"","subject_nr","target","response_time","famsize","LogBf"
"13323",160,"seeker",711,"S",7.68
"13324",160,"quietly",842,"L",7.9
"13325",160,"attacker",897,"S",8.13
"13326",160,"kicking",666,"L",6.92
"13327",160,"design",66728,"S",8.1
"13328",160,"shapely",579,"L",7.55
"13329",160,"faithful",643,"L",7.19
"13330",160,"angelic",759,"S",6.34
"13331",160,"risky",601,"S",7.51
"13332",160,"toaster",619,"S",5.83
"13333",160,"dryness",601,"L",7.77
"13334",160,"richness",674,"S",7.96
"13335",160,"raider",996,"S",6.22
"13336",160,"hunter",732,"L",7.47
"13337",160,"harmless",827,"S",7
"13338",160,"locker",884,"L",7.41
"13339",160,"densely",990,"S",6.48
"13340",160,"bearded",972,"S",6.36
"13341",160,"thruster",633,"S",6.37
"13342",160,"knocker",825,"L",7.01
"13343",160,"swimmer",813,"L",7.04
"13344",160,"deafness",957,"L",5.67
"13345",160,"jumping",688,"L",7.24
"13346",160,"locally",992,"S",8.41
"13347",160,"destroyer",900,"S",7.55
"13348",160,"grimly",815,"S",6.31
"13349",160,"tutoring",810,"S",6.212606096
"13350",160,"shameful",776,"L",6.9
"13351",160,"avoidable",802,"S",7.68
"13352",161,"harmless",619,"S",7
"13353",161,"collector",501,"L",8.08
"13354",161,"flexible",603,"L",6.5
"13355",161,"destroyer",538,"S",7.55
"13356",161,"verbal",668,"L",6.05
"13357",161,"quietly",695,"L",7.9
"13358",161,"neatly",697,"S",6.83
"13359",161,"widowed",787,"S",6.21
"13360",161,"mildness",991,"S",6.52
"13361",161,"heater",668,"L",7.97
"13362",161,"bearded",789,"S",6.36
"13363",161,"painter",847,"L",8.21
"13364",161,"strangeness",959,"S",7.98
"13365",161,"chilly",570,"S",6.19
"13366",161,"enjoyment",495,"S",7.93
"13367",161,"speller",583,"L",6.66
"13368",161,"lender",754,"S",6.22
"13369",161,"listener",450,"S",8.03
"13370",161,"barker",994,"L",5.96
"13371",161,"teacher",474,"S",8.64
"13372",161,"toaster",498,"S",5.83
"13373",161,"hugely",994,"S",7.56
"13374",161,"bossy",14381,"S",6.31
"13375",161,"campaigner",751,"S",7.6
"13376",161,"boneless",517,"L",7.31
"13377",161,"avoidable",494,"S",7.68
"13378",161,"dietary",812,"S",7.07
"13379",161,"locker",790,"L",7.41
"13380",161,"singer",663,"S",7.69
"13381",161,"shameful",596,"L",6.9
"13382",161,"risky",432,"S",7.51
"13383",161,"sailor",580,"L",6.61
"13384",161,"swimmer",642,"L",7.04
"13385",161,"buyer",551,"S",8.39
"13386",161,"amazement",991,"S",6.78
"13387",161,"weedy",443,"L",6.59
"13388",161,"doubtful",632,"L",8.33
"13389",161,"stylish",627,"L",7.66
"13390",161,"tossing",967,"S",6.01
"13391",161,"hunter",556,"L",7.47
"13392",161,"dryness",667,"L",7.77
"13393",161,"guileless",995,"L",4.11
"13394",161,"costly",896,"S",8.35
"13395",161,"jailer",995,"S",6.52
"13396",161,"guilty",500,"S",7.36
"13397",161,"thruster",990,"S",6.37
"13398",161,"striker",861,"L",8.14
"13399",161,"locally",677,"S",8.41
"13400",161,"cleaner",549,"L",7.96
"13401",161,"feeder",866,"L",7.94
"13402",161,"grimly",988,"S",6.31
"13403",161,"blindness",568,"L",6.93
"13404",161,"awareness",22799,"S",7.78
"13405",161,"wrongly",720,"L",8.17
"13406",161,"planner",643,"S",8.61
"13407",161,"mossy",995,"S",5
"13408",161,"angelic",614,"S",6.34
"13409",161,"cooling",766,"L",7.27
"13410",161,"magical",608,"S",6.92
"13411",161,"deafness",991,"L",5.67
"13412",161,"conductor",991,"L",6.99
"13413",161,"shapely",950,"L",7.55
"13414",161,"editor",570,"L",7.17
"13415",161,"professor",706,"L",8.18
"13416",161,"guarding",657,"L",7.62
"13417",161,"detectable",909,"S",6.89
"13418",161,"allowance",627,"S",8.52
"13419",161,"jumping",559,"L",7.24
"13420",161,"excitement",535,"L",7.56
"13421",161,"laughing",603,"L",8.34
"13422",161,"amusement",647,"S",6.75
"13423",161,"bomber",829,"L",7.1
"13424",161,"richness",973,"S",7.96
"13425",161,"bootless",995,"L",6.85
"13426",161,"seeker",560,"S",7.68
"13427",161,"faithful",650,"L",7.19
"13428",161,"knocker",699,"L",7.01
"13429",161,"raider",860,"S",6.22
"13430",161,"noticeable",938,"S",8.14
"13431",161,"densely",571,"S",6.48
"13432",161,"pusher",890,"L",7.83
"13433",161,"dancer",503,"L",7.6
"13434",161,"insistent",686,"S",7.4
"13435",161,"creamy",743,"L",6.67
"13436",161,"puncher",530,"L",5.78
"13437",161,"tutoring",941,"S",6.212606096
"13438",161,"peaking",588,"S",6.3
"13439",161,"kicking",600,"L",6.92
"13440",161,"renter",732,"L",7.43
"13441",161,"madness",658,"L",7.17
"13442",161,"effortless",926,"S",7.81
"13443",161,"design",753,"S",8.1
"13444",161,"attacker",992,"S",8.13
"13445",161,"dullness",750,"S",6.56
"13446",161,"cloudless",990,"L",7.07
"13447",161,"boldness",846,"S",5.94
"13448",161,"dreamer",570,"L",7.75
"13449",161,"dampish",774,"L",6.43
"13450",161,"composer",731,"L",7.08
"13451",161,"parking",511,"L",7.57
"13452",162,"swimmer",669,"L",7.04
"13453",162,"speller",541,"L",6.66
"13454",162,"effortless",582,"S",7.81
"13455",162,"composer",612,"L",7.08
"13456",162,"kicking",545,"L",6.92
"13457",162,"raider",467,"S",6.22
"13458",162,"quietly",534,"L",7.9
"13459",162,"puncher",549,"L",5.78
"13460",162,"lender",641,"S",6.22
"13461",162,"boldness",752,"S",5.94
"13462",162,"shapely",688,"L",7.55
"13463",162,"avoidable",566,"S",7.68
"13464",162,"locally",486,"S",8.41
"13465",162,"grimly",482,"S",6.31
"13466",162,"guileless",436,"L",4.11
"13467",162,"cooling",661,"L",7.27
"13468",162,"dampish",636,"L",6.43
"13469",162,"neatly",728,"S",6.83
"13470",162,"dietary",540,"S",7.07
"13471",162,"striker",537,"L",8.14
"13472",162,"hunter",438,"L",7.47
"13473",162,"locker",542,"L",7.41
"13474",162,"noticeable",531,"S",8.14
"13475",162,"cleaner",658,"L",7.96
"13476",162,"excitement",505,"L",7.56
"13477",162,"flexible",620,"L",6.5
"13478",162,"bootless",541,"L",6.85
"13479",162,"bossy",638,"S",6.31
"13480",162,"collector",505,"L",8.08
"13481",162,"weedy",815,"L",6.59
"13482",162,"tossing",593,"S",6.01
"13483",162,"singer",455,"S",7.69
"13484",162,"creamy",533,"L",6.67
"13485",162,"professor",456,"L",8.18
"13486",162,"feeder",804,"L",7.94
"13487",162,"laughing",454,"L",8.34
"13488",162,"enjoyment",477,"S",7.93
"13489",162,"magical",461,"S",6.92
"13490",162,"campaigner",493,"S",7.6
"13491",162,"cloudless",462,"L",7.07
"13492",162,"mildness",524,"S",6.52
"13493",162,"pusher",476,"L",7.83
"13494",162,"painter",488,"L",8.21
"13495",162,"design",460,"S",8.1
"13496",162,"dullness",614,"S",6.56
"13497",162,"amusement",441,"S",6.75
"13498",162,"dancer",618,"L",7.6
"13499",162,"doubtful",500,"L",8.33
"13500",162,"strangeness",525,"S",7.98
"13501",162,"hugely",539,"S",7.56
"13502",162,"tutoring",489,"S",6.212606096
"13503",162,"bearded",447,"S",6.36
"13504",162,"dreamer",454,"L",7.75
"13505",162,"sailor",379,"L",6.61
"13506",162,"stylish",510,"L",7.66
"13507",162,"conductor",518,"L",6.99
"13508",162,"richness",648,"S",7.96
"13509",162,"bomber",675,"L",7.1
"13510",162,"blindness",491,"L",6.93
"13511",162,"planner",629,"S",8.61
"13512",162,"buyer",507,"S",8.39
"13513",162,"angelic",563,"S",6.34
"13514",162,"amazement",463,"S",6.78
"13515",162,"seeker",456,"S",7.68
"13516",162,"toaster",546,"S",5.83
"13517",162,"renter",625,"L",7.43
"13518",162,"peaking",403,"S",6.3
"13519",162,"jailer",517,"S",6.52
"13520",162,"madness",564,"L",7.17
"13521",162,"attacker",375,"S",8.13
"13522",162,"knocker",472,"L",7.01
"13523",162,"mossy",440,"S",5
"13524",162,"parking",676,"L",7.57
"13525",162,"thruster",637,"S",6.37
"13526",162,"dryness",563,"L",7.77
"13527",162,"chilly",471,"S",6.19
"13528",162,"risky",531,"S",7.51
"13529",162,"allowance",517,"S",8.52
"13530",162,"verbal",42435,"L",6.05
"13531",162,"densely",701,"S",6.48
"13532",162,"faithful",477,"L",7.19
"13533",162,"costly",577,"S",8.35
"13534",162,"widowed",571,"S",6.21
"13535",162,"insistent",620,"S",7.4
"13536",162,"awareness",507,"S",7.78
"13537",162,"harmless",537,"S",7
"13538",162,"barker",987,"L",5.96
"13539",162,"guilty",738,"S",7.36
"13540",162,"teacher",526,"S",8.64
"13541",162,"listener",532,"S",8.03
"13542",162,"detectable",529,"S",6.89
"13543",162,"heater",574,"L",7.97
"13544",162,"deafness",577,"L",5.67
"13545",162,"shameful",610,"L",6.9
"13546",162,"wrongly",555,"L",8.17
"13547",162,"editor",434,"L",7.17
"13548",162,"jumping",449,"L",7.24
"13549",162,"guarding",734,"L",7.62
"13550",162,"destroyer",444,"S",7.55
"13551",162,"boneless",539,"L",7.31
"13552",163,"dampish",992,"L",6.43
"13553",163,"destroyer",994,"S",7.55
"13554",163,"dryness",790,"L",7.77
"13555",163,"cleaner",602,"L",7.96
"13556",163,"barker",988,"L",5.96
"13557",163,"excitement",722,"L",7.56
"13558",163,"bearded",805,"S",6.36
"13559",163,"shapely",696,"L",7.55
"13560",163,"sailor",907,"L",6.61
"13561",163,"chilly",673,"S",6.19
"13562",163,"jailer",707,"S",6.52
"13563",163,"attacker",680,"S",8.13
"13564",163,"editor",995,"L",7.17
"13565",163,"composer",699,"L",7.08
"13566",163,"doubtful",852,"L",8.33
"13567",163,"puncher",640,"L",5.78
"13568",163,"noticeable",797,"S",8.14
"13569",163,"planner",624,"S",8.61
"13570",163,"stylish",750,"L",7.66
"13571",163,"knocker",488,"L",7.01
"13572",163,"dreamer",591,"L",7.75
"13573",163,"heater",375,"L",7.97
"13574",163,"blindness",454,"L",6.93
"13575",163,"jumping",589,"L",7.24
"13576",163,"painter",636,"L",8.21
"13577",163,"toaster",679,"S",5.83
"13578",163,"striker",531,"L",8.14
"13579",163,"peaking",677,"S",6.3
"13580",163,"awareness",613,"S",7.78
"13581",163,"quietly",992,"L",7.9
"13582",163,"madness",859,"L",7.17
"13583",163,"bossy",583,"S",6.31
"13584",163,"kicking",442,"L",6.92
"13585",163,"amazement",635,"S",6.78
"13586",163,"grimly",992,"S",6.31
"13587",163,"wrongly",687,"L",8.17
"13588",163,"weedy",997,"L",6.59
"13589",163,"professor",524,"L",8.18
"13590",163,"densely",994,"S",6.48
"13591",163,"dullness",951,"S",6.56
"13592",163,"locally",632,"S",8.41
"13593",163,"guarding",530,"L",7.62
"13594",163,"widowed",891,"S",6.21
"13595",163,"seeker",533,"S",7.68
"13596",163,"lender",576,"S",6.22
"13597",163,"richness",546,"S",7.96
"13598",163,"allowance",608,"S",8.52
"13599",163,"dietary",598,"S",7.07
"13600",163,"boldness",611,"S",5.94
"13601",163,"risky",753,"S",7.51
"13602",163,"dancer",614,"L",7.6
"13603",163,"costly",606,"S",8.35
"13604",163,"bootless",923,"L",6.85
"13605",163,"speller",749,"L",6.66
"13606",163,"design",720,"S",8.1
"13607",163,"conductor",573,"L",6.99
"13608",163,"campaigner",992,"S",7.6
"13609",163,"boneless",440,"L",7.31
"13610",163,"hunter",639,"L",7.47
"13611",163,"locker",609,"L",7.41
"13612",163,"tutoring",849,"S",6.212606096
"13613",163,"parking",652,"L",7.57
"13614",163,"shameful",848,"L",6.9
"13615",163,"guilty",638,"S",7.36
"13616",163,"effortless",990,"S",7.81
"13617",163,"creamy",612,"L",6.67
"13618",163,"raider",527,"S",6.22
"13619",163,"teacher",603,"S",8.64
"13620",163,"cloudless",612,"L",7.07
"13621",163,"buyer",704,"S",8.39
"13622",163,"hugely",773,"S",7.56
"13623",163,"laughing",519,"L",8.34
"13624",163,"bomber",884,"L",7.1
"13625",163,"verbal",428,"L",6.05
"13626",163,"cooling",596,"L",7.27
"13627",163,"swimmer",478,"L",7.04
"13628",163,"angelic",506,"S",6.34
"13629",163,"harmless",566,"S",7
"13630",163,"faithful",461,"L",7.19
"13631",163,"insistent",530,"S",7.4
"13632",163,"neatly",459,"S",6.83
"13633",163,"feeder",514,"L",7.94
"13634",163,"flexible",467,"L",6.5
"13635",163,"magical",633,"S",6.92
"13636",163,"tossing",559,"S",6.01
"13637",163,"singer",623,"S",7.69
"13638",163,"detectable",675,"S",6.89
"13639",163,"deafness",613,"L",5.67
"13640",163,"enjoyment",664,"S",7.93
"13641",163,"amusement",527,"S",6.75
"13642",163,"strangeness",631,"S",7.98
"13643",163,"guileless",657,"L",4.11
"13644",163,"pusher",707,"L",7.83
"13645",163,"mildness",505,"S",6.52
"13646",163,"thruster",394,"S",6.37
"13647",163,"collector",505,"L",8.08
"13648",163,"renter",525,"L",7.43
"13649",163,"mossy",620,"S",5
"13650",163,"listener",487,"S",8.03
"13651",163,"avoidable",611,"S",7.68
"13652",164,"doubtful",456,"L",8.33
"13653",164,"cooling",494,"L",7.27
"13654",164,"hugely",780,"S",7.56
"13655",164,"bomber",697,"L",7.1
"13656",164,"collector",936,"L",8.08
"13657",164,"risky",552,"S",7.51
"13658",164,"amazement",672,"S",6.78
"13659",164,"dryness",657,"L",7.77
"13660",164,"striker",709,"L",8.14
"13661",164,"tossing",747,"S",6.01
"13662",164,"raider",795,"S",6.22
"13663",164,"amusement",790,"S",6.75
"13664",164,"strangeness",675,"S",7.98
"13665",164,"detectable",725,"S",6.89
"13666",164,"toaster",997,"S",5.83
"13667",164,"feeder",790,"L",7.94
"13668",164,"bossy",686,"S",6.31
"13669",164,"laughing",893,"L",8.34
"13670",164,"insistent",722,"S",7.4
"13671",164,"guilty",526,"S",7.36
"13672",164,"jailer",823,"S",6.52
"13673",164,"lender",745,"S",6.22
"13674",164,"listener",590,"S",8.03
"13675",164,"deafness",724,"L",5.67
"13676",164,"renter",487,"L",7.43
"13677",164,"tutoring",994,"S",6.212606096
"13678",164,"awareness",723,"S",7.78
"13679",164,"buyer",697,"S",8.39
"13680",164,"thruster",926,"S",6.37
"13681",164,"boneless",522,"L",7.31
"13682",164,"composer",486,"L",7.08
"13683",164,"dietary",989,"S",7.07
"13684",164,"densely",798,"S",6.48
"13685",164,"destroyer",867,"S",7.55
"13686",164,"parking",675,"L",7.57
"13687",164,"boldness",821,"S",5.94
"13688",164,"swimmer",724,"L",7.04
"13689",164,"hunter",596,"L",7.47
"13690",164,"speller",501,"L",6.66
"13691",164,"bearded",599,"S",6.36
"13692",164,"guarding",662,"L",7.62
"13693",164,"wrongly",528,"L",8.17
"13694",164,"dancer",481,"L",7.6
"13695",164,"cloudless",671,"L",7.07
"13696",164,"stylish",550,"L",7.66
"13697",164,"professor",30948,"L",8.18
"13698",164,"excitement",448,"L",7.56
"13699",164,"shameful",481,"L",6.9
"13700",164,"locally",456,"S",8.41
"13701",164,"jumping",412,"L",7.24
"13702",164,"widowed",744,"S",6.21
"13703",164,"puncher",478,"L",5.78
"13704",164,"attacker",597,"S",8.13
"13705",164,"madness",585,"L",7.17
"13706",164,"faithful",493,"L",7.19
"13707",164,"noticeable",518,"S",8.14
"13708",164,"dreamer",512,"L",7.75
"13709",164,"costly",637,"S",8.35
"13710",164,"sailor",544,"L",6.61
"13711",164,"grimly",994,"S",6.31
"13712",164,"richness",464,"S",7.96
"13713",164,"chilly",516,"S",6.19
"13714",164,"kicking",514,"L",6.92
"13715",164,"knocker",631,"L",7.01
"13716",164,"neatly",814,"S",6.83
"13717",164,"blindness",784,"L",6.93
"13718",164,"bootless",876,"L",6.85
"13719",164,"painter",866,"L",8.21
"13720",164,"verbal",954,"L",6.05
"13721",164,"shapely",751,"L",7.55
"13722",164,"creamy",762,"L",6.67
"13723",164,"conductor",745,"L",6.99
"13724",164,"avoidable",779,"S",7.68
"13725",164,"quietly",659,"L",7.9
"13726",164,"dampish",939,"L",6.43
"13727",164,"teacher",499,"S",8.64
"13728",164,"heater",642,"L",7.97
"13729",164,"planner",622,"S",8.61
"13730",164,"design",636,"S",8.1
"13731",164,"guileless",994,"L",4.11
"13732",164,"allowance",686,"S",8.52
"13733",164,"effortless",648,"S",7.81
"13734",164,"singer",801,"S",7.69
"13735",164,"editor",692,"L",7.17
"13736",164,"harmless",710,"S",7
"13737",164,"magical",727,"S",6.92
"13738",164,"dullness",752,"S",6.56
"13739",164,"campaigner",979,"S",7.6
"13740",164,"mildness",665,"S",6.52
"13741",164,"angelic",586,"S",6.34
"13742",164,"peaking",546,"S",6.3
"13743",164,"barker",649,"L",5.96
"13744",164,"seeker",694,"S",7.68
"13745",164,"locker",576,"L",7.41
"13746",164,"enjoyment",549,"S",7.93
"13747",164,"pusher",563,"L",7.83
"13748",164,"weedy",691,"L",6.59
"13749",164,"flexible",554,"L",6.5
"13750",164,"mossy",736,"S",5
"13751",164,"cleaner",527,"L",7.96
"13752",165,"laughing",683,"L",8.34
"13753",165,"awareness",720,"S",7.78
"13754",165,"barker",719,"L",5.96
"13755",165,"design",486,"S",8.1
"13756",165,"boldness",524,"S",5.94
"13757",165,"dietary",577,"S",7.07
"13758",165,"speller",658,"L",6.66
"13759",165,"effortless",492,"S",7.81
"13760",165,"planner",538,"S",8.61
"13761",165,"teacher",383,"S",8.64
"13762",165,"dullness",589,"S",6.56
"13763",165,"parking",444,"L",7.57
"13764",165,"grimly",600,"S",6.31
"13765",165,"verbal",568,"L",6.05
"13766",165,"weedy",518,"L",6.59
"13767",165,"detectable",460,"S",6.89
"13768",165,"amazement",578,"S",6.78
"13769",165,"bossy",468,"S",6.31
"13770",165,"amusement",642,"S",6.75
"13771",165,"deafness",597,"L",5.67
"13772",165,"singer",497,"S",7.69
"13773",165,"widowed",539,"S",6.21
"13774",165,"excitement",566,"L",7.56
"13775",165,"heater",529,"L",7.97
"13776",165,"professor",482,"L",8.18
"13777",165,"enjoyment",545,"S",7.93
"13778",165,"magical",423,"S",6.92
"13779",165,"campaigner",694,"S",7.6
"13780",165,"thruster",585,"S",6.37
"13781",165,"composer",606,"L",7.08
"13782",165,"striker",787,"L",8.14
"13783",165,"shapely",673,"L",7.55
"13784",165,"conductor",557,"L",6.99
"13785",165,"peaking",619,"S",6.3
"13786",165,"dancer",659,"L",7.6
"13787",165,"dampish",774,"L",6.43
"13788",165,"strangeness",555,"S",7.98
"13789",165,"faithful",548,"L",7.19
"13790",165,"swimmer",445,"L",7.04
"13791",165,"guarding",519,"L",7.62
"13792",165,"chilly",573,"S",6.19
"13793",165,"shameful",530,"L",6.9
"13794",165,"flexible",717,"L",6.5
"13795",165,"angelic",819,"S",6.34
"13796",165,"mossy",480,"S",5
"13797",165,"guileless",808,"L",4.11
"13798",165,"jumping",809,"L",7.24
"13799",165,"stylish",643,"L",7.66
"13800",165,"bearded",591,"S",6.36
"13801",165,"tossing",3472,"S",6.01
"13802",165,"painter",549,"L",8.21
"13803",165,"insistent",560,"S",7.4
"13804",165,"harmless",528,"S",7
"13805",165,"madness",424,"L",7.17
"13806",165,"avoidable",561,"S",7.68
"13807",165,"editor",495,"L",7.17
"13808",165,"lender",593,"S",6.22
"13809",165,"destroyer",525,"S",7.55
"13810",165,"locker",525,"L",7.41
"13811",165,"quietly",380,"L",7.9
"13812",165,"bootless",549,"L",6.85
"13813",165,"creamy",552,"L",6.67
"13814",165,"tutoring",556,"S",6.212606096
"13815",165,"puncher",432,"L",5.78
"13816",165,"raider",526,"S",6.22
"13817",165,"hugely",500,"S",7.56
"13818",165,"dreamer",491,"L",7.75
"13819",165,"doubtful",586,"L",8.33
"13820",165,"blindness",373,"L",6.93
"13821",165,"buyer",472,"S",8.39
"13822",165,"locally",626,"S",8.41
"13823",165,"guilty",593,"S",7.36
"13824",165,"listener",529,"S",8.03
"13825",165,"allowance",506,"S",8.52
"13826",165,"richness",615,"S",7.96
"13827",165,"cooling",474,"L",7.27
"13828",165,"noticeable",811,"S",8.14
"13829",165,"densely",620,"S",6.48
"13830",165,"neatly",614,"S",6.83
"13831",165,"wrongly",644,"L",8.17
"13832",165,"cleaner",585,"L",7.96
"13833",165,"collector",512,"L",8.08
"13834",165,"toaster",514,"S",5.83
"13835",165,"pusher",442,"L",7.83
"13836",165,"knocker",479,"L",7.01
"13837",165,"sailor",706,"L",6.61
"13838",165,"seeker",497,"S",7.68
"13839",165,"cloudless",558,"L",7.07
"13840",165,"mildness",647,"S",6.52
"13841",165,"costly",531,"S",8.35
"13842",165,"bomber",556,"L",7.1
"13843",165,"attacker",503,"S",8.13
"13844",165,"boneless",629,"L",7.31
"13845",165,"feeder",831,"L",7.94
"13846",165,"risky",587,"S",7.51
"13847",165,"jailer",610,"S",6.52
"13848",165,"hunter",586,"L",7.47
"13849",165,"renter",473,"L",7.43
"13850",165,"kicking",582,"L",6.92
"13851",165,"dryness",551,"L",7.77
"13852",167,"mossy",692,"S",5
"13853",167,"tutoring",570,"S",6.212606096
"13854",167,"stylish",570,"L",7.66
"13855",167,"buyer",647,"S",8.39
"13856",167,"neatly",524,"S",6.83
"13857",167,"composer",521,"L",7.08
"13858",167,"magical",469,"S",6.92
"13859",167,"strangeness",507,"S",7.98
"13860",167,"planner",409,"S",8.61
"13861",167,"thruster",495,"S",6.37
"13862",167,"tossing",502,"S",6.01
"13863",167,"knocker",492,"L",7.01
"13864",167,"insistent",842,"S",7.4
"13865",167,"painter",532,"L",8.21
"13866",167,"doubtful",485,"L",8.33
"13867",167,"hugely",502,"S",7.56
"13868",167,"parking",596,"L",7.57
"13869",167,"densely",769,"S",6.48
"13870",167,"faithful",504,"L",7.19
"13871",167,"boneless",412,"L",7.31
"13872",167,"puncher",535,"L",5.78
"13873",167,"harmless",787,"S",7
"13874",167,"pusher",473,"L",7.83
"13875",167,"listener",514,"S",8.03
"13876",167,"blindness",504,"L",6.93
"13877",167,"grimly",7945,"S",6.31
"13878",167,"renter",441,"L",7.43
"13879",167,"kicking",653,"L",6.92
"13880",167,"effortless",556,"S",7.81
"13881",167,"guarding",493,"L",7.62
"13882",167,"bossy",361,"S",6.31
"13883",167,"cooling",529,"L",7.27
"13884",167,"sailor",482,"L",6.61
"13885",167,"cleaner",433,"L",7.96
"13886",167,"shapely",359,"L",7.55
"13887",167,"design",595,"S",8.1
"13888",167,"dreamer",784,"L",7.75
"13889",167,"destroyer",422,"S",7.55
"13890",167,"wrongly",471,"L",8.17
"13891",167,"collector",475,"L",8.08
"13892",167,"hunter",535,"L",7.47
"13893",167,"guileless",396,"L",4.11
"13894",167,"richness",623,"S",7.96
"13895",167,"dietary",671,"S",7.07
"13896",167,"enjoyment",659,"S",7.93
"13897",167,"flexible",448,"L",6.5
"13898",167,"cloudless",440,"L",7.07
"13899",167,"locker",296,"L",7.41
"13900",167,"dancer",368,"L",7.6
"13901",167,"speller",513,"L",6.66
"13902",167,"excitement",455,"L",7.56
