subject_nr,counter,cond_trig,word_trig,targ_type,target,correct,response_time
S202,227,204,22,NW_L_COMP,BINDIC,0,466
S202,228,206,10,NW_L_SIMP,ELBOWILM,1,752
S202,229,201,32,CW_S,DENSELY,1,603
S202,230,207,19,FILL_W,DRUNK,1,570
S202,231,208,27,FILL_NW,HEEM,1,914
S202,232,207,43,FILL_W,SOFT,1,515
S202,233,201,39,CW_S,AMAZEMENT,1,579
S202,234,207,4,FILL_W,BLUNT,1,450
S202,235,207,39,FILL_W,LIFT,1,569
S202,236,208,19,FILL_NW,FALONS,1,730
S202,237,207,46,FILL_W,SAVE,1,432
S202,238,208,49,FILL_NW,VUNKS,1,682
S202,239,202,5,CW_L,SWIMMER,1,613
S202,240,208,31,FILL_NW,JADS,1,752
S202,241,208,48,FILL_NW,VOOFS,1,665
S202,242,205,20,NW_S_SIMP,YIELDILT,1,816
S202,243,202,6,CW_L,COMPOSER,1,667
S202,244,208,3,FILL_NW,BLANTH,1,788
S202,245,207,36,FILL_W,SICK,1,496
S202,246,204,14,NW_L_COMP,PASSMENT,1,660
S202,247,204,9,NW_L_COMP,ILLIST,1,584
S202,248,201,48,CW_S,CHILLY,1,579
S202,249,204,20,NW_L_COMP,NORTHIZE,1,626
S202,250,208,20,FILL_NW,TREMP,1,650
S202,251,203,12,NW_S_COMP,DUMBITY,1,737
S202,252,201,28,CW_S,PEAKING,1,564
S202,253,204,6,NW_L_COMP,GASFUL,1,620
S202,254,202,41,CW_L,MADNESS,1,856
S202,255,202,46,CW_L,COLLECTOR,1,574
S202,256,208,7,FILL_NW,CORG,1,681
S202,257,208,2,FILL_NW,BALFS,1,574
S202,258,208,14,FILL_NW,DELP,1,736
S202,259,202,47,CW_L,PROFESSOR,1,493
S202,260,201,7,CW_S,WIDOWED,1,745
S202,261,205,22,NW_S_SIMP,THRILLANGE,1,752
S202,262,206,2,NW_L_SIMP,BOGADY,1,1000
S202,263,208,21,FILL_NW,FROES,1,691
S202,264,208,34,FILL_NW,LOLDS,1,598
S202,265,201,26,CW_S,TOSSING,1,540
S202,266,204,10,NW_L_COMP,COLDITY,1,611
S202,267,207,22,FILL_W,SPLICE,0,648
S202,268,202,23,CW_L,KICKING,1,786
S202,269,205,21,NW_S_SIMP,WINKIDY,1,736
S202,270,205,18,NW_S_SIMP,MEDICALADY,1,987
S202,271,208,36,FILL_NW,PIFTH,1,739
S202,272,208,12,FILL_NW,DASK,1,682
S202,273,208,44,FILL_NW,TUEER,1,578
S202,274,202,44,CW_L,CONDUCTOR,1,621
S202,275,201,30,CW_S,EFFORTLESS,1,594
S202,276,201,33,CW_S,NEATLY,1,505
S202,277,207,23,FILL_W,LITHE,0,599
S202,278,205,14,NW_S_SIMP,HELMETOES,1,723
S202,279,201,25,CW_S,ANGELIC,1,754
S202,280,208,8,FILL_NW,BLAYS,1,567
S202,281,207,24,FILL_W,FIERCE,1,592
S202,282,204,16,NW_L_COMP,FLIPORY,1,776
S202,283,205,17,NW_S_SIMP,TILTADY,1,538
S202,284,202,27,CW_L,LAUGHING,1,498
S202,285,204,3,NW_L_COMP,FLITENCE,1,618
S202,286,207,28,FILL_W,GOLF,1,552
S202,287,202,33,CW_L,CLOUDLESS,1,542
S202,288,207,34,FILL_W,TASTE,1,490
S202,289,208,45,FILL_NW,ULNS,1,621
S202,290,208,47,FILL_NW,VOGS,1,792
S202,291,202,4,CW_L,KNOCKER,1,535
S202,292,201,46,CW_S,STRANGENESS,1,975
S202,293,207,40,FILL_W,SOUGHT,1,882
S202,294,201,6,CW_S,DIETARY,1,610
S202,295,208,33,FILL_NW,KRAISE,1,767
S202,296,207,35,FILL_W,LEGAL,1,460
S202,297,207,8,FILL_W,BRISK,1,553
S202,298,207,25,FILL_W,EAT,1,490
S202,299,204,2,NW_L_COMP,TRIPARY,0,1114
S202,300,203,23,NW_S_COMP,YANKORY,1,605
S203,1,201,47,CW_S,MOSSY,0,1221
S203,2,207,9,FILL_W,LEAK,1,718
S203,3,205,24,NW_S_SIMP,FEVERIME,1,1048
S203,4,206,4,NW_L_SIMP,BEGENGE,1,1170
S203,5,201,16,CW_S,SEEKER,1,878
S203,6,201,36,CW_S,COSTLY,1,762
S203,7,202,42,CW_L,DRYNESS,1,771
S203,8,207,46,FILL_W,SAVE,1,744
S203,9,204,8,NW_L_COMP,INKISM,1,772
S203,10,208,39,FILL_NW,PORDS,1,981
S203,11,202,39,CW_L,DEAFNESS,1,898
S203,12,204,16,NW_L_COMP,FLIPORY,1,806
S203,13,208,7,FILL_NW,CORG,1,894
S203,14,201,17,CW_S,SINGER,1,933
S203,15,207,43,FILL_W,SOFT,1,692
S203,16,202,23,CW_L,KICKING,1,613
S203,17,208,6,FILL_NW,CINDS,1,894
S203,18,208,41,FILL_NW,SCURE,1,997
S203,19,201,24,CW_S,THRUSTER,1,837
S203,20,206,5,NW_L_SIMP,PICKENGE,1,755
S203,21,208,8,FILL_NW,BLAYS,1,718
S203,22,208,11,FILL_NW,DARM,1,683
S203,23,203,20,NW_S_COMP,EJECTENCE,0,1221
S203,24,205,16,NW_S_SIMP,ACREMANT,0,1220
S203,25,208,5,FILL_NW,BUTE,1,650
S203,26,201,40,CW_S,ENJOYMENT,1,721
S203,27,202,46,CW_L,COLLECTOR,1,591
S203,28,207,3,FILL_W,BALD,1,692
S203,29,203,22,NW_S_COMP,DEBTISH,1,646
S203,30,208,1,FILL_NW,BAFED,1,807
S203,31,202,2,CW_L,BARKER,1,865
S203,32,208,43,FILL_NW,SOISE,1,781
S203,33,201,8,CW_S,BEARDED,1,718
S203,34,207,26,FILL_W,MOURN,1,773
S203,35,208,21,FILL_NW,FROES,1,582
S203,36,201,33,CW_S,NEATLY,1,613
S203,37,208,32,FILL_NW,KEMT,1,697
S203,38,205,10,NW_S_SIMP,BASKODY,1,797
S203,39,207,49,FILL_W,SUIT,1,606
S203,40,207,24,FILL_W,FIERCE,1,690
S203,41,201,6,CW_S,DIETARY,1,695
S203,42,208,50,FILL_NW,BORMS,1,762
S203,43,204,24,NW_L_COMP,AGREELY,0,563
S203,44,207,11,FILL_W,CHIP,1,1192
S203,45,202,40,CW_L,BLINDNESS,1,757
S203,46,201,3,CW_S,NOTICEABLE,1,812
S203,47,206,24,NW_L_SIMP,BLOODEL,1,766
S203,48,207,47,FILL_W,TEST,1,751
S203,49,207,41,FILL_W,PACK,1,592
S203,50,203,9,NW_S_COMP,ARIDISM,1,673
S203,51,204,10,NW_L_COMP,COLDITY,1,899
S203,52,207,20,FILL_W,CRUNCH,1,623
S203,53,201,38,CW_S,AMUSEMENT,1,640
S203,54,201,46,CW_S,STRANGENESS,1,620
S203,55,204,4,NW_L_COMP,RIPENCE,1,758
S203,56,201,48,CW_S,CHILLY,1,546
S203,57,201,18,CW_S,LISTENER,1,824
S203,58,201,32,CW_S,DENSELY,1,1002
S203,59,207,48,FILL_W,TREAT,1,568
S203,60,208,14,FILL_NW,DELP,1,723
S203,61,207,33,FILL_W,IRON,1,546
S203,62,208,13,FILL_NW,DASP,1,704
S203,63,203,11,NW_S_COMP,CURTITY,1,898
S203,64,207,17,FILL_W,FOLLOW,1,619
S203,65,207,25,FILL_W,EAT,1,801
S203,66,206,20,NW_L_SIMP,GROWILT,1,707
S203,67,202,3,CW_L,SPELLER,1,971
S203,68,204,20,NW_L_COMP,NORTHIZE,1,754
S203,69,208,37,FILL_NW,PLAODS,1,583
S203,70,206,2,NW_L_SIMP,BOGADY,1,671
S203,71,201,27,CW_S,TUTORING,1,732
S203,72,201,29,CW_S,HARMLESS,1,859
S203,73,201,23,CW_S,TEACHER,1,595
S203,74,207,36,FILL_W,SICK,1,681
S203,75,207,15,FILL_W,STARVE,1,719
S203,76,202,26,CW_L,GUARDING,1,987
S203,77,206,14,NW_L_SIMP,NUTLA,1,710
S203,78,208,47,FILL_NW,VOGS,1,586
S203,79,205,23,NW_S_SIMP,NULLITH,1,634
S203,80,202,25,CW_L,PARKING,1,682
S203,81,207,34,FILL_W,TASTE,1,755
S203,82,201,28,CW_S,PEAKING,1,714
S203,83,207,10,FILL_W,BRASS,1,545
S203,84,207,39,FILL_W,LIFT,1,452
S203,85,207,13,FILL_W,WRECK,1,476
S203,86,208,17,FILL_NW,DROES,1,766
S203,87,205,1,NW_S_SIMP,SOCKETEL,1,857
S203,88,201,9,CW_S,INSISTENT,1,852
S203,89,207,44,FILL_W,OLD,1,657
S203,90,208,26,FILL_NW,HEAS,1,744
S203,91,208,31,FILL_NW,JADS,1,688
S203,92,208,15,FILL_NW,DOADS,1,1219
S203,93,203,5,NW_S_COMP,BEERER,1,951
S203,94,202,49,CW_L,CREAMY,1,542
S203,95,201,34,CW_S,GUILTY,1,731
S203,96,204,15,NW_L_COMP,FREENESS,0,1126
S203,97,205,8,NW_S_SIMP,OPPOSEMANT,1,819
S203,98,204,17,NW_L_COMP,FELLOWOUS,1,933
S203,99,201,41,CW_S,BOLDNESS,1,688
S203,100,205,13,NW_S_SIMP,BOLTOES,1,669
S203,101,208,16,FILL_NW,DOWED,1,736
S203,102,203,10,NW_S_COMP,ELMIST,1,716
S203,103,202,20,CW_L,FAITHFUL,1,586
S203,104,205,7,NW_S_SIMP,JAWLA,1,655
S203,105,203,8,NW_S_COMP,ANTISM,1,760
S203,106,202,9,CW_L,RENTER,1,637
S203,107,206,9,NW_L_SIMP,WIGITH,1,667
S203,108,201,42,CW_S,MILDNESS,0,1032
S203,109,202,16,CW_L,HEATER,1,618
S203,110,205,19,NW_S_SIMP,ZOOMFIL,1,724
S203,111,207,31,FILL_W,FAINT,1,935
S203,112,201,4,CW_S,MAGICAL,1,689
S203,113,202,37,CW_L,WRONGLY,1,1125
S203,114,205,21,NW_S_SIMP,WINKIDY,1,835
S203,115,208,44,FILL_NW,TUEER,1,658
S203,116,202,19,CW_L,SHAMEFUL,1,854
S203,117,202,28,CW_L,DAMPISH,0,960
S203,118,206,17,NW_L_SIMP,LONGNELS,1,650
S203,119,204,5,NW_L_COMP,SHEETER,1,721
S203,120,202,45,CW_L,EDITOR,1,882
S203,121,208,33,FILL_NW,KRAISE,1,716
S203,122,204,1,NW_L_COMP,STIRANCE,1,1117
S203,123,207,8,FILL_W,BRISK,1,804
S203,124,201,20,CW_S,ATTACKER,1,671
S203,125,203,3,NW_S_COMP,LIDARY,1,808
S203,126,202,18,CW_L,PAINTER,1,700
S203,127,202,22,CW_L,FLEXIBLE,1,933
S203,128,204,7,NW_L_COMP,ANGELISH,0,1222
S203,129,207,6,FILL_W,SLIM,1,979
S203,130,203,24,NW_S_COMP,FIENDISM,1,774
S203,131,202,36,CW_L,QUIETLY,1,744
S203,132,204,9,NW_L_COMP,ILLIST,1,753
S203,133,203,4,NW_S_COMP,FIGER,0,1221
S203,134,204,3,NW_L_COMP,FLITENCE,1,848
S203,135,202,47,CW_L,PROFESSOR,1,742
S203,136,205,9,NW_S_SIMP,NEXTNELS,1,766
S203,137,203,15,NW_S_COMP,TRUENESS,0,918
S203,138,201,5,CW_S,ALLOWANCE,1,782
S203,139,201,43,CW_S,DULLNESS,1,820
S203,140,202,17,CW_L,STRIKER,0,1220
S203,141,208,28,FILL_NW,HEND,1,697
S203,142,207,2,FILL_W,WEIRD,1,640
S203,143,205,6,NW_S_SIMP,RAMPIME,1,753
S203,144,207,18,FILL_W,CEASE,1,855
S203,145,202,31,CW_L,GUILELESS,0,1221
S203,146,208,30,FILL_NW,HOITS,1,649
S203,147,201,26,CW_S,TOSSING,1,971
S203,148,204,13,NW_L_COMP,ADDMENT,1,1021
S203,149,202,6,CW_L,COMPOSER,1,1077
S203,150,201,50,CW_S,RISKY,1,1213
S203,151,201,7,CW_S,WIDOWED,1,946
S203,152,201,1,CW_S,DETECTABLE,1,568
S203,153,203,18,NW_S_COMP,HEIGHTENCE,1,919
S203,154,202,29,CW_L,STYLISH,1,507
S203,155,206,18,NW_L_SIMP,CLASSOES,1,866
S203,156,205,17,NW_S_SIMP,TILTADY,1,758
S203,157,208,20,FILL_NW,TREMP,1,773
S203,158,206,8,NW_L_SIMP,BEANITH,1,665
S203,159,204,14,NW_L_COMP,PASSMENT,1,1090
S203,160,205,4,NW_S_SIMP,AIDIG,1,1114
S203,161,201,30,CW_S,EFFORTLESS,1,941
S203,162,201,10,CW_S,TOASTER,1,854
S203,163,202,5,CW_L,SWIMMER,1,905
S203,164,202,27,CW_L,LAUGHING,1,955
S203,165,202,12,CW_L,DREAMER,1,739
S203,166,203,14,NW_S_COMP,TREASONIZE,1,1165
S203,167,204,11,NW_L_COMP,MOUTHIZE,1,1027
S203,168,202,33,CW_L,CLOUDLESS,0,1221
S203,169,208,12,FILL_NW,DASK,1,1018
S203,170,201,15,CW_S,CAMPAIGNER,1,874
S203,171,203,16,NW_S_COMP,BRANCHER,0,1221
S203,172,203,23,NW_S_COMP,YANKORY,1,667
S203,173,203,6,NW_S_COMP,FANFUL,0,1221
S203,174,207,1,FILL_W,FLIRT,1,607
S203,175,208,18,FILL_NW,DULKS,1,879
S203,176,202,15,CW_L,CLEANER,0,1220
S203,177,208,49,FILL_NW,VUNKS,1,584
S203,178,207,30,FILL_W,FLOAT,1,592
S203,179,207,29,FILL_W,BAKE,1,746
S203,180,208,35,FILL_NW,PHEEKS,1,821
S203,181,202,8,CW_L,LOCKER,1,488
S203,182,202,14,CW_L,FEEDER,1,573
S203,183,206,16,NW_L_SIMP,SHOOTMANT,1,587
S203,184,202,34,CW_L,BONELESS,1,721
S203,185,204,25,NW_L_COMP,PITCHORY,1,660
S203,186,206,1,NW_L_SIMP,PRAYANGE,1,674
S203,187,204,12,NW_L_COMP,MUDLY,1,658
S203,188,207,16,FILL_W,STEEP,0,1112
S203,189,208,34,FILL_NW,LOLDS,1,926
S203,190,201,12,CW_S,RAIDER,1,579
S203,191,205,5,NW_S_SIMP,URNILT,1,819
S203,192,205,14,NW_S_SIMP,HELMETOES,1,693
S203,193,208,42,FILL_NW,SMADE,1,599
S203,194,204,6,NW_L_COMP,GASFUL,1,906
S203,195,208,29,FILL_NW,HESK,1,554
S203,196,207,40,FILL_W,SOUGHT,1,1046
S203,197,206,19,NW_L_SIMP,SMOOTHFIL,1,711
S203,198,205,11,NW_S_SIMP,DIGODY,1,569
S203,199,201,49,CW_S,BOSSY,1,656
S203,200,204,18,NW_L_COMP,BOILOUS,1,959
S203,201,201,37,CW_S,LOCALLY,1,601
S203,202,206,3,NW_L_SIMP,BANDADY,1,594
S203,203,207,45,FILL_W,TAX,1,704
S203,204,203,17,NW_S_COMP,PRINCEMENT,1,905
S203,205,205,22,NW_S_SIMP,THRILLANGE,1,614
S203,206,202,21,CW_L,DOUBTFUL,0,817
S203,207,202,11,CW_L,DANCER,1,988
S203,208,204,19,NW_L_COMP,KINGISM,1,753
S203,209,205,20,NW_S_SIMP,YIELDILT,1,922
S203,210,207,38,FILL_W,COOK,1,675
S203,211,208,22,FILL_NW,FROT,1,636
S203,212,206,7,NW_L_SIMP,HABITIG,1,615
S203,213,201,19,CW_S,DESIGN,1,873
S203,214,206,22,NW_L_SIMP,CRITICANGE,1,770
S203,215,208,9,FILL_NW,BUWL,1,637
S203,216,208,10,FILL_NW,DARF,1,706
S203,217,202,1,CW_L,PUNCHER,0,1220
S203,218,207,14,FILL_W,GLOOM,1,992
S203,219,202,7,CW_L,BOMBER,1,854
S203,220,204,2,NW_L_COMP,TRIPARY,1,857
S203,221,207,4,FILL_W,BLUNT,1,801
S203,222,202,30,CW_L,JUMPING,1,855
S203,223,208,4,FILL_NW,BROUPS,1,654
S203,224,201,22,CW_S,PLANNER,1,795
S203,225,208,27,FILL_NW,HEEM,0,813
S203,226,206,15,NW_L_SIMP,TOWERLA,1,897
S203,227,206,25,NW_L_SIMP,BEARILT,1,1149
S203,228,201,21,CW_S,BUYER,1,662
S203,229,203,25,NW_S_COMP,HUMIDOUS,1,977
S203,230,201,39,CW_S,AMAZEMENT,1,641
S203,231,207,22,FILL_W,SPLICE,1,894
S203,232,206,10,NW_L_SIMP,ELBOWILM,1,721
S203,233,205,15,NW_S_SIMP,SCHEMENELS,1,753
S203,234,207,19,FILL_W,DRUNK,1,703
S203,235,201,2,CW_S,AVOIDABLE,1,881
S203,236,206,23,NW_L_SIMP,VALIDEL,1,805
S203,237,208,25,FILL_NW,GILN,1,769
S203,238,204,23,NW_L_COMP,BREAKITY,1,755
S203,239,204,21,NW_L_COMP,EMPLOYNESS,1,771
S203,240,205,3,NW_S_SIMP,HEIRIG,1,588
S203,241,203,12,NW_S_COMP,DUMBITY,1,922
S203,242,207,5,FILL_W,BLEAK,0,1221
S203,243,202,44,CW_L,CONDUCTOR,1,646
S203,244,207,27,FILL_W,STALK,1,552
S203,245,206,13,NW_L_SIMP,POORIDY,1,702
S203,246,208,36,FILL_NW,PIFTH,1,794
S203,247,206,12,NW_L_SIMP,EARILT,1,698
S203,248,207,37,FILL_W,SHIP,1,889
S203,249,207,28,FILL_W,GOLF,1,627
S203,250,208,45,FILL_NW,ULNS,1,641
S203,251,202,41,CW_L,MADNESS,1,1014
S203,252,208,23,FILL_NW,GAIRS,1,863
S203,253,202,35,CW_L,SHAPELY,1,998
S203,254,207,35,FILL_W,LEGAL,1,803
S203,255,201,45,CW_S,RICHNESS,1,843
S203,256,208,46,FILL_NW,VELT,0,1221
S203,257,202,43,CW_L,SAILOR,1,931
S203,258,205,2,NW_S_SIMP,GUMFIL,1,723
S203,259,203,1,NW_S_COMP,MELTANCE,1,758
S203,260,208,2,FILL_NW,BALFS,1,719
S203,261,207,32,FILL_W,FLESH,1,992
S203,262,207,7,FILL_W,PREACH,1,613
S203,263,202,32,CW_L,BOOTLESS,1,1177
S203,264,208,48,FILL_NW,VOOFS,1,1000
S203,265,203,19,NW_S_COMP,ADOPTISH,1,566
S203,266,204,22,NW_L_COMP,BINDIC,1,499
S203,267,203,21,NW_S_COMP,WELDIC,1,832
S203,268,208,38,FILL_NW,POLT,1,567
S203,269,207,21,FILL_W,QUIT,1,855
S203,270,205,12,NW_S_SIMP,WARNODY,1,731
S203,271,203,13,NW_S_COMP,PILLIZE,1,828
S203,272,201,31,CW_S,GRIMLY,1,1216
S203,273,202,10,CW_L,HUNTER,1,840
S203,274,202,48,CW_L,WEEDY,1,699
S203,275,208,40,FILL_NW,PUCTS,1,902
S203,276,205,18,NW_S_SIMP,MEDICALADY,1,934
S203,277,207,12,FILL_W,WEAVE,1,741
S203,278,202,38,CW_L,EXCITEMENT,1,921
S203,279,203,7,NW_S_COMP,ALTARIC,1,594
S203,280,207,42,FILL_W,BOX,1,618
S203,281,206,11,NW_L_SIMP,WITCHITH,1,773
S203,282,208,19,FILL_NW,FALONS,0,747
S203,283,201,44,CW_S,AWARENESS,1,791
S203,284,208,3,FILL_NW,BLANTH,1,675
S203,285,201,14,CW_S,DESTROYER,1,750
S203,286,208,24,FILL_NW,GIKE,1,1118
S203,287,201,35,CW_S,HUGELY,1,887
S203,288,207,23,FILL_W,LITHE,0,911
S203,289,202,4,CW_L,KNOCKER,1,795
S203,290,201,11,CW_S,LENDER,0,1222
S203,291,207,50,FILL_W,SMOKE,1,715
S203,292,202,13,CW_L,PUSHER,1,701
S203,293,202,50,CW_L,VERBAL,1,501
S203,294,201,13,CW_S,JAILER,1,989
S203,295,206,6,NW_L_SIMP,TAXFIL,1,971
S203,296,205,25,NW_S_SIMP,ADVERTISELA,1,718
S203,297,202,24,CW_L,COOLING,1,716
S203,298,206,21,NW_L_SIMP,DRESSODY,1,623
S203,299,203,2,NW_S_COMP,HAPPENANCE,1,824
S203,300,201,25,CW_S,ANGELIC,1,683
S204,1,204,24,NW_L_COMP,AGREELY,0,1220
S204,2,208,17,FILL_NW,DROES,1,1076
S204,3,208,19,FILL_NW,FALONS,0,1220
S204,4,208,9,FILL_NW,BUWL,1,864
S204,5,202,32,CW_L,BOOTLESS,1,906
S204,6,207,6,FILL_W,SLIM,1,704
S204,7,206,14,NW_L_SIMP,NUTLA,1,1220
S204,8,201,39,CW_S,AMAZEMENT,0,1221
S204,9,208,44,FILL_NW,TUEER,1,1004
S204,10,207,33,FILL_W,IRON,1,833
S204,11,202,33,CW_L,CLOUDLESS,0,1220
S204,12,204,1,NW_L_COMP,STIRANCE,0,1220
S204,13,202,21,CW_L,DOUBTFUL,1,837
S204,14,207,22,FILL_W,SPLICE,0,1220
S204,15,202,29,CW_L,STYLISH,1,739
S204,16,207,32,FILL_W,FLESH,0,1220
S204,17,201,21,CW_S,BUYER,1,881
S204,18,202,40,CW_L,BLINDNESS,1,1143
S204,19,201,14,CW_S,DESTROYER,1,772
S204,20,207,17,FILL_W,FOLLOW,1,563
S204,21,202,4,CW_L,KNOCKER,1,1164
S204,22,201,5,CW_S,ALLOWANCE,1,1060
S204,23,201,4,CW_S,MAGICAL,1,741
S204,24,202,3,CW_L,SPELLER,1,659
S204,25,202,8,CW_L,LOCKER,1,711
S204,26,207,20,FILL_W,CRUNCH,0,1221
S204,27,201,46,CW_S,STRANGENESS,1,1199
S204,28,206,17,NW_L_SIMP,LONGNELS,0,1221
S204,29,205,23,NW_S_SIMP,NULLITH,0,1220
S204,30,202,22,CW_L,FLEXIBLE,1,1204
S204,31,208,24,FILL_NW,GIKE,1,737
S204,32,204,15,NW_L_COMP,FREENESS,1,900
S204,33,207,39,FILL_W,LIFT,1,617
S204,34,206,18,NW_L_SIMP,CLASSOES,1,1148
S204,35,205,5,NW_S_SIMP,URNILT,1,1065
S204,36,203,5,NW_S_COMP,BEERER,1,790
S204,37,202,5,CW_L,SWIMMER,0,1221
S204,38,201,9,CW_S,INSISTENT,0,1221
S204,39,203,10,NW_S_COMP,ELMIST,1,815
S204,40,201,32,CW_S,DENSELY,1,789
S204,41,203,17,NW_S_COMP,PRINCEMENT,1,998
S204,42,207,16,FILL_W,STEEP,0,1220
S204,43,205,1,NW_S_SIMP,SOCKETEL,1,1069
S204,44,201,45,CW_S,RICHNESS,0,1220
S204,45,208,42,FILL_NW,SMADE,0,1220
S204,46,204,13,NW_L_COMP,ADDMENT,1,1012
S204,47,202,7,CW_L,BOMBER,1,812
S204,48,202,1,CW_L,PUNCHER,1,784
S204,49,205,2,NW_S_SIMP,GUMFIL,0,1221
S204,50,206,11,NW_L_SIMP,WITCHITH,0,1221
S204,51,205,18,NW_S_SIMP,MEDICALADY,1,1117
S204,52,208,21,FILL_NW,FROES,1,1138
S204,53,208,7,FILL_NW,CORG,1,757
S204,54,202,17,CW_L,STRIKER,1,1143
S204,55,201,2,CW_S,AVOIDABLE,1,836
S204,56,208,5,FILL_NW,BUTE,0,1220
S204,57,208,39,FILL_NW,PORDS,1,1195
S204,58,203,19,NW_S_COMP,ADOPTISH,1,1163
S204,59,207,1,FILL_W,FLIRT,1,681
S204,60,206,13,NW_L_SIMP,POORIDY,1,829
S204,61,204,25,NW_L_COMP,PITCHORY,1,797
S204,62,208,32,FILL_NW,KEMT,0,1221
S204,63,202,31,CW_L,GUILELESS,0,1221
S204,64,202,2,CW_L,BARKER,1,733
S204,65,201,41,CW_S,BOLDNESS,1,581
S204,66,206,22,NW_L_SIMP,CRITICANGE,1,937
S204,67,205,15,NW_S_SIMP,SCHEMENELS,1,748
S204,68,207,8,FILL_W,BRISK,1,1119
S204,69,203,12,NW_S_COMP,DUMBITY,1,1036
S204,70,202,28,CW_L,DAMPISH,0,1069
S204,71,207,7,FILL_W,PREACH,0,1220
S204,72,204,9,NW_L_COMP,ILLIST,1,932
S204,73,202,46,CW_L,COLLECTOR,1,1212
S204,74,207,13,FILL_W,WRECK,1,622
S204,75,205,6,NW_S_SIMP,RAMPIME,1,731
S204,76,203,13,NW_S_COMP,PILLIZE,0,1220
S204,77,207,34,FILL_W,TASTE,1,614
S204,78,201,3,CW_S,NOTICEABLE,1,762
S204,79,205,17,NW_S_SIMP,TILTADY,1,785
S204,80,206,20,NW_L_SIMP,GROWILT,1,794
S204,81,205,13,NW_S_SIMP,BOLTOES,1,822
S204,82,208,48,FILL_NW,VOOFS,0,832
S204,83,202,39,CW_L,DEAFNESS,1,850
S204,84,206,9,NW_L_SIMP,WIGITH,0,1220
S204,85,202,20,CW_L,FAITHFUL,1,1135
S204,86,204,20,NW_L_COMP,NORTHIZE,1,927
S204,87,207,5,FILL_W,BLEAK,0,1221
S204,88,202,14,CW_L,FEEDER,0,1221
S204,89,205,7,NW_S_SIMP,JAWLA,1,618
S204,90,208,23,FILL_NW,GAIRS,1,801
S204,91,201,8,CW_S,BEARDED,1,841
S204,92,201,40,CW_S,ENJOYMENT,1,962
S204,93,201,47,CW_S,MOSSY,1,626
S204,94,205,21,NW_S_SIMP,WINKIDY,1,865
S204,95,205,8,NW_S_SIMP,OPPOSEMANT,0,1030
S204,96,206,5,NW_L_SIMP,PICKENGE,0,1221
S204,97,207,49,FILL_W,SUIT,1,689
S204,98,204,10,NW_L_COMP,COLDITY,1,761
S204,99,208,37,FILL_NW,PLAODS,1,1210
S204,100,208,38,FILL_NW,POLT,1,977
S204,101,208,3,FILL_NW,BLANTH,1,961
S204,102,203,18,NW_S_COMP,HEIGHTENCE,1,1077
S204,103,203,16,NW_S_COMP,BRANCHER,1,1176
S204,104,201,49,CW_S,BOSSY,1,643
S204,105,202,6,CW_L,COMPOSER,1,612
S204,106,207,4,FILL_W,BLUNT,1,919
S204,107,204,3,NW_L_COMP,FLITENCE,1,764
S204,108,207,30,FILL_W,FLOAT,1,1160
S204,109,201,22,CW_S,PLANNER,1,617
S204,110,207,37,FILL_W,SHIP,1,557
S204,111,201,43,CW_S,DULLNESS,1,539
S204,112,202,16,CW_L,HEATER,1,649
S204,113,208,50,FILL_NW,BORMS,1,680
S204,114,204,17,NW_L_COMP,FELLOWOUS,1,921
S204,115,208,30,FILL_NW,HOITS,1,766
S204,116,202,38,CW_L,EXCITEMENT,1,664
S204,117,204,18,NW_L_COMP,BOILOUS,0,587
S204,118,201,1,CW_S,DETECTABLE,1,915
S204,119,208,13,FILL_NW,DASP,1,700
S204,120,208,8,FILL_NW,BLAYS,1,1199
S204,121,205,24,NW_S_SIMP,FEVERIME,1,1208
S204,122,202,19,CW_L,SHAMEFUL,1,734
S204,123,207,10,FILL_W,BRASS,1,689
S204,124,202,45,CW_L,EDITOR,1,675
S204,125,203,22,NW_S_COMP,DEBTISH,1,781
S204,126,207,14,FILL_W,GLOOM,1,484
S204,127,207,11,FILL_W,CHIP,1,660
S204,128,201,30,CW_S,EFFORTLESS,1,731
S204,129,208,45,FILL_NW,ULNS,1,794
S204,130,203,9,NW_S_COMP,ARIDISM,1,861
S204,131,204,11,NW_L_COMP,MOUTHIZE,1,1171
S204,132,208,20,FILL_NW,TREMP,1,740
S204,133,202,30,CW_L,JUMPING,1,578
S204,134,204,4,NW_L_COMP,RIPENCE,1,733
S204,135,203,1,NW_S_COMP,MELTANCE,1,713
S204,136,208,49,FILL_NW,VUNKS,1,616
S204,137,202,13,CW_L,PUSHER,1,688
S204,138,203,11,NW_S_COMP,CURTITY,1,1108
S204,139,208,36,FILL_NW,PIFTH,0,1220
S204,140,204,5,NW_L_COMP,SHEETER,1,1050
S204,141,205,11,NW_S_SIMP,DIGODY,1,812
S204,142,207,2,FILL_W,WEIRD,1,834
S204,143,204,21,NW_L_COMP,EMPLOYNESS,1,738
S204,144,203,20,NW_S_COMP,EJECTENCE,1,1115
S204,145,203,7,NW_S_COMP,ALTARIC,1,900
S204,146,203,23,NW_S_COMP,YANKORY,1,703
S204,147,207,44,FILL_W,OLD,1,727
S204,148,207,12,FILL_W,WEAVE,1,612
S204,149,201,26,CW_S,TOSSING,1,540
S204,150,204,16,NW_L_COMP,FLIPORY,1,656
S204,151,201,29,CW_S,HARMLESS,1,1048
S204,152,205,9,NW_S_SIMP,NEXTNELS,1,1093
