SubjID,value,chindex,chlabel,bini,family_size,complexity,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S129,-2.033,22,T8,5,Small,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.903,23,FC6,5,Small,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.868,24,FC2,5,Small,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.204,25,F4,5,Small,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.096,26,F8,5,Small,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-2.031,27,FP2,5,Small,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.382,1,FP1,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.644,2,Fz,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.968,3,F3,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.93,4,F7,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.199,5,FC5,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.299,6,FC1,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-2.053,7,C3,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-2.311,8,T7,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-2.081,9,CP5,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-2.605,10,CP1,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.61,11,Pz,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.195,12,P3,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.591,13,P7,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,0.39,14,O1,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,0.61,15,O2,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,0.671,16,P4,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,1.276,17,P8,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,0.759,18,CP6,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.255,19,CP2,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.895,20,CZ,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.566,21,C4,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.812,22,T8,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-1.523,23,FC6,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.704,24,FC2,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,0.258,25,F4,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,0.321,26,F8,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S129,-0.553,27,FP2,6,Large,Simple,BA,N250,1.2170230332268686,-1.9843151140116628,-0.4482352474931847,-0.4998668877204698,-1.975819960620034
S131,1.289,1,FP1,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.152,2,Fz,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.025,3,F3,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.388,4,F7,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.625,5,FC5,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.545,6,FC1,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.122,7,C3,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.771,8,T7,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.36,9,CP5,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.578,10,CP1,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.297,11,Pz,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.1,12,P3,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.018,13,P7,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.393,14,O1,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.183,15,O2,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.385,16,P4,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-3.149,17,P8,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.174,18,CP6,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.961,19,CP2,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.512,20,CZ,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.071,21,C4,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.545,22,T8,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.385,23,FC6,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.991,24,FC2,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.805,25,F4,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.769,26,F8,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.114,27,FP2,3,Small,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,8.82,1,FP1,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,4.353,2,Fz,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.428,3,F3,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,5.638,4,F7,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.524,5,FC5,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.216,6,FC1,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.553,7,C3,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.159,8,T7,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.186,9,CP5,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.57,10,CP1,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.011,11,Pz,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.031,12,P3,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.164,13,P7,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.554,14,O1,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.322,15,O2,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.012,16,P4,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-2.976,17,P8,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.326,18,CP6,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.169,19,CP2,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.201,20,CZ,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.219,21,C4,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.134,22,T8,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.503,23,FC6,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,4.431,24,FC2,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,4.311,25,F4,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,5.056,26,F8,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,12.384,27,FP2,4,Large,Complex,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,6.835,1,FP1,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.876,2,Fz,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.58,3,F3,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.699,4,F7,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.583,5,FC5,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.269,6,FC1,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.869,7,C3,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.649,8,T7,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.62,9,CP5,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.648,10,CP1,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.487,11,Pz,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.849,12,P3,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.5,13,P7,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.626,14,O1,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.495,15,O2,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.493,16,P4,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-2.526,17,P8,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.641,18,CP6,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,0.847,19,CP2,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.467,20,CZ,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.284,21,C4,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.859,22,T8,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.65,23,FC6,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.745,24,FC2,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.393,25,F4,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.876,26,F8,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,7.692,27,FP2,5,Small,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,19.835,1,FP1,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,7.621,2,Fz,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,6.313,3,F3,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,7.475,4,F7,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.818,5,FC5,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,4.282,6,FC1,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.754,7,C3,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.827,8,T7,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.049,9,CP5,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.899,10,CP1,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.499,11,Pz,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-1.154,12,P3,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-2.445,13,P7,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-3.231,14,O1,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.077,15,O2,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,1.919,16,P4,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,-0.155,17,P8,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.268,18,CP6,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.112,19,CP2,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.466,20,CZ,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,3.739,21,C4,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,2.933,22,T8,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,6.24,23,FC6,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,4.895,24,FC2,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,8.924,25,F4,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,8.055,26,F8,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S131,16.078,27,FP2,6,Large,Simple,BA,N250,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765
S135,-0.254,1,FP1,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.569,2,Fz,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,1.547,3,F3,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,0.864,4,F7,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,0.967,5,FC5,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.654,6,FC1,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,0.991,7,C3,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-0.215,8,T7,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-0.265,9,CP5,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.515,10,CP1,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.845,11,Pz,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,1.675,12,P3,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-2.238,13,P7,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-3.325,14,O1,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-1.202,15,O2,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.452,16,P4,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,1.371,17,P8,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.285,18,CP6,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.039,19,CP2,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.82,20,CZ,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.658,21,C4,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,1.626,22,T8,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.869,23,FC6,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.572,24,FC2,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.842,25,F4,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.864,26,F8,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.915,27,FP2,3,Small,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,4.667,1,FP1,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,5.12,2,Fz,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,6.144,3,F3,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,5.597,4,F7,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,5.342,5,FC5,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,4.501,6,FC1,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,4.028,7,C3,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.165,8,T7,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.101,9,CP5,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.366,10,CP1,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,2.555,11,Pz,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,1.715,12,P3,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-2.55,13,P7,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-5.248,14,O1,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-2.405,15,O2,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,3.142,16,P4,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,-0.152,17,P8,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
S135,1.189,18,CP6,4,Large,Complex,BA,N250,-0.00513511828365796,1.8210929542222192,-0.4482352474931847,0.6201712324394191,1.765191998393548
