subject_nr,counter,cond_trig,word_trig,targ_type,target,correct,response_time,InvRT,LogRT
S238,143,206,2,NW_L_SIMP,BOGADY,1,694,0.00144092219020173,2.84135947045485
S238,144,203,10,NW_S_COMP,ELMIST,1,509,0.00196463654223969,2.70671778233676
S238,145,204,10,NW_L_COMP,COLDITY,1,572,0.00174825174825175,2.75739602879302
S238,146,204,23,NW_L_COMP,BREAKITY,1,1158,0.000863557858376511,3.06370855939142
S238,147,208,42,FILL_NW,SMADE,1,1063,0.000940733772342427,3.0265332645233
S238,148,203,7,NW_S_COMP,ALTARIC,1,614,0.00162866449511401,2.78816837114117
S238,149,208,28,FILL_NW,HEND,0,487,0.00205338809034908,2.68752896121463
S238,150,201,44,CW_S,AWARENESS,1,596,0.00167785234899329,2.77524625974024
S238,151,208,14,FILL_NW,DELP,0,1222,0.000818330605564648,3.08707120590654
S238,152,206,9,NW_L_SIMP,WIGITH,0,477,0.00209643605870021,2.67851837904011
S238,153,202,43,CW_L,SAILOR,1,700,0.00142857142857143,2.84509804001426
S238,154,208,25,FILL_NW,GILN,1,602,0.00166112956810631,2.77959649125782
S238,155,201,9,CW_S,INSISTENT,1,637,0.00156985871271586,2.80413943233535
S238,156,204,14,NW_L_COMP,PASSMENT,1,684,0.00146198830409357,2.83505610172012
S238,157,208,46,FILL_NW,VELT,0,1221,0.000819000819000819,3.08671566394488
S238,158,201,16,CW_S,SEEKER,1,908,0.00110132158590308,2.95808584852109
S238,159,207,21,FILL_W,QUIT,1,556,0.00179856115107914,2.74507479158206
S238,160,201,37,CW_S,LOCALLY,1,479,0.00208768267223382,2.68033551341456
S238,161,205,18,NW_S_SIMP,MEDICALADY,1,816,0.00122549019607843,2.91169015875386
S238,162,202,27,CW_L,LAUGHING,1,578,0.00173010380622837,2.76192783842053
S238,163,207,39,FILL_W,LIFT,1,572,0.00174825174825175,2.75739602879302
S238,164,202,26,CW_L,GUARDING,1,950,0.00105263157894737,2.97772360528885
S238,165,202,38,CW_L,EXCITEMENT,1,587,0.00170357751277683,2.76863810124761
S238,166,203,9,NW_S_COMP,ARIDISM,1,655,0.00152671755725191,2.81624129999178
S238,167,204,19,NW_L_COMP,KINGISM,0,1220,0.000819672131147541,3.08635983067475
S238,168,207,45,FILL_W,TAX,1,540,0.00185185185185185,2.73239375982297
S238,169,204,18,NW_L_COMP,BOILOUS,0,653,0.00153139356814701,2.81491318127507
S238,170,206,4,NW_L_SIMP,BEGENGE,1,881,0.00113507377979569,2.94497590841205
S238,171,203,14,NW_S_COMP,TREASONIZE,0,1220,0.000819672131147541,3.08635983067475
S238,172,208,20,FILL_NW,TREMP,1,717,0.00139470013947001,2.8555191556678
S238,173,201,19,CW_S,DESIGN,1,717,0.00139470013947001,2.8555191556678
S238,174,201,17,CW_S,SINGER,0,1221,0.000819000819000819,3.08671566394488
S238,175,201,25,CW_S,ANGELIC,1,702,0.00142450142450142,2.84633711212981
S238,176,207,4,FILL_W,BLUNT,1,583,0.00171526586620926,2.76566855475901
S238,177,207,26,FILL_W,MOURN,1,675,0.00148148148148148,2.82930377283102
S238,178,205,20,NW_S_SIMP,YIELDILT,1,1024,0.0009765625,3.01029995663981
S238,179,207,8,FILL_W,BRISK,1,501,0.00199600798403194,2.69983772586725
S238,180,202,39,CW_L,DEAFNESS,1,460,0.00217391304347826,2.66275783168157
S238,181,204,7,NW_L_COMP,ANGELISH,1,647,0.00154559505409583,2.8109042806687
S238,182,202,49,CW_L,CREAMY,1,534,0.00187265917602996,2.72754125702856
S238,183,208,7,FILL_NW,CORG,1,679,0.00147275405007364,2.8318697742805
S238,184,202,50,CW_L,VERBAL,1,582,0.00171821305841924,2.76492298464989
S238,185,208,6,FILL_NW,CINDS,1,679,0.00147275405007364,2.8318697742805
S238,186,203,24,NW_S_COMP,FIENDISM,1,778,0.0012853470437018,2.89097959698969
S238,187,201,1,CW_S,DETECTABLE,1,780,0.00128205128205128,2.89209460269048
S238,188,204,2,NW_L_COMP,TRIPARY,1,692,0.00144508670520231,2.84010609445676
S238,189,208,23,FILL_NW,GAIRS,1,692,0.00144508670520231,2.84010609445676
S238,190,207,10,FILL_W,BRASS,1,543,0.00184162062615101,2.73479982958885
S238,191,201,14,CW_S,DESTROYER,1,532,0.0018796992481203,2.72591163229505
S238,192,205,8,NW_S_SIMP,OPPOSEMANT,1,702,0.00142450142450142,2.84633711212981
S238,193,208,48,FILL_NW,VOOFS,1,560,0.00178571428571429,2.7481880270062
S238,194,207,5,FILL_W,BLEAK,1,547,0.00182815356489945,2.73798732633343
S238,195,204,24,NW_L_COMP,AGREELY,1,872,0.00114678899082569,2.94051648493257
S238,196,206,11,NW_L_SIMP,WITCHITH,1,754,0.0013262599469496,2.87737134586977
S238,197,202,12,CW_L,DREAMER,1,551,0.00181488203266788,2.74115159885178
S238,198,206,24,NW_L_SIMP,BLOODEL,0,1221,0.000819000819000819,3.08671566394488
S238,199,208,45,FILL_NW,ULNS,1,675,0.00148148148148148,2.82930377283102
S238,200,203,6,NW_S_COMP,FANFUL,1,838,0.00119331742243437,2.92324401863028
S238,201,207,14,FILL_W,GLOOM,1,677,0.00147710487444609,2.83058866868514
S238,202,207,34,FILL_W,TASTE,1,510,0.00196078431372549,2.70757017609794
S238,203,202,19,CW_L,SHAMEFUL,1,656,0.00152439024390244,2.81690383937566
S238,204,205,12,NW_S_SIMP,WARNODY,1,1080,0.000925925925925926,3.03342375548695
S238,205,208,17,FILL_NW,DROES,1,954,0.0010482180293501,2.9795483747041
S238,206,203,4,NW_S_COMP,FIGER,1,681,0.00146842878120411,2.83314711191279
S238,207,201,46,CW_S,STRANGENESS,1,938,0.00106609808102345,2.97220283837906
S238,208,201,29,CW_S,HARMLESS,1,536,0.00186567164179104,2.72916478969277
S238,209,202,32,CW_L,BOOTLESS,1,789,0.00126742712294043,2.89707700320942
S238,210,203,15,NW_S_COMP,TRUENESS,1,979,0.00102145045965271,2.99078269180314
S238,211,208,3,FILL_NW,BLANTH,1,754,0.0013262599469496,2.87737134586977
S238,212,201,35,CW_S,HUGELY,1,790,0.00126582278481013,2.89762709129044
S238,213,207,23,FILL_W,LITHE,0,619,0.00161550888529887,2.79169064902012
S238,214,208,36,FILL_NW,PIFTH,1,550,0.00181818181818182,2.74036268949424
S238,215,207,49,FILL_W,SUIT,1,770,0.0012987012987013,2.88649072517248
S238,216,208,13,FILL_NW,DASP,1,598,0.00167224080267559,2.77670118398841
S238,217,207,16,FILL_W,STEEP,1,592,0.00168918918918919,2.77232170672292
S238,218,208,44,FILL_NW,TUEER,1,702,0.00142450142450142,2.84633711212981
S238,219,201,27,CW_S,TUTORING,1,565,0.00176991150442478,2.75204844781944
S238,220,203,19,NW_S_COMP,ADOPTISH,0,908,0.00110132158590308,2.95808584852109
S238,221,202,1,CW_L,PUNCHER,1,895,0.00111731843575419,2.95182303531591
S238,222,208,50,FILL_NW,BORMS,1,1123,0.000890471950133571,3.05037975626146
S238,223,205,9,NW_S_SIMP,NEXTNELS,0,823,0.00121506682867558,2.91539983521227
S238,224,206,25,NW_L_SIMP,BEARILT,1,896,0.00111607142857143,2.95230800966213
S238,225,205,4,NW_S_SIMP,AIDIG,1,729,0.00137174211248285,2.86272752831797
S238,226,204,9,NW_L_COMP,ILLIST,0,1221,0.000819000819000819,3.08671566394488
S238,227,208,35,FILL_NW,PHEEKS,1,817,0.00122399020807834,2.91222205653242
S238,228,202,37,CW_L,WRONGLY,1,603,0.00165837479270315,2.78031731214015
S238,229,201,7,CW_S,WIDOWED,1,920,0.00108695652173913,2.96378782734556
S238,230,205,24,NW_S_SIMP,FEVERIME,1,597,0.0016750418760469,2.77597433112937
S238,231,205,17,NW_S_SIMP,TILTADY,1,604,0.00165562913907285,2.78103693862113
S238,232,201,31,CW_S,GRIMLY,1,546,0.00183150183150183,2.73719264270474
S238,233,204,20,NW_L_COMP,NORTHIZE,1,664,0.00150602409638554,2.82216807936802
S238,234,205,2,NW_S_SIMP,GUMFIL,1,796,0.00125628140703518,2.90091306773767
S238,235,207,25,FILL_W,EAT,1,629,0.00158982511923688,2.79865064544527
S238,236,207,11,FILL_W,CHIP,1,457,0.00218818380743982,2.65991620006985
S238,237,202,17,CW_L,STRIKER,1,1002,0.000998003992015968,3.00086772153123
S238,238,203,23,NW_S_COMP,YANKORY,1,944,0.00105932203389831,2.97497199429807
S238,239,202,9,CW_L,RENTER,1,615,0.0016260162601626,2.78887511577542
S238,240,207,29,FILL_W,BAKE,1,655,0.00152671755725191,2.81624129999178
S238,241,208,4,FILL_NW,BROUPS,1,713,0.00140252454417952,2.85308952985187
S238,242,204,15,NW_L_COMP,FREENESS,0,490,0.00204081632653061,2.69019608002851
S238,243,204,3,NW_L_COMP,FLITENCE,0,1001,0.000999000999000999,3.00043407747932
S238,244,201,10,CW_S,TOASTER,1,697,0.00143472022955524,2.84323277809801
S238,245,208,37,FILL_NW,PLAODS,1,999,0.001001001001001,2.99956548822598
S238,246,208,27,FILL_NW,HEEM,0,1221,0.000819000819000819,3.08671566394488
S238,247,205,5,NW_S_SIMP,URNILT,1,616,0.00162337662337662,2.78958071216443
S238,248,207,40,FILL_W,SOUGHT,0,613,0.00163132137030995,2.78746047451842
S238,249,205,16,NW_S_SIMP,ACREMANT,1,995,0.00100502512562814,2.99782308074573
S238,250,207,41,FILL_W,PACK,1,739,0.0013531799729364,2.86864443839483
S238,251,205,7,NW_S_SIMP,JAWLA,0,757,0.00132100396301189,2.87909587950007
S238,252,201,40,CW_S,ENJOYMENT,1,544,0.00183823529411765,2.73559889969818
S238,253,208,34,FILL_NW,LOLDS,1,558,0.0017921146953405,2.74663419893758
S238,254,206,16,NW_L_SIMP,SHOOTMANT,0,693,0.00144300144300144,2.84073323461181
S238,255,208,24,FILL_NW,GIKE,1,712,0.00140449438202247,2.85247999363686
S238,256,202,4,CW_L,KNOCKER,1,524,0.00190839694656489,2.71933128698373
S238,257,201,38,CW_S,AMUSEMENT,1,643,0.0015552099533437,2.80821097292422
S238,258,207,36,FILL_W,SICK,1,804,0.00124378109452736,2.90525604874845
S238,259,206,5,NW_L_SIMP,PICKENGE,1,1102,0.000907441016333938,3.04218159451577
S238,260,206,18,NW_L_SIMP,CLASSOES,1,1085,0.000921658986175115,3.03542973818455
S238,261,203,13,NW_S_COMP,PILLIZE,0,1222,0.000818330605564648,3.08707120590654
S238,262,204,11,NW_L_COMP,MOUTHIZE,1,1097,0.000911577028258888,3.04020662757471
S238,263,207,35,FILL_W,LEGAL,1,655,0.00152671755725191,2.81624129999178
S238,264,208,19,FILL_NW,FALONS,0,764,0.00130890052356021,2.88309335857569
S238,265,204,21,NW_L_COMP,EMPLOYNESS,1,775,0.00129032258064516,2.88930170250631
S238,266,207,37,FILL_W,SHIP,1,615,0.0016260162601626,2.78887511577542
S238,267,201,28,CW_S,PEAKING,1,682,0.00146627565982405,2.83378437465648
S238,268,205,14,NW_S_SIMP,HELMETOES,1,1034,0.000967117988394584,3.01452053875792
S238,269,208,39,FILL_NW,PORDS,0,419,0.00238663484486874,2.6222140229663
S238,270,202,13,CW_L,PUSHER,1,726,0.00137741046831956,2.86093662070009
S238,271,206,15,NW_L_SIMP,TOWERLA,1,606,0.00165016501650165,2.78247262416629
S238,272,207,17,FILL_W,FOLLOW,1,533,0.00187617260787992,2.72672720902657
S238,273,207,13,FILL_W,WRECK,1,563,0.00177619893428064,2.75050839485135
S238,274,203,11,NW_S_COMP,CURTITY,1,715,0.0013986013986014,2.85430604180108
S238,275,202,3,CW_L,SPELLER,1,542,0.0018450184501845,2.73399928653839
S238,276,201,32,CW_S,DENSELY,0,714,0.00140056022408964,2.85369821177617
S238,277,206,19,NW_L_SIMP,SMOOTHFIL,0,450,0.00222222222222222,2.65321251377534
S238,278,203,20,NW_S_COMP,EJECTENCE,1,984,0.00101626016260163,2.99299509843134
S238,279,202,41,CW_L,MADNESS,1,542,0.0018450184501845,2.73399928653839
S238,280,201,12,CW_S,RAIDER,1,888,0.00112612612612613,2.9484129657786
S238,281,201,24,CW_S,THRUSTER,1,584,0.00171232876712329,2.7664128471124
S238,282,204,8,NW_L_COMP,INKISM,1,685,0.00145985401459854,2.83569057149243
S238,283,208,21,FILL_NW,FROES,1,787,0.00127064803049555,2.89597473235906
S238,284,201,34,CW_S,GUILTY,1,496,0.00201612903225806,2.6954816764902
S238,285,207,46,FILL_W,SAVE,1,494,0.00202429149797571,2.69372694892365
S238,286,206,3,NW_L_SIMP,BANDADY,1,774,0.00129198966408269,2.88874096068289
S238,287,201,15,CW_S,CAMPAIGNER,1,954,0.0010482180293501,2.9795483747041
S238,288,205,6,NW_S_SIMP,RAMPIME,1,676,0.0014792899408284,2.82994669594164
S238,289,202,15,CW_L,CLEANER,1,475,0.00210526315789474,2.67669360962487
S238,290,201,39,CW_S,AMAZEMENT,1,524,0.00190839694656489,2.71933128698373
S238,291,208,12,FILL_NW,DASK,0,498,0.00200803212851406,2.69722934275972
S238,292,208,16,FILL_NW,DOWED,0,757,0.00132100396301189,2.87909587950007
S238,293,204,22,NW_L_COMP,BINDIC,0,1221,0.000819000819000819,3.08671566394488
S238,294,203,21,NW_S_COMP,WELDIC,1,689,0.00145137880986938,2.83821922190763
S238,295,205,10,NW_S_SIMP,BASKODY,1,622,0.00160771704180064,2.79379038469082
S238,296,201,21,CW_S,BUYER,1,474,0.00210970464135021,2.67577834167409
S238,297,201,50,CW_S,RISKY,1,487,0.00205338809034908,2.68752896121463
S238,298,207,18,FILL_W,CEASE,1,834,0.00119904076738609,2.92116605063774
S238,299,205,15,NW_S_SIMP,SCHEMENELS,0,956,0.00104602510460251,2.9804578922761
S238,300,207,30,FILL_W,FLOAT,1,902,0.00110864745011086,2.95520653754194
S239,1,207,44,FILL_W,OLD,0,1221,0.000819000819000819,3.08671566394488
S239,2,207,6,FILL_W,SLIM,0,652,0.00153374233128834,2.81424759573192
S239,3,202,20,CW_L,FAITHFUL,0,536,0.00186567164179104,2.72916478969277
S239,4,208,42,FILL_NW,SMADE,0,1123,0.000890471950133571,3.05037975626146
S239,5,202,38,CW_L,EXCITEMENT,0,584,0.00171232876712329,2.7664128471124
S239,6,202,35,CW_L,SHAPELY,0,713,0.00140252454417952,2.85308952985187
S239,7,201,21,CW_S,BUYER,0,622,0.00160771704180064,2.79379038469082
S239,8,205,10,NW_S_SIMP,BASKODY,0,870,0.00114942528735632,2.93951925261862
S239,9,201,11,CW_S,LENDER,0,1220,0.000819672131147541,3.08635983067475
S239,10,203,11,NW_S_COMP,CURTITY,1,1067,0.000937207122774133,3.02816441942447
S239,11,207,25,FILL_W,EAT,0,558,0.0017921146953405,2.74663419893758
S239,12,208,37,FILL_NW,PLAODS,0,746,0.00134048257372654,2.87273882747267
S239,13,208,8,FILL_NW,BLAYS,0,858,0.00116550116550117,2.93348728784871
S239,14,207,34,FILL_W,TASTE,0,557,0.00179533213644524,2.74585519517373
S239,15,206,20,NW_L_SIMP,GROWILT,0,938,0.00106609808102345,2.97220283837906
S239,16,202,25,CW_L,PARKING,0,612,0.00163398692810458,2.78675142214556
S239,17,206,23,NW_L_SIMP,VALIDEL,0,1220,0.000819672131147541,3.08635983067475
S239,18,205,8,NW_S_SIMP,OPPOSEMANT,1,1200,0.000833333333333333,3.07918124604762
S239,19,201,27,CW_S,TUTORING,0,556,0.00179856115107914,2.74507479158206
S239,20,204,1,NW_L_COMP,STIRANCE,0,861,0.00116144018583043,2.93500315145365
S239,21,206,9,NW_L_SIMP,WIGITH,0,965,0.00103626943005181,2.98452731334379
S239,22,201,32,CW_S,DENSELY,0,546,0.00183150183150183,2.73719264270474
S239,23,202,5,CW_L,SWIMMER,0,655,0.00152671755725191,2.81624129999178
S239,24,208,26,FILL_NW,HEAS,0,639,0.00156494522691706,2.8055008581584
S239,25,202,9,CW_L,RENTER,0,970,0.00103092783505155,2.98677173426624
S239,26,201,30,CW_S,EFFORTLESS,0,635,0.0015748031496063,2.80277372529198
S239,27,208,16,FILL_NW,DOWED,0,1193,0.000838222967309304,3.07664044367034
S239,28,206,14,NW_L_SIMP,NUTLA,0,714,0.00140056022408964,2.85369821177617
S239,29,202,17,CW_L,STRIKER,0,644,0.0015527950310559,2.80888586735981
S239,30,207,5,FILL_W,BLEAK,0,1059,0.000944287063267233,3.02489596010748
S239,31,205,15,NW_S_SIMP,SCHEMENELS,0,999,0.001001001001001,2.99956548822598
S239,32,206,8,NW_L_SIMP,BEANITH,0,891,0.00112233445566779,2.94987770403687
S239,33,202,1,CW_L,PUNCHER,0,683,0.00146412884333821,2.83442070368153
S239,34,204,24,NW_L_COMP,AGREELY,1,605,0.00165289256198347,2.78175537465247
S239,35,205,1,NW_S_SIMP,SOCKETEL,0,951,0.0010515247108307,2.97818051693741
S239,36,203,15,NW_S_COMP,TRUENESS,0,773,0.00129366106080207,2.88817949391832
S239,37,202,34,CW_L,BONELESS,0,624,0.0016025641025641,2.79518458968242
S239,38,204,5,NW_L_COMP,SHEETER,0,835,0.00119760479041916,2.9216864754836
S239,39,202,10,CW_L,HUNTER,0,624,0.0016025641025641,2.79518458968242
S239,40,202,31,CW_L,GUILELESS,1,1159,0.000862812769628991,3.0640834359636
S239,41,201,44,CW_S,AWARENESS,0,715,0.0013986013986014,2.85430604180108
S239,42,207,12,FILL_W,WEAVE,0,659,0.00151745068285281,2.81888541459401
S239,43,204,2,NW_L_COMP,TRIPARY,0,804,0.00124378109452736,2.90525604874845
S239,44,208,44,FILL_NW,TUEER,0,737,0.00135685210312076,2.86746748785905
S239,45,208,45,FILL_NW,ULNS,0,705,0.00141843971631206,2.8481891169914
S239,46,201,38,CW_S,AMUSEMENT,0,718,0.00139275766016713,2.8561244442423
S239,47,205,25,NW_S_SIMP,ADVERTISELA,0,940,0.00106382978723404,2.9731278535997
S239,48,201,4,CW_S,MAGICAL,0,870,0.00114942528735632,2.93951925261862
S239,49,205,14,NW_S_SIMP,HELMETOES,0,898,0.00111358574610245,2.9532763366673
S239,50,207,16,FILL_W,STEEP,0,585,0.00170940170940171,2.76715586608218
S239,51,207,18,FILL_W,CEASE,0,767,0.00130378096479791,2.88479536394898
S239,52,202,23,CW_L,KICKING,0,731,0.00136798905608755,2.86391737695786
S239,53,204,4,NW_L_COMP,RIPENCE,0,745,0.00134228187919463,2.87215627274829
S239,54,206,10,NW_L_SIMP,ELBOWILM,0,856,0.00116822429906542,2.93247376467715
S239,55,205,12,NW_S_SIMP,WARNODY,0,842,0.00118764845605701,2.92531209149965
S239,56,208,28,FILL_NW,HEND,0,743,0.00134589502018843,2.87098881376058
S239,57,201,13,CW_S,JAILER,0,672,0.00148809523809524,2.82736927305383
S239,58,207,1,FILL_W,FLIRT,0,709,0.00141043723554302,2.85064623518307
S239,59,208,1,FILL_NW,BAFED,0,994,0.00100603621730382,2.99738638439731
S239,60,201,6,CW_S,DIETARY,0,800,0.00125,2.90308998699194
S239,61,206,19,NW_L_SIMP,SMOOTHFIL,0,1042,0.000959692898272553,3.01786771896351
S239,62,205,18,NW_S_SIMP,MEDICALADY,0,1037,0.000964320154291225,3.01577875638904
S239,63,205,3,NW_S_SIMP,HEIRIG,0,962,0.00103950103950104,2.98317507203781
S239,64,202,39,CW_L,DEAFNESS,0,776,0.00128865979381443,2.88986172125819
S239,65,201,15,CW_S,CAMPAIGNER,0,1221,0.000819000819000819,3.08671566394488
S239,66,202,37,CW_L,WRONGLY,0,708,0.00141242937853107,2.85003325768977
S239,67,208,15,FILL_NW,DOADS,0,777,0.00128700128700129,2.89042101880091
S239,68,201,12,CW_S,RAIDER,0,721,0.0013869625520111,2.85793526471943
S239,69,208,32,FILL_NW,KEMT,0,606,0.00165016501650165,2.78247262416629
S239,70,205,5,NW_S_SIMP,URNILT,1,1171,0.00085397096498719,3.06855689507236
S239,71,208,4,FILL_NW,BROUPS,0,740,0.00135135135135135,2.86923171973098
S239,72,207,35,FILL_W,LEGAL,0,621,0.00161030595813205,2.79309160017658
S239,73,203,21,NW_S_COMP,WELDIC,0,1203,0.000831255195344971,3.08026562733984
S239,74,208,19,FILL_NW,FALONS,1,998,0.00100200400801603,2.99913054128737
S239,75,202,47,CW_L,PROFESSOR,0,695,0.00143884892086331,2.84198480459011
S239,76,208,40,FILL_NW,PUCTS,0,1220,0.000819672131147541,3.08635983067475
S239,77,201,5,CW_S,ALLOWANCE,0,571,0.00175131348511384,2.75663610824585
S239,78,202,36,CW_L,QUIETLY,0,688,0.00145348837209302,2.83758843823551
S239,79,205,11,NW_S_SIMP,DIGODY,0,651,0.00153609831029186,2.81358098856819
S239,80,202,4,CW_L,KNOCKER,0,1132,0.00088339222614841,3.05384642685225
S239,81,202,19,CW_L,SHAMEFUL,0,529,0.00189035916824197,2.72345567203519
S239,82,208,48,FILL_NW,VOOFS,0,558,0.0017921146953405,2.74663419893758
S239,83,207,11,FILL_W,CHIP,0,1042,0.000959692898272553,3.01786771896351
S239,84,204,10,NW_L_COMP,COLDITY,0,624,0.0016025641025641,2.79518458968242
S239,85,201,33,CW_S,NEATLY,0,847,0.00118063754427391,2.92788341033071
S239,86,207,27,FILL_W,STALK,0,792,0.00126262626262626,2.89872518158949
S239,87,203,10,NW_S_COMP,ELMIST,0,696,0.0014367816091954,2.84260923961056
S239,88,206,1,NW_L_SIMP,PRAYANGE,0,963,0.00103842159916926,2.98362628712453
S239,89,208,10,FILL_NW,DARF,0,918,0.00108932461873638,2.96284268120124
S239,90,203,20,NW_S_COMP,EJECTENCE,0,1202,0.000831946755407654,3.07990446766672
S239,91,201,7,CW_S,WIDOWED,0,599,0.00166944908180301,2.77742682238931
S239,92,208,5,FILL_NW,BUTE,0,554,0.00180505415162455,2.74350976472843
S239,93,201,8,CW_S,BEARDED,0,969,0.00103199174406605,2.98632377705077
S239,94,207,41,FILL_W,PACK,1,877,0.00114025085518814,2.94299959336604
S239,95,203,14,NW_S_COMP,TREASONIZE,0,1221,0.000819000819000819,3.08671566394488
S239,96,207,19,FILL_W,DRUNK,0,480,0.00208333333333333,2.68124123737559
S239,97,207,3,FILL_W,BALD,0,755,0.00132450331125828,2.87794695162919
S239,98,203,23,NW_S_COMP,YANKORY,0,725,0.00137931034482759,2.86033800657099
S239,99,207,37,FILL_W,SHIP,0,603,0.00165837479270315,2.78031731214015
S239,100,202,32,CW_L,BOOTLESS,0,832,0.00120192307692308,2.92012332629072
S239,101,202,43,CW_L,SAILOR,0,562,0.00177935943060498,2.74973631556906
S239,102,204,16,NW_L_COMP,FLIPORY,0,750,0.00133333333333333,2.8750612633917
S239,103,207,36,FILL_W,SICK,0,723,0.00138312586445367,2.85913829729453
S239,104,207,24,FILL_W,FIERCE,0,672,0.00148809523809524,2.82736927305383
S239,105,202,49,CW_L,CREAMY,0,687,0.00145560407569141,2.83695673705955
S239,106,201,40,CW_S,ENJOYMENT,0,565,0.00176991150442478,2.75204844781944
S239,107,206,22,NW_L_SIMP,CRITICANGE,0,1159,0.000862812769628991,3.0640834359636
S239,108,201,37,CW_S,LOCALLY,0,600,0.00166666666666667,2.77815125038364
S239,109,201,26,CW_S,TOSSING,0,584,0.00171232876712329,2.7664128471124
S239,110,201,43,CW_S,DULLNESS,0,646,0.00154798761609907,2.81023251799508
S239,111,208,24,FILL_NW,GIKE,0,706,0.00141643059490085,2.8488047010518
S239,112,205,24,NW_S_SIMP,FEVERIME,0,793,0.00126103404791929,2.8992731873176
S239,113,206,2,NW_L_SIMP,BOGADY,0,1133,0.00088261253309797,3.0542299098634
S239,114,204,8,NW_L_COMP,INKISM,0,610,0.00163934426229508,2.78532983501077
S239,115,206,11,NW_L_SIMP,WITCHITH,0,976,0.00102459016393443,2.98944981766669
S239,116,206,25,NW_L_SIMP,BEARILT,0,723,0.00138312586445367,2.85913829729453
S239,117,202,8,CW_L,LOCKER,0,554,0.00180505415162455,2.74350976472843
S239,118,201,50,CW_S,RISKY,0,592,0.00168918918918919,2.77232170672292
S239,119,202,13,CW_L,PUSHER,0,506,0.00197628458498024,2.7041505168398
S239,120,208,34,FILL_NW,LOLDS,0,658,0.00151975683890578,2.81822589361396
S239,121,204,21,NW_L_COMP,EMPLOYNESS,1,862,0.00116009280742459,2.93550726582471
S239,122,207,39,FILL_W,LIFT,1,486,0.00205761316872428,2.68663626926229
S239,123,206,12,NW_L_SIMP,EARILT,0,953,0.00104931794333683,2.97909290063833
S239,124,201,35,CW_S,HUGELY,0,615,0.0016260162601626,2.78887511577542
S239,125,202,33,CW_L,CLOUDLESS,0,638,0.00156739811912226,2.80482067872116
S239,126,204,17,NW_L_COMP,FELLOWOUS,0,1052,0.000950570342205323,3.02201573981772
S239,127,207,50,FILL_W,SMOKE,0,579,0.00172711571675302,2.76267856372744
S239,128,206,16,NW_L_SIMP,SHOOTMANT,0,957,0.00104493207941484,2.98091193777684
S239,129,207,28,FILL_W,GOLF,0,630,0.00158730158730159,2.79934054945358
S239,130,202,3,CW_L,SPELLER,0,594,0.00168350168350168,2.77378644498119
S239,131,208,7,FILL_NW,CORG,0,773,0.00129366106080207,2.88817949391832
S239,132,208,29,FILL_NW,HESK,0,639,0.00156494522691706,2.8055008581584
S239,133,203,22,NW_S_COMP,DEBTISH,0,716,0.00139664804469274,2.85491302230786
S239,134,208,30,FILL_NW,HOITS,0,652,0.00153374233128834,2.81424759573192
S239,135,203,1,NW_S_COMP,MELTANCE,0,1220,0.000819672131147541,3.08635983067475
S239,136,202,46,CW_L,COLLECTOR,0,681,0.00146842878120411,2.83314711191279
S239,137,202,48,CW_L,WEEDY,1,746,0.00134048257372654,2.87273882747267
S239,138,206,7,NW_L_SIMP,HABITIG,0,854,0.00117096018735363,2.931457870689
S239,139,207,47,FILL_W,TEST,0,585,0.00170940170940171,2.76715586608218
S239,140,203,16,NW_S_COMP,BRANCHER,0,1115,0.000896860986547085,3.04727486738418
S239,141,201,24,CW_S,THRUSTER,0,585,0.00170940170940171,2.76715586608218
S239,142,205,17,NW_S_SIMP,TILTADY,0,749,0.00133511348464619,2.87448181769947
S239,143,204,22,NW_L_COMP,BINDIC,0,896,0.00111607142857143,2.95230800966213
S239,144,201,18,CW_S,LISTENER,0,767,0.00130378096479791,2.88479536394898
S239,145,207,33,FILL_W,IRON,0,586,0.00170648464163823,2.76789761601809
S239,146,201,9,CW_S,INSISTENT,0,943,0.00106044538706257,2.97451169273733
S239,147,205,13,NW_S_SIMP,BOLTOES,0,762,0.00131233595800525,2.8819549713396
S239,148,207,14,FILL_W,GLOOM,0,534,0.00187265917602996,2.72754125702856
S239,149,204,18,NW_L_COMP,BOILOUS,0,1161,0.000861326442721792,3.06483221973857
S239,150,207,42,FILL_W,BOX,0,987,0.00101317122593718,2.99431715266964
S239,151,208,36,FILL_NW,PIFTH,0,847,0.00118063754427391,2.92788341033071
S239,152,204,7,NW_L_COMP,ANGELISH,0,727,0.00137551581843191,2.86153441085904
S239,153,208,38,FILL_NW,POLT,0,541,0.00184842883548983,2.73319726510657
S239,154,201,29,CW_S,HARMLESS,0,542,0.0018450184501845,2.73399928653839
S239,155,207,2,FILL_W,WEIRD,0,578,0.00173010380622837,2.76192783842053
S239,156,206,17,NW_L_SIMP,LONGNELS,0,930,0.0010752688172043,2.96848294855394
S239,157,207,7,FILL_W,PREACH,0,1023,0.000977517106549365,3.00987563371216
S239,158,204,25,NW_L_COMP,PITCHORY,0,1181,0.000846740050804403,3.07224989761351
S239,159,207,30,FILL_W,FLOAT,0,751,0.00133155792276964,2.87563993700417
S239,160,202,41,CW_L,MADNESS,0,641,0.0015600624024961,2.80685802951882
S239,161,201,48,CW_S,CHILLY,0,591,0.00169204737732657,2.77158748088126
S239,162,203,19,NW_S_COMP,ADOPTISH,0,625,0.0016,2.79588001734408
S239,163,204,19,NW_L_COMP,KINGISM,0,625,0.0016,2.79588001734408
