Marker,ConditionCode,TimeMS,Size,ChanNum,RT,PrevCondition1,PrevCondition2,SubjID
Mk11,220,5856,1,0,553,202, 10,S113
Mk14,220,8161,1,0,554,204, 39,S113
Mk17,220,9754,1,0,559,202,  7,S113
Mk20,221,11257,1,0,541,206, 13,S113
Mk23,220,13532,1,0,549,201, 20,S113
Mk26,220,15142,1,0,543,208, 39,S113
Mk29,220,16664,1,0,547,202, 37,S113
Mk32,220,19029,1,0,558,203, 42,S113
Mk35,220,20573,1,0,540,202, 11,S113
Mk38,220,22180,1,0,538,207, 18,S113
Mk41,220,24488,1,0,538,203,  9,S113
Mk44,220,26042,1,0,549,202,  5,S113
Mk47,221,27606,1,0,543,204, 25,S113
Mk50,220,29977,1,0,543,203, 18,S113
Mk53,221,31550,1,0,545,206,  1,S113
Mk56,220,33151,1,0,554,204, 22,S113
Mk59,221,35475,1,0,540,203, 16,S113
Mk62,220,37014,1,0,562,208,  8,S113
Mk65,220,38601,1,0,549,207, 45,S113
Mk68,220,40904,1,0,548,208, 37,S113
Mk71,221,42410,1,0,554,208, 49,S113
Mk74,220,43976,1,0,561,206, 41,S113
Mk77,220,46297,1,0,548,201,  5,S113
Mk80,220,47818,1,0,548,208, 13,S113
Mk83,220,49371,1,0,547,207, 16,S113
Mk86,220,51680,1,0,544,207, 14,S113
Mk89,220,53255,1,0,544,207, 11,S113
Mk92,220,54845,1,0,545,201, 15,S113
Mk95,221,57072,1,0,539,206, 41,S113
Mk98,220,58661,1,0,565,207, 11,S113
Mk101,220,60139,1,0,539,205, 28,S113
Mk104,220,62496,1,0,550,204,  5,S113
Mk107,220,64139,1,0,539,201,  8,S113
Mk110,220,65647,1,0,543,203, 26,S113
Mk113,220,68028,1,0,569,203, 14,S113
Mk116,220,69658,1,0,553,201,  9,S113
Mk119,220,71286,1,0,544,204, 17,S113
Mk122,221,73580,1,0,554,205, 21,S113
Mk125,220,75134,1,0,541,202, 14,S113
Mk128,220,76753,1,0,560,202, 31,S113
Mk131,221,79072,1,0,541,206, 47,S113
Mk134,221,80696,1,0,544,206,  7,S113
Mk137,220,82297,1,0,541,207,  9,S113
Mk140,221,84683,1,0,551,205, 20,S113
Mk143,220,86232,1,0,555,202, 11,S113
Mk146,220,87817,1,0,560,201, 16,S113
Mk149,220,90146,1,0,539,201, 16,S113
Mk152,220,91720,1,0,551,202, 32,S113
Mk155,220,93216,1,0,542,207, 19,S113
Mk158,220,95581,1,0,553,207,  3,S113
Mk161,221,97152,1,0,549,205, 18,S113
Mk164,220,98735,1,0,544,201,  3,S113
Mk167,221,101079,1,0,538,208, 45,S113
Mk170,220,102607,1,0,541,202, 12,S113
Mk173,221,104165,1,0,544,205, 10,S113
Mk176,220,106418,1,0,555,208, 23,S113
Mk179,220,108057,1,0,557,205,  2,S113
Mk182,220,109666,1,0,549,207, 10,S113
Mk185,220,112026,1,0,542,202, 31,S113
Mk188,220,113655,1,0,554,202, 35,S113
Mk191,220,115240,1,0,539,201, 49,S113
Mk194,220,117488,1,0,537,202, 22,S113
Mk197,220,119019,1,0,539,207,  6,S113
Mk200,220,120681,1,0,542,208, 21,S113
Mk203,221,125150,1,0,544,205, 32,S113
Mk206,220,126679,1,0,544,208,  2,S113
Mk209,220,128288,1,0,540,203, 24,S113
Mk212,220,130587,1,0,551,201, 19,S113
Mk215,220,132104,1,0,547,202, 40,S113
Mk218,220,133663,1,0,539,206, 21,S113
Mk221,220,136005,1,0,552,208, 12,S113
Mk224,220,137558,1,0,538,201, 48,S113
Mk227,220,139114,1,0,544,202, 48,S113
Mk230,220,141397,1,0,539,206, 41,S113
Mk233,220,142940,1,0,545,201,  1,S113
Mk236,220,144559,1,0,547,202,  7,S113
Mk239,220,146962,1,0,541,201, 29,S113
Mk242,220,148543,1,0,551,207, 19,S113
Mk245,220,150021,1,0,542,208, 35,S113
Mk248,220,152340,1,0,552,208, 36,S113
Mk251,220,153928,1,0,540,207, 47,S113
Mk254,220,155451,1,0,542,202, 47,S113
Mk257,220,157777,1,0,539,208,  5,S113
Mk260,220,159339,1,0,538,202, 43,S113
Mk263,220,161001,1,0,541,202, 24,S113
Mk266,220,163331,1,0,550,207, 40,S113
Mk269,220,164903,1,0,539,207, 43,S113
Mk272,221,166520,1,0,543,206,  2,S113
Mk275,220,168836,1,0,559,205, 21,S113
Mk278,220,170402,1,0,541,207, 12,S113
Mk281,220,171920,1,0,555,204, 13,S113
Mk284,220,174229,1,0,551,207,  9,S113
Mk287,220,175703,1,0,538,203, 45,S113
Mk290,220,177277,1,0,541,203, 20,S113
Mk293,220,179633,1,0,538,207, 17,S113
Mk296,220,181268,1,0,540,208,  1,S113
Mk299,220,182799,1,0,537,202, 18,S113
Mk302,220,185135,1,0,544,208,  7,S113
Mk305,220,186636,1,0,541,205, 22,S113
Mk308,221,188190,1,0,553,206, 17,S113
Mk311,220,190423,1,0,540,208, 15,S113
Mk314,220,192028,1,0,540,203, 14,S113
Mk317,220,193574,1,0,557,208,  4,S113
Mk320,220,195917,1,0,554,207,  4,S113
Mk323,220,197481,1,0,560,202, 17,S113
Mk326,221,199109,1,0,550,204,  8,S113
Mk329,220,201402,1,0,551,202,  1,S113
Mk332,221,202895,1,0,544,205, 22,S113
Mk335,220,204444,1,0,555,202,  1,S113
Mk338,220,206847,1,0,558,202, 33,S113
Mk341,220,208388,1,0,561,201, 32,S113
Mk344,221,210034,1,0,544,203,  6,S113
Mk347,220,212378,1,0,572,205, 13,S113
Mk350,220,213982,1,0,538,208, 21,S113
Mk353,220,215534,1,0,540,202, 38,S113
Mk356,220,217824,1,0,559,208, 38,S113
Mk359,220,219353,1,0,538,201, 27,S113
Mk362,221,220945,1,0,538,206, 28,S113
Mk365,220,223214,1,0,553,201, 16,S113
Mk368,220,224819,1,0,549,208, 23,S113
Mk371,220,226454,1,0,550,208,  1,S113
Mk374,220,228845,1,0,545,201, 34,S113
Mk377,220,230446,1,0,546,208, 33,S113
Mk380,220,231980,1,0,543,203, 23,S113
Mk383,221,234298,1,0,556,206,  3,S113
Mk386,220,235866,1,0,541,201, 10,S113
Mk389,220,237335,1,0,547,202, 37,S113
Mk392,220,239728,1,0,540,205, 37,S113
Mk395,220,241289,1,0,547,208, 20,S113
Mk398,220,242782,1,0,540,205, 30,S113
Mk401,220,245041,1,0,544,201, 22,S113
Mk404,220,246621,1,0,549,201, 49,S113
Mk407,220,248149,1,0,543,204,  1,S113
Mk410,220,250441,1,0,552,207, 17,S113
Mk413,220,251918,1,0,537,204,  5,S113
Mk416,221,253459,1,0,545,203, 20,S113
Mk419,220,255698,1,0,537,204,  2,S113
Mk422,220,257219,1,0,546,205, 23,S113
Mk425,220,258834,1,0,561,206,  4,S113
Mk428,220,352379,1,0,551,202, 14,S113
Mk431,220,353996,1,0,559,208,  4,S113
Mk434,220,355533,1,0,550,208, 19,S113
Mk437,221,357814,1,0,544,206, 44,S113
Mk440,221,359387,1,0,550,206, 17,S113
Mk443,220,360927,1,0,540,208,  6,S113
Mk446,220,363188,1,0,538,207, 42,S113
Mk449,220,364746,1,0,542,206, 22,S113
Mk452,220,366260,1,0,543,208,  4,S113
Mk455,220,368599,1,0,544,204, 20,S113
Mk458,220,370247,1,0,550,201, 14,S113
Mk461,221,371776,1,0,550,206, 18,S113
Mk464,220,374088,1,0,549,205, 19,S113
Mk467,220,375727,1,0,551,201, 15,S113
Mk470,221,377210,1,0,542,207, 38,S113
Mk473,220,379484,1,0,553,207, 10,S113
Mk476,220,380996,1,0,565,202, 38,S113
Mk479,221,382598,1,0,538,205, 12,S113
Mk482,220,384876,1,0,541,206,  8,S113
Mk485,220,386480,1,0,540,207, 24,S113
Mk488,220,388070,1,0,542,201, 19,S113
Mk491,220,390441,1,0,542,201, 34,S113
Mk494,220,392061,1,0,550,203, 11,S113
Mk497,220,393572,1,0,548,203, 16,S113
Mk500,220,395917,1,0,547,206, 24,S113
Mk503,220,397548,1,0,544,204,  2,S113
Mk506,220,399061,1,0,557,204, 12,S113
Mk509,220,401373,1,0,544,205, 25,S113
Mk512,220,402919,1,0,544,201, 16,S113
Mk515,221,404406,1,0,544,205, 36,S113
Mk518,220,406854,1,0,558,205, 25,S113
Mk521,220,408455,1,0,542,208, 24,S113
Mk524,220,410061,1,0,540,206,  5,S113
Mk527,220,412434,1,0,550,208,  3,S113
Mk530,220,413930,1,0,550,202,  6,S113
Mk533,220,415504,1,0,549,201, 44,S113
Mk536,220,417837,1,0,540,208, 12,S113
Mk539,220,419459,1,0,541,207, 50,S113
Mk542,220,421054,1,0,544,205, 24,S113
Mk545,221,423407,1,0,547,207, 13,S113
Mk548,220,424950,1,0,544,207, 48,S113
Mk551,220,426533,1,0,552,205, 36,S113
Mk554,220,428753,1,0,538,207,  7,S113
Mk557,220,430310,1,0,541,207,  8,S113
Mk560,220,431814,1,0,545,207,  6,S113
Mk563,220,434104,1,0,543,207,  4,S113
Mk566,220,435636,1,0,541,201, 29,S113
Mk569,221,437121,1,0,543,204, 24,S113
Mk572,220,439450,1,0,538,201,  4,S113
Mk575,220,440970,1,0,542,207, 31,S113
Mk578,220,442461,1,0,541,203, 27,S113
Mk581,220,444830,1,0,555,207, 15,S113
Mk584,220,446317,1,0,538,202, 32,S113
Mk587,220,447862,1,0,541,201, 50,S113
Mk590,220,450131,1,0,539,205, 25,S113
Mk593,220,451774,1,0,553,202, 18,S113
Mk596,220,453395,1,0,540,201, 20,S113
Mk599,220,455653,1,0,540,202, 47,S113
Mk602,220,457204,1,0,545,204, 27,S113
Mk605,221,458844,1,0,539,204,  3,S113
Mk608,220,461196,1,0,549,203, 11,S113
Mk611,220,462740,1,0,543,205, 21,S113
Mk614,220,464361,1,0,555,202,  6,S113
Mk617,220,466699,1,0,547,203, 43,S113
Mk620,221,468233,1,0,544,207,  6,S113
Mk623,220,469913,1,0,544,201, 23,S113
Mk626,220,472254,1,0,560,207, 42,S113
Mk629,220,473744,1,0,554,201, 44,S113
Mk632,220,475288,1,0,548,201, 50,S113
Mk635,220,477595,1,0,538,202, 44,S113
Mk638,220,479197,1,0,540,207, 23,S113
Mk641,220,480729,1,0,563,201, 50,S113
Mk644,220,483122,1,0,539,203,  9,S113
Mk647,220,484678,1,0,533,202, 22,S113
Mk650,220,486218,1,0,539,201, 17,S113
Mk653,220,529372,1,0,539,206, 14,S113
Mk656,220,531012,1,0,550,205, 13,S113
Mk659,220,532609,1,0,542,202,  9,S113
Mk662,220,535002,1,0,552,208, 15,S113
Mk665,220,536645,1,0,549,207,  7,S113
Mk668,220,538228,1,0,552,207, 42,S113
Mk671,220,540485,1,0,543,202,  7,S113
Mk674,220,542066,1,0,553,201, 26,S113
Mk677,220,543667,1,0,541,208, 10,S113
Mk680,220,546042,1,0,545,207, 13,S113
Mk683,220,547594,1,0,563,203, 33,S113
Mk686,220,549185,1,0,542,202, 18,S113
Mk689,220,551517,1,0,540,208, 36,S113
Mk692,220,553130,1,0,553,202,  9,S113
Mk695,220,554760,1,0,550,208,  2,S113
Mk698,220,557119,1,0,554,207, 15,S113
Mk701,220,558675,1,0,552,201, 34,S113
Mk704,220,560329,1,0,564,208,  5,S113
Mk707,220,562646,1,0,539,202, 35,S113
Mk710,220,564230,1,0,548,202, 30,S113
Mk713,220,565802,1,0,549,203,  9,S113
Mk716,220,568039,1,0,544,208, 12,S113
Mk719,220,569601,1,0,539,204, 28,S113
Mk722,220,571101,1,0,539,201,  2,S113
Mk725,220,573458,1,0,538,201, 43,S113
Mk728,220,575015,1,0,540,205, 27,S113
Mk731,220,576517,1,0,538,201, 19,S113
Mk734,220,578886,1,0,552,204, 21,S113
Mk737,220,580483,1,0,553,202, 19,S113
Mk740,220,582051,1,0,538,203, 45,S113
Mk743,220,584396,1,0,549,201, 23,S113
Mk746,220,585935,1,0,542,208, 15,S113
Mk749,221,587477,1,0,543,202, 29,S113
Mk752,220,589794,1,0,539,204, 28,S113
Mk755,220,591321,1,0,541,208,  6,S113
Mk758,220,592790,1,0,542,208, 40,S113
Mk761,220,595145,1,0,543,208, 21,S113
Mk764,220,596718,1,0,553,204, 31,S113
Mk767,220,598315,1,0,546,208, 24,S113
Mk770,220,600649,1,0,543,207, 46,S113
Mk773,220,602260,1,0,566,204, 26,S113
Mk776,220,603828,1,0,554,208,  5,S113
Mk779,220,606126,1,0,556,206,  8,S113
Mk782,220,607765,1,0,550,202, 18,S113
Mk785,221,609290,1,0,554,201, 34,S113
Mk788,220,611660,1,0,557,208,  4,S113
Mk791,220,613205,1,0,543,207, 26,S113
Mk794,220,614766,1,0,541,202, 39,S113
Mk797,220,617074,1,0,545,207, 14,S113
Mk800,220,618631,1,0,548,201, 41,S113
Mk803,221,620165,1,0,548,206,  3,S113
Mk806,220,622486,1,0,552,203,  8,S113
Mk809,220,624106,1,0,547,207,  7,S113
Mk812,220,625669,1,0,543,202, 12,S113
Mk815,220,627948,1,0,543,207, 11,S113
Mk818,220,629594,1,0,551,207, 16,S113
Mk821,220,631128,1,0,547,201, 49,S113
Mk824,220,633510,1,0,550,201,  2,S113
Mk827,220,635078,1,0,539,202,  8,S113
Mk830,221,636626,1,0,549,208,  1,S113
Mk833,220,638885,1,0,542,208, 11,S113
Mk836,220,640464,1,0,549,204, 33,S113
Mk839,220,642019,1,0,542,201, 22,S113
Mk842,221,644362,1,0,543,206, 20,S113
Mk845,220,645907,1,0,538,201, 25,S113
Mk848,220,647449,1,0,542,202, 35,S113
Mk851,220,649821,1,0,539,207,  3,S113
Mk854,220,651334,1,0,560,201, 30,S113
Mk857,220,652911,1,0,562,206, 29,S113
Mk860,220,655278,1,0,545,207, 23,S113
Mk863,220,656888,1,0,551,208, 25,S113
Mk866,220,658443,1,0,544,204, 39,S113
Mk869,220,660821,1,0,542,203, 10,S113
Mk872,220,662403,1,0,545,207, 25,S113
Mk875,220,663937,1,0,537,208, 40,S113
Mk3,220,8143,1,0,540,202,,S114
Mk6,220,9711,1,0,541,201,  6,S114
Mk9,220,11263,1,0,542,207, 33,S114
Mk12,220,13533,1,0,541,205,  5,S114
Mk15,221,15090,1,0,540,204,  1,S114
Mk18,221,16587,1,0,541,204, 15,S114
Mk21,221,18902,1,0,560,205, 19,S114
Mk24,220,20440,1,0,547,201,  8,S114
Mk27,220,21990,1,0,539,202, 29,S114
Mk30,220,24261,1,0,552,201, 17,S114
Mk33,220,25783,1,0,540,203, 44,S114
Mk36,220,27295,1,0,544,207, 13,S114
Mk39,221,29546,1,0,548,203, 35,S114
Mk42,220,31129,1,0,540,208, 21,S114
Mk45,221,32742,1,0,540,206, 45,S114
Mk48,221,35063,1,0,548,203,  6,S114
Mk51,220,36629,1,0,539,207, 17,S114
Mk54,220,38164,1,0,545,208, 33,S114
Mk57,220,40466,1,0,542,201, 34,S114
Mk60,220,41988,1,0,539,204, 47,S114
Mk63,220,43579,1,0,547,207,  8,S114
Mk66,220,45884,1,0,539,202, 34,S114
Mk69,220,47493,1,0,540,201, 29,S114
Mk72,220,49019,1,0,549,206, 24,S114
Mk75,220,51387,1,0,542,208, 18,S114
Mk78,221,52971,1,0,550,208,  1,S114
Mk81,221,54582,1,0,541,204,  5,S114
Mk84,220,56846,1,0,542,202,  6,S114
Mk87,221,58318,1,0,538,202, 50,S114
Mk90,220,59900,1,0,549,207, 24,S114
Mk93,220,62148,1,0,539,201, 47,S114
Mk96,221,63794,1,0,560,206,  2,S114
Mk99,220,65291,1,0,544,208, 20,S114
Mk102,221,67569,1,0,551,203, 36,S114
Mk105,220,69153,1,0,539,202,  7,S114
Mk108,220,70731,1,0,542,208, 47,S114
Mk111,220,73102,1,0,546,202, 10,S114
Mk114,221,74658,1,0,540,208, 31,S114
Mk117,221,76150,1,0,548,203,  8,S114
Mk120,220,78409,1,0,544,201, 19,S114
Mk123,220,79971,1,0,535,205,  7,S114
Mk126,220,81491,1,0,543,208,  7,S114
Mk129,220,83787,1,0,543,204, 35,S114
Mk132,220,85360,1,0,544,201, 17,S114
Mk135,220,86891,1,0,542,207, 42,S114
Mk138,220,89213,1,0,560,202, 49,S114
Mk141,220,90807,1,0,541,202,  9,S114
Mk144,220,92307,1,0,541,207, 43,S114
Mk147,220,94637,1,0,538,202, 21,S114
Mk150,220,96249,1,0,557,207, 30,S114
Mk153,220,97843,1,0,539,206,  2,S114
Mk156,221,100171,1,0,542,204,  5,S114
Mk159,220,101785,1,0,547,201,  5,S114
Mk162,220,103362,1,0,537,201,  4,S114
Mk165,220,105719,1,0,547,201, 49,S114
Mk168,220,107309,1,0,550,208, 48,S114
Mk171,220,108800,1,0,553,207,  6,S114
Mk174,220,111088,1,0,541,202, 46,S114
Mk177,220,112591,1,0,549,206, 19,S114
Mk180,220,114209,1,0,549,204,  2,S114
Mk183,220,116491,1,0,556,206,  1,S114
Mk186,221,118058,1,0,548,208, 10,S114
Mk189,220,119616,1,0,551,201, 20,S114
Mk192,220,121949,1,0,543,206, 10,S114
Mk195,221,123459,1,0,548,204, 15,S114
Mk198,220,125007,1,0,542,205, 20,S114
Mk201,220,127259,1,0,539,202,  2,S114
Mk204,220,128787,1,0,538,208, 49,S114
Mk207,220,130330,1,0,544,208, 22,S114
Mk210,221,132706,1,0,540,204, 13,S114
Mk213,220,134345,1,0,554,201, 18,S114
Mk216,220,135928,1,0,541,208,  5,S114
Mk219,221,138235,1,0,556,203, 39,S114
Mk222,220,139817,1,0,551,203, 11,S114
Mk225,221,141312,1,0,537,204, 10,S114
Mk228,220,143628,1,0,540,201, 13,S114
Mk231,220,145158,1,0,549,208, 40,S114
Mk234,220,146787,1,0,541,201, 17,S114
Mk237,220,149066,1,0,540,201, 27,S114
Mk240,220,150673,1,0,539,202, 30,S114
Mk243,220,152218,1,0,538,206, 23,S114
Mk246,220,154557,1,0,539,207, 12,S114
Mk249,221,156079,1,0,540,203, 22,S114
Mk252,220,157622,1,0,562,201,  1,S114
Mk255,221,159912,1,0,539,204, 15,S114
Mk258,220,161532,1,0,538,208, 14,S114
Mk261,220,163079,1,0,552,205, 32,S114
Mk264,220,165393,1,0,549,208, 12,S114
Mk267,221,166985,1,0,541,204, 24,S114
Mk270,220,168594,1,0,550,201, 24,S114
Mk273,221,170922,1,0,540,204, 45,S114
Mk276,220,172547,1,0,552,202, 11,S114
Mk279,220,174118,1,0,540,201, 28,S114
Mk282,220,176462,1,0,538,208, 34,S114
Mk285,220,178043,1,0,548,208, 46,S114
Mk288,221,179620,1,0,554,203, 41,S114
Mk291,221,181953,1,0,549,208, 22,S114
Mk294,221,183461,1,0,544,207, 19,S114
Mk297,220,184988,1,0,546,205, 41,S114
Mk300,220,187331,1,0,539,203, 16,S114
Mk303,221,188817,1,0,542,205,  6,S114
Mk306,220,190393,1,0,542,202,  9,S114
Mk309,220,192776,1,0,542,207, 40,S114
Mk312,220,194419,1,0,551,201, 11,S114
Mk315,220,196034,1,0,558,208, 46,S114
Mk318,220,198390,1,0,560,202, 12,S114
Mk321,220,199962,1,0,540,208, 21,S114
Mk324,220,201510,1,0,541,201, 33,S114
Mk327,220,203829,1,0,548,208, 23,S114
Mk330,220,205443,1,0,549,201, 43,S114
Mk333,220,206989,1,0,554,201, 18,S114
Mk336,220,209284,1,0,540,207, 31,S114
Mk339,220,210760,1,0,553,201, 10,S114
Mk342,220,212262,1,0,538,202, 37,S114
Mk345,220,214633,1,0,551,204, 15,S114
Mk348,220,216205,1,0,544,207,  2,S114
Mk351,220,217726,1,0,539,201, 36,S114
Mk354,220,220031,1,0,552,202,  9,S114
Mk357,220,221609,1,0,543,202,  3,S114
Mk360,220,223092,1,0,538,205, 32,S114
Mk363,221,225406,1,0,540,208, 10,S114
Mk366,220,226945,1,0,545,201, 16,S114
Mk369,220,228499,1,0,540,203, 50,S114
Mk372,220,230850,1,0,554,202, 20,S114
Mk375,220,232428,1,0,540,202, 37,S114
Mk378,220,233935,1,0,543,206, 34,S114
Mk381,221,236246,1,0,549,208, 16,S114
Mk384,221,237850,1,0,544,204, 21,S114
Mk387,221,239399,1,0,539,205,  9,S114
Mk390,220,241781,1,0,542,207,  6,S114
Mk393,221,243269,1,0,559,205, 30,S114
Mk396,220,244812,1,0,548,207, 24,S114
Mk399,220,247115,1,0,554,205, 43,S114
Mk402,220,248732,1,0,559,201,  3,S114
Mk405,221,250292,1,0,540,204, 20,S114
Mk408,220,252608,1,0,548,208, 21,S114
Mk411,220,254219,1,0,558,201, 47,S114
Mk414,220,255804,1,0,547,202, 17,S114
Mk417,220,258150,1,0,555,206, 25,S114
Mk420,220,259693,1,0,540,201,  4,S114
Mk423,220,261251,1,0,540,207, 32,S114
Mk426,220,263649,1,0,550,207, 20,S114
Mk429,220,265180,1,0,547,201, 50,S114
Mk432,220,266725,1,0,563,208, 14,S114
Mk435,220,269114,1,0,539,207, 27,S114
Mk438,221,270719,1,0,561,203, 17,S114
Mk441,221,272360,1,0,560,205,  9,S114
Mk444,220,274678,1,0,540,201, 13,S114
Mk447,220,276176,1,0,546,204, 36,S114
Mk450,220,277820,1,0,552,207,  3,S114
Mk453,221,283488,1,0,540,208, 39,S114
Mk456,221,285024,1,0,543,206, 48,S114
Mk459,220,286620,1,0,552,202, 23,S114
Mk462,220,288986,1,0,542,203,  1,S114
Mk465,221,290536,1,0,538,206,  3,S114
Mk468,220,292081,1,0,541,201,  3,S114
Mk471,220,294421,1,0,539,202, 28,S114
Mk474,221,295991,1,0,538,206, 36,S114
Mk477,220,297529,1,0,564,203, 19,S114
Mk480,220,299897,1,0,540,203, 24,S114
Mk483,220,301379,1,0,559,207, 12,S114
Mk486,220,302964,1,0,552,204, 38,S114
Mk489,220,305322,1,0,539,202, 22,S114
Mk492,221,306919,1,0,553,206,  7,S114
Mk495,220,308523,1,0,540,202, 13,S114
Mk498,220,310853,1,0,557,208, 13,S114
Mk501,220,312346,1,0,533,202, 30,S114
Mk504,220,313907,1,0,540,207,  4,S114
Mk507,221,316171,1,0,550,204,  6,S114
Mk510,220,317733,1,0,557,202, 23,S114
Mk513,220,319315,1,0,544,206, 38,S114
Mk516,220,321672,1,0,542,208,  9,S114
Mk519,220,323339,1,0,550,201, 28,S114
Mk522,220,324921,1,0,549,204, 26,S114
Mk525,220,327220,1,0,544,208, 12,S114
Mk528,220,328714,1,0,554,201,  4,S114
Mk531,220,330247,1,0,549,206, 22,S114
Mk534,220,332552,1,0,562,207, 25,S114
Mk537,220,334067,1,0,548,207,  7,S114
Mk540,220,335606,1,0,541,202,  4,S114
Mk543,220,337967,1,0,548,203,  8,S114
Mk546,220,339551,1,0,540,206, 18,S114
Mk549,220,341172,1,0,544,202,  7,S114
Mk552,221,343494,1,0,549,205, 41,S114
Mk555,220,345117,1,0,539,202, 18,S114
Mk558,221,346646,1,0,538,202, 22,S114
Mk561,220,348937,1,0,546,201, 39,S114
Mk564,221,350507,1,0,549,205,  1,S114
Mk567,220,352093,1,0,539,207,  4,S114
Mk570,220,354444,1,0,556,201,  9,S114
Mk573,221,355985,1,0,560,208,  3,S114
Mk576,220,357568,1,0,551,208, 50,S114
Mk579,220,359853,1,0,548,208, 40,S114
Mk582,220,361405,1,0,546,207, 15,S114
Mk585,220,362970,1,0,540,208, 42,S114
Mk588,221,365377,1,0,559,205,  2,S114
Mk591,221,366955,1,0,549,203, 17,S114
Mk594,221,368555,1,0,553,202,  4,S114
Mk597,220,370909,1,0,541,208, 18,S114
Mk600,221,372422,1,0,549,204, 23,S114
Mk603,220,373953,1,0,551,208, 25,S114
Mk606,220,376291,1,0,551,207, 14,S114
Mk609,220,377807,1,0,542,205, 12,S114
Mk612,220,379286,1,0,538,204, 22,S114
Mk615,220,381637,1,0,551,208,  4,S114
Mk618,220,383161,1,0,550,201, 25,S114
Mk621,220,384659,1,0,539,208, 35,S114
Mk624,220,386944,1,0,541,207, 38,S114
Mk627,220,388465,1,0,545,201, 29,S114
Mk630,220,390041,1,0,542,207, 12,S114
Mk633,220,392408,1,0,551,206,  1,S114
Mk636,221,394017,1,0,542,205, 24,S114
Mk639,220,395560,1,0,543,202, 20,S114
Mk642,220,397912,1,0,549,202, 35,S114
Mk645,220,399542,1,0,562,206, 42,S114
Mk648,220,401082,1,0,540,208,  8,S114
Mk651,220,403420,1,0,544,201, 26,S114
Mk654,220,405005,1,0,550,207, 21,S114
Mk657,220,406579,1,0,553,202, 48,S114
Mk660,220,408911,1,0,556,205, 16,S114
Mk663,220,410416,1,0,540,207, 23,S114
Mk666,220,411926,1,0,541,208, 45,S114
Mk669,220,414250,1,0,544,201,  3,S114
Mk672,220,415747,1,0,541,205, 41,S114
Mk675,220,417297,1,0,541,206, 14,S114
Mk678,221,420665,1,0,542,203, 21,S114
Mk681,220,422193,1,0,540,206,  5,S114
Mk684,220,423813,1,0,548,207, 22,S114
Mk687,221,426122,1,0,556,205, 26,S114
Mk690,220,427647,1,0,540,207, 11,S114
Mk693,220,429138,1,0,547,208, 27,S114
Mk696,220,431396,1,0,538,201, 44,S114
Mk699,220,432975,1,0,550,201, 43,S114
Mk702,220,434447,1,0,539,202, 38,S114
Mk705,221,436782,1,0,540,204, 10,S114
Mk708,220,438301,1,0,547,204, 16,S114
Mk711,220,439901,1,0,539,207,  7,S114
Mk714,221,442187,1,0,549,204, 28,S114
Mk717,220,443803,1,0,540,201, 10,S114
Mk720,220,445412,1,0,549,208, 39,S114
Mk723,220,447656,1,0,538,205, 49,S114
Mk726,220,449176,1,0,546,201, 19,S114
Mk729,220,450758,1,0,544,208, 19,S114
Mk732,220,453098,1,0,538,208, 31,S114
Mk735,220,454635,1,0,550,208,  9,S114
Mk738,220,456133,1,0,552,202, 29,S114
Mk741,220,458448,1,0,559,202, 11,S114
Mk744,220,460031,1,0,549,202, 26,S114
Mk747,220,461578,1,0,563,203, 27,S114
Mk750,220,463854,1,0,543,207,  2,S114
Mk753,220,465363,1,0,540,207, 40,S114
Mk756,220,466966,1,0,559,207, 19,S114
Mk759,220,469345,1,0,546,207, 14,S114
Mk762,220,470846,1,0,543,203, 13,S114
Mk765,220,472352,1,0,540,205, 23,S114
Mk768,220,474730,1,0,543,202, 15,S114
Mk771,221,476343,1,0,548,201, 44,S114
Mk774,220,477850,1,0,542,206, 25,S114
Mk777,221,480211,1,0,557,206, 11,S114
Mk780,220,481799,1,0,540,201, 17,S114
Mk783,220,483385,1,0,543,207,  8,S114
Mk786,221,485670,1,0,540,203, 24,S114
Mk789,220,487192,1,0,549,201, 14,S114
Mk792,220,488709,1,0,546,208, 16,S114
Mk795,220,490981,1,0,534,208, 37,S114
Mk798,221,492538,1,0,541,208, 18,S114
Mk801,220,494007,1,0,539,205, 11,S114
Mk804,220,496344,1,0,546,208, 21,S114
Mk807,220,497862,1,0,539,202, 42,S114
Mk810,220,499367,1,0,553,202, 46,S114
Mk813,220,501701,1,0,541,206,  2,S114
Mk816,220,503305,1,0,545,202, 14,S114
Mk819,220,504942,1,0,539,207, 20,S114
Mk822,221,507187,1,0,538,202, 32,S114
Mk825,221,508721,1,0,539,206, 48,S114
Mk828,221,510297,1,0,552,203,  1,S114
Mk831,220,512563,1,0,539,205, 16,S114
Mk834,220,514209,1,0,548,207,  5,S114
Mk837,220,515795,1,0,541,202, 31,S114
Mk840,220,518111,1,0,541,203, 14,S114
Mk843,220,519691,1,0,545,207, 25,S114
Mk846,220,521222,1,0,547,201,  3,S114
Mk849,220,523557,1,0,540,203, 11,S114
Mk852,220,525048,1,0,552,207,  8,S114
Mk855,221,526650,1,0,541,207,  8,S114
Mk858,221,529014,1,0,543,201, 18,S114
Mk861,220,530604,1,0,545,202,  6,S114
Mk864,220,532134,1,0,542,207, 12,S114
Mk867,221,534400,1,0,545,208, 15,S114
Mk870,221,535987,1,0,548,207,  7,S114
Mk873,220,537625,1,0,544,207, 23,S114
Mk876,221,539981,1,0,542,205, 16,S114
