SubjID,response_time,correct,targ_type,cond_trig,word_trig,target,experiment_file,ART_correct,vocab_correct,spell_correct,z_ART,z_vocab,z_spell,Dim.1,Dim.2,lang_type,word,base,complexity,affix,Source,FS,BF,LogBF,FS_Split,BF_Split,BaseLength,WholeFormLength,Sublist,famsize
S101,904,1,NW_L_SIMP,206,21,DRESSODY,AB_m21,40,33,55,-0.5961368875623466,-1.3467590709784192,-1.471633297074188,-2.0089118765470073,-0.0890086556868345,Orthographic,dressody,dress,Simple,ory,Graves,33,3885,8.26,L,L,5,9,2,Large
S101,917,0,NW_L_SIMP,206,22,CRITICANGE,AB_m21,40,33,55,-0.5961368875623466,-1.3467590709784192,-1.471633297074188,-2.0089118765470073,-0.0890086556868345,Orthographic,criticange,critic,Simple,ize,Rastle,11,2720,7.91,L,L,6,10,2,Large
S101,970,1,NW_L_SIMP,206,23,VALIDEL,AB_m21,40,33,55,-0.5961368875623466,-1.3467590709784192,-1.471633297074188,-2.0089118765470073,-0.0890086556868345,Orthographic,validel,valid,Simple,er,RastleFiller,13,618,6.43,L,S,5,7,2,Large
S101,518,0,NW_L_SIMP,206,24,BLOODEL,AB_m21,40,33,55,-0.5961368875623466,-1.3467590709784192,-1.471633297074188,-2.0089118765470073,-0.0890086556868345,Orthographic,bloodel,blood,Simple,er,RastleFiller,53,3988,8.29,L,L,5,7,2,Large
S101,993,0,NW_L_SIMP,206,25,BEARILT,AB_m21,40,33,55,-0.5961368875623466,-1.3467590709784192,-1.471633297074188,-2.0089118765470073,-0.0890086556868345,Orthographic,bearilt,bear,Simple,ist,RastleFiller,30,2626,7.87,L,L,4,7,2,Large
S103,862,1,NW_S_COMP,203,1,MELTANGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,meltange,melt,Simple,ance,Crepaldi,5,429,6.06,S,S,4,8,1,Small
S103,994,0,NW_S_COMP,203,2,HAPPENANGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,happenange,happen,Simple,ance,Crepaldi,3,6982,8.85,S,L,6,10,1,Small
S103,990,0,NW_S_COMP,203,3,LIDADY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,lidady,lid,Simple,ary,Crepaldi,3,523,6.26,S,S,3,6,1,Small
S103,995,0,NW_S_COMP,203,4,FIGEL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,figel,fig,Simple,er,Crepaldi,3,196,5.28,S,S,3,5,1,Small
S103,995,0,NW_S_COMP,203,5,BEEREL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,beerel,beer,Simple,er,Crepaldi,2,853,6.75,S,L,4,6,1,Small
S103,793,1,NW_S_COMP,203,6,FANFIL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,fanfil,fan,Simple,ful,Crepaldi,4,473,6.16,S,S,3,6,1,Small
S103,656,1,NW_S_COMP,203,7,ALTARIG,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,altarig,altar,Simple,ic,Crepaldi,2,403,6,S,S,5,7,1,Small
S103,952,0,NW_S_COMP,203,8,ANTILM,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,antilm,ant,Simple,ish,Crepaldi,1,206,5.33,S,S,3,6,1,Small
S103,845,1,NW_S_COMP,203,9,ARIDILM,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,aridilm,arid,Simple,ish,Crepaldi,3,100,4.61,S,S,4,7,1,Small
S103,960,1,NW_S_COMP,203,10,ELMILT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,elmilt,elm,Simple,ist,Crepaldi,2,175,5.16,S,S,3,6,1,Small
S103,730,0,NW_S_COMP,203,11,CURTIDY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,curtidy,curt,Simple,ity,Crepaldi,3,88,4.48,S,S,4,7,1,Small
S103,977,1,NW_S_COMP,203,12,DUMBIDY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,dumbidy,dumb,Simple,ity,Crepaldi,6,244,5.5,S,S,4,7,1,Small
S103,846,1,NW_S_COMP,203,13,PILLIME,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,pillime,pill,Simple,ize,Crepaldi,5,537,6.29,S,S,4,7,1,Small
S103,849,1,NW_S_COMP,203,14,TREASONIME,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,treasonime,treason,Simple,ize,Crepaldi,4,138,4.93,S,S,7,10,1,Small
S103,761,1,NW_S_COMP,203,15,TRUENELS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,truenels,true,Simple,ness,Crepaldi,6,6,1.79,S,S,4,8,1,Small
S103,761,1,NW_S_COMP,203,16,BRANCHEL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,branchel,branch,Simple,er,Graves,3,1692,7.43,S,L,6,8,1,Small
S103,994,0,NW_S_COMP,203,17,PRINCEMANT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,princemant,prince,Simple,ment,Graves,4,910,6.81,S,L,6,10,1,Small
S103,928,1,NW_S_COMP,203,18,HEIGHTENGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,heightenge,height,Simple,ence,Rastle,2,912,6.82,S,L,6,10,1,Small
S103,495,0,NW_S_COMP,203,19,ADOPTISH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,adoptish,adopt,Simple,ish,Rastle,4,1205,7.09,S,L,5,5,1,Small
S103,923,1,NW_S_COMP,203,20,EJECTENGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,ejectenge,eject,Simple,ence,RastleFiller,5,66,4.19,S,S,5,9,1,Small
S103,919,1,NW_S_COMP,203,21,WELDIG,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,weldig,weld,Simple,ic,RastleFiller,3,129,4.86,S,S,4,6,1,Small
S103,849,1,NW_S_COMP,203,22,DEBTITH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,debtith,debt,Simple,ish,RastleFiller,4,656,6.49,S,S,4,7,1,Small
S103,972,1,NW_S_COMP,203,23,YANKODY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,yankody,yank,Simple,ory,RastleFiller,2,51,3.93,S,S,4,7,1,Small
S103,989,0,NW_S_COMP,203,24,FIENDILM,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,fiendilm,fiend,Simple,ism,XuTaft,4,53,3.97,S,S,5,8,1,Small
S103,699,1,NW_S_COMP,203,25,HUMIDOES,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,humidoes,humid,Simple,ous,XuTaft,4,92,4.52,S,S,5,8,1,Small
S103,862,1,NW_L_COMP,204,1,STIRANGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,stirange,stir,Simple,ance,Crepaldi,12,841,6.73,L,L,4,8,1,Large
S103,881,0,NW_L_COMP,204,2,TRIPADY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,tripady,trip,Simple,ary,Crepaldi,9,1382,7.23,L,L,4,7,1,Large
S103,919,1,NW_L_COMP,204,3,FLITENGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,flitenge,flit,Simple,ence,Crepaldi,11,599,6.4,L,S,4,8,1,Large
S103,697,0,NW_L_COMP,204,4,RIPENGE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,ripenge,rip,Simple,ence,Crepaldi,8,471,6.15,L,S,3,7,1,Large
S103,660,1,NW_L_COMP,204,5,SHEETEL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,sheetel,sheet,Simple,er,Crepaldi,14,1009,6.92,L,L,5,7,1,Large
S103,718,1,NW_L_COMP,204,6,GASFIL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,gasfil,gas,Simple,ful,Crepaldi,33,1501,7.31,L,L,3,6,1,Large
S103,989,0,NW_L_COMP,204,7,ANGELITH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,angelith,angel,Simple,ish,Crepaldi,17,652,6.48,L,S,5,8,1,Large
S103,993,0,NW_L_COMP,204,8,INKILM,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,inkilm,ink,Simple,ish,Crepaldi,12,290,5.67,L,S,3,6,1,Large
S103,914,0,NW_L_COMP,204,9,ILLILT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,illilt,ill,Simple,ist,Crepaldi,27,2375,7.77,L,L,3,6,1,Large
S103,802,1,NW_L_COMP,204,10,COLDIDY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,coldidy,cold,Simple,ity,Crepaldi,14,3585,8.18,L,L,4,7,1,Large
S103,519,0,NW_L_COMP,204,11,MOUTHIME,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,mouthime,mouth,Simple,ize,Crepaldi,18,2866,7.96,L,L,5,8,1,Large
S103,744,1,NW_L_COMP,204,12,MUDLA,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,mudla,mud,Simple,ly,Crepaldi,16,912,6.82,L,L,3,5,1,Large
S103,899,0,NW_L_COMP,204,13,ADDMANT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,addmant,add,Simple,ment,Crepaldi,10,5883,8.68,L,L,3,7,1,Large
S103,717,1,NW_L_COMP,204,14,PASSMANT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,passmant,pass,Simple,ment,Crepaldi,43,10035,9.21,L,L,4,8,1,Large
S103,869,1,NW_L_COMP,204,15,FREENELS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,freenels,free,Simple,ness,Crepaldi,88,7277,8.89,L,L,4,8,1,Large
S103,735,1,NW_L_COMP,204,16,FLIPODY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,flipody,flip,Simple,ory,Crepaldi,10,184,5.21,L,S,4,7,1,Large
S103,847,1,NW_L_COMP,204,17,FELLOWOES,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,fellowoes,fellow,Simple,ous,Crepaldi,11,1324,7.19,L,L,6,9,1,Large
S103,510,0,NW_L_COMP,204,18,BOIL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,boil,boil,Simple,ous,Graves,13,1102,7,L,L,4,7,1,Large
S103,720,1,NW_L_COMP,204,19,KINGILM,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,kingilm,king,Simple,ish,Rastle,11,2275,7.73,L,L,4,7,1,Large
S103,688,1,NW_L_COMP,204,20,IME,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,ime,north,Simple,ize,Rastle,30,2541,7.84,L,L,5,8,1,Large
S103,709,1,NW_L_COMP,204,21,EMPLOYNELS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,employnels,employ,Simple,ness,Rastle,12,4622,8.44,L,L,6,10,1,Large
S103,993,0,NW_L_COMP,204,22,BINDIG,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,bindig,bind,Simple,ic,RastleFiller,14,451,6.11,L,S,4,6,1,Large
S103,907,1,NW_L_COMP,204,23,BREAKIDY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,breakidy,break,Simple,ity,RastleFiller,43,6366,8.76,L,L,5,8,1,Large
S103,879,1,NW_L_COMP,204,24,AGREELA,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,agreela,agree,Simple,ly,RastleFiller,9,4745,8.46,L,L,5,7,1,Large
S103,746,1,NW_L_COMP,204,25,PITCHODY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,pitchody,pitch,Simple,ory,RastleFiller,10,610,6.41,L,S,5,8,1,Large
S103,688,1,NW_S_SIMP,205,1,SOCKETER,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,socketer,socket,Complex,er,Crepaldi,1,143,4.96,S,S,6,8,2,Small
S103,894,1,NW_S_SIMP,205,2,GUMFUL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,gumful,gum,Complex,ful,Crepaldi,2,57,4.04,S,S,3,6,2,Small
S103,941,0,NW_S_SIMP,205,3,HEIRIC,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,heiric,heir,Complex,ic,Crepaldi,3,211,5.35,S,S,4,6,2,Small
S103,995,0,NW_S_SIMP,205,4,AIDIC,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,aidic,aid,Complex,ic,Crepaldi,4,1159,7.06,S,L,3,5,2,Small
S103,947,1,NW_S_SIMP,205,5,URNIST,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,urnist,urn,Complex,ist,Crepaldi,2,68,4.22,S,S,3,6,2,Small
S103,990,0,NW_S_SIMP,205,6,RAMPIZE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,rampize,ramp,Complex,ize,Crepaldi,1,95,4.55,S,S,4,7,2,Small
S103,989,0,NW_S_SIMP,205,7,JAWLY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,jawly,jaw,Complex,ly,Crepaldi,7,414,6.03,S,S,3,5,2,Small
S103,993,0,NW_S_SIMP,205,8,OPPOSEMENT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,opposement,oppose,Complex,ment,Crepaldi,1,994,6.9,S,L,6,10,2,Small
S103,638,0,NW_S_SIMP,205,9,NEXTNESS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,nextness,next,Complex,ness,Crepaldi,4,7415,8.91,S,L,4,8,2,Small
S103,996,0,NW_S_SIMP,205,10,BASKORY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,baskory,bask,Complex,ory,Crepaldi,1,68,4.22,S,S,4,7,2,Small
S103,993,0,NW_S_SIMP,205,11,DIGORY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,digory,dig,Complex,ory,Crepaldi,3,777,6.66,S,L,3,6,2,Small
S103,909,1,NW_S_SIMP,205,12,WARNORY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,warnory,warn,Complex,ory,Crepaldi,5,1697,7.44,S,L,4,7,2,Small
S103,927,1,NW_S_SIMP,205,13,BOLTOUS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,boltous,bolt,Complex,ous,Crepaldi,6,348,5.85,S,S,4,7,2,Small
S103,854,0,NW_S_SIMP,205,14,HELMETOUS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,helmetous,helmet,Complex,ous,Crepaldi,6,242,5.49,S,S,6,9,2,Small
S103,843,1,NW_S_SIMP,205,15,SCHEMENESS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,schemeness,scheme,Complex,ness,Graves,3,1619,7.39,S,L,6,10,2,Small
S103,994,0,NW_S_SIMP,205,16,ACREMENT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,acrement,acre,Complex,ment,Rastle,3,708,6.56,S,L,4,8,2,Small
S103,991,0,NW_S_SIMP,205,17,TILTARY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,tiltary,tilt,Complex,ary,RastleFiller,3,328,5.79,S,S,4,7,2,Small
S103,706,1,NW_S_SIMP,205,18,MEDICALARY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,medicalary,medical,Complex,ary,RastleFiller,3,1323,7.19,S,L,7,10,2,Small
S103,790,1,NW_S_SIMP,205,19,ZOOMFUL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,zoomful,zoom,Complex,ful,RastleFiller,2,34,3.53,S,S,4,7,2,Small
S103,937,1,NW_S_SIMP,205,20,YIELDIST,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,yieldist,yield,Complex,ist,RastleFiller,4,613,6.42,S,S,5,8,2,Small
S103,860,1,NW_S_SIMP,205,21,WINKITY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,winkity,wink,Complex,ity,RastleFiller,4,216,5.38,S,S,4,7,2,Small
S103,709,1,NW_S_SIMP,205,22,THRILLANCE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,thrillance,thrill,Complex,ance,XuTaft,4,307,5.73,S,S,6,10,2,Small
S103,994,0,NW_S_SIMP,205,23,NULLISH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,nullish,null,Complex,ish,XuTaft,4,45,3.81,S,S,4,7,2,Small
S103,996,0,NW_S_SIMP,205,24,FEVERIZE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,feverize,fever,Complex,ize,XuTaft,4,594,6.39,S,S,5,8,2,Small
S103,513,0,NW_S_SIMP,205,25,ADVERTISELY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,advertisely,advertise,Complex,ly,XuTaft,4,4.76,1.56,S,S,9,11,2,Small
S103,994,0,NW_L_SIMP,206,1,PRAYANCE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,prayance,pray,Complex,ance,Crepaldi,9,1055,6.96,L,L,4,8,2,Large
S103,989,0,NW_L_SIMP,206,2,BOGARY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,bogary,bog,Complex,ary,Crepaldi,12,259,5.56,L,S,3,6,2,Large
S103,994,0,NW_L_SIMP,206,3,BANDARY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,bandary,band,Complex,ary,Crepaldi,26,981,6.89,L,L,4,7,2,Large
S103,787,1,NW_L_SIMP,206,4,BEGENCE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,begence,beg,Complex,ence,Crepaldi,8,604,6.4,L,S,3,7,2,Large
S103,869,1,NW_L_SIMP,206,5,PICKENCE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,pickence,pick,Complex,ence,Crepaldi,20,3385,8.13,L,L,4,8,2,Large
S103,995,0,NW_L_SIMP,206,6,TAXFUL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,taxful,tax,Complex,ful,Crepaldi,14,2763,7.92,L,L,3,6,2,Large
S103,794,1,NW_L_SIMP,206,7,HABITIC,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,habitic,habit,Complex,ic,Crepaldi,16,2066,7.63,L,L,5,7,2,Large
S103,865,1,NW_L_SIMP,206,8,BEANISH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,beanish,bean,Complex,ish,Crepaldi,9,425,6.05,L,S,4,7,2,Large
S103,990,0,NW_L_SIMP,206,9,WIGISH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,wigish,wig,Complex,ish,Crepaldi,8,262,5.57,L,S,3,6,2,Large
S103,725,1,NW_L_SIMP,206,10,ELBOWISM,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,elbowism,elbow,Complex,ish,Crepaldi,18,1756,7.47,L,L,5,8,2,Large
S103,989,0,NW_L_SIMP,206,11,WITCHISH,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,witchish,witch,Complex,ish,Crepaldi,11,890,6.79,L,L,5,8,2,Large
S103,890,1,NW_L_SIMP,206,12,EARIST,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,earist,ear,Complex,ist,Crepaldi,16,1711,2.77,L,S,3,6,2,Large
S103,798,1,NW_L_SIMP,206,13,POORITY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,poority,poor,Complex,ity,Crepaldi,11,4350,8.38,L,L,4,7,2,Large
S103,973,1,NW_L_SIMP,206,14,NUTLY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,nutly,nut,Complex,ly,Crepaldi,31,946,6.85,L,L,3,5,2,Large
S103,994,0,NW_L_SIMP,206,15,TOWERLY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,towerly,tower,Complex,ly,Crepaldi,9,1180,7.07,L,L,5,7,2,Large
S103,981,1,NW_L_SIMP,206,16,SHOOTMENT,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,shootment,shoot,Complex,ment,Crepaldi,23,1828,7.51,L,L,5,9,2,Large
S103,993,0,NW_L_SIMP,206,17,LONGNESS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,longness,long,Complex,ness,Crepaldi,59,19076,9.86,L,L,4,8,2,Large
S103,613,0,NW_L_SIMP,206,18,CLASSOUS,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,classous,class,Complex,ous,Crepaldi,29,6216,8.73,L,L,5,8,2,Large
S103,991,0,NW_L_SIMP,206,19,SMOOTHFUL,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,smoothful,smooth,Complex,ful,Graves,12,1042,6.95,L,L,6,9,2,Large
S103,875,1,NW_L_SIMP,206,20,GROWIST,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,growist,grow,Complex,ic,Graves,14,8545,9.05,L,L,4,7,2,Large
S103,959,0,NW_L_SIMP,206,21,DRESSORY,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,dressory,dress,Complex,ory,Graves,33,3885,8.26,L,L,5,9,2,Large
S103,862,1,NW_L_SIMP,206,22,CRITICANCE,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,criticance,critic,Complex,ize,Rastle,11,2720,7.91,L,L,6,10,2,Large
S103,992,0,NW_L_SIMP,206,23,VALIDER,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,valider,valid,Complex,er,RastleFiller,13,618,6.43,L,S,5,7,2,Large
S103,961,1,NW_L_SIMP,206,24,BLOODER,BA_m21,48,41,69,0.9446476833680264,0.03565757214403196,0.7098466491769616,0.5313853036234598,0.4805528354540502,Orthographic,blooder,blood,Complex,er,RastleFiller,53,3988,8.29,L,L,5,7,2,Large
