Marker,response_trig,TimeMS,Size,ChanNum,RT,word_trig,cond_trig,subject_nr
Mk784,S220,1419316,1,0,862,1,206,S240
Mk787,S220,1424596,1,0,742,37,202,S240
Mk790,S220,1428508,1,0,815,43,208,S240
Mk793,S220,1432805,1,0,1174,19,203,S240
Mk796,S220,1437933,1,0,692,30,202,S240
Mk799,S220,1441893,1,0,914,39,208,S240
Mk802,S220,1445637,1,0,825,4,201,S240
Mk805,S220,1450941,1,0,774,44,207,S240
Mk808,S220,1455005,1,0,1167,46,201,S240
Mk811,S221,1459278,1,0,1221,40,202,S240
Mk814,S220,1464653,1,0,757,36,202,S240
Mk817,S220,1468629,1,0,874,5,208,S240
Mk820,S220,1472565,1,0,819,3,207,S240
Mk823,S220,1478045,1,0,969,8,208,S240
Mk826,S220,1481797,1,0,851,6,203,S240
Mk829,S220,1485461,1,0,758,13,202,S240
Mk832,S220,1490541,1,0,605,7,203,S240
Mk835,S220,1494598,1,0,963,5,206,S240
Mk838,S220,1498357,1,0,699,5,203,S240
Mk841,S220,1503742,1,0,905,29,202,S240
Mk844,S220,1507614,1,0,760,37,201,S240
Mk847,S220,1511262,1,0,739,4,207,S240
Mk850,S220,1516518,1,0,735,17,207,S240
Mk853,S220,1520454,1,0,861,9,208,S240
Mk856,S220,1524222,1,0,829,20,207,S240
Mk859,S221,1530085,1,0,1221,11,205,S240
Mk862,S220,1533751,1,0,706,37,207,S240
Mk865,S220,1537318,1,0,589,22,202,S240
Mk868,S220,1542718,1,0,949,7,206,S240
Mk871,S220,1546487,1,0,723,41,207,S240
Mk874,S220,1550111,1,0,662,26,207,S240
Mk877,S220,1555439,1,0,760,3,202,S240
Mk880,S220,1559231,1,0,668,18,208,S240
Mk883,S220,1562983,1,0,741,13,207,S240
Mk886,S220,1568119,1,0,736,22,208,S240
Mk889,S220,1571839,1,0,811,25,206,S240
Mk892,S221,1575959,1,0,1166,8,205,S240
Mk895,S220,1581176,1,0,762,1,203,S240
Mk898,S220,1584840,1,0,774,39,202,S240
Mk901,S220,1588559,1,0,758,8,207,S240
Mk4,S221,181163,1,0,1219,5,203,S241
Mk7,S220,184552,1,0,381,24,208,S241
Mk10,S220,188424,1,0,722,39,207,S241
Mk13,S220,193760,1,0,751,23,208,S241
Mk16,S220,197368,1,0,695,19,207,S241
Mk19,S221,201707,1,0,1220,21,204,S241
Mk22,S221,207477,1,0,1222,24,205,S241
Mk25,S220,211440,1,0,936,11,201,S241
Mk28,S220,215376,1,0,891,25,206,S241
Mk31,S221,221106,1,0,1220,19,204,S241
Mk34,S220,224672,1,0,551,18,202,S241
Mk37,S220,228513,1,0,779,18,203,S241
Mk40,S220,234233,1,0,1157,5,205,S241
Mk43,S221,238586,1,0,1220,11,206,S241
Mk46,S221,242867,1,0,1220,9,206,S241
Mk49,S221,248668,1,0,1220,17,208,S241
Mk52,S220,252417,1,0,650,25,202,S241
Mk55,S220,256161,1,0,665,42,202,S241
Mk58,S220,261553,1,0,763,2,206,S241
Mk61,S220,265225,1,0,573,12,202,S241
Mk64,S220,268857,1,0,692,8,207,S241
Mk67,S220,274145,1,0,706,40,208,S241
Mk70,S220,277913,1,0,860,4,208,S241
Mk73,S220,281681,1,0,868,22,208,S241
Mk76,S220,286873,1,0,776,4,206,S241
Mk79,S220,290978,1,0,1052,16,206,S241
Mk82,S220,294874,1,0,936,32,202,S241
Mk85,S220,300274,1,0,951,22,204,S241
Mk88,S220,304098,1,0,820,47,208,S241
Mk91,S220,307859,1,0,760,1,201,S241
Mk94,S220,313042,1,0,693,11,208,S241
Mk97,S220,316866,1,0,930,15,206,S241
Mk100,S220,320458,1,0,680,47,202,S241
Mk103,S220,325946,1,0,964,18,206,S241
Mk106,S221,330283,1,0,1220,36,208,S241
Mk109,S220,334346,1,0,1119,28,202,S241
Mk112,S220,339531,1,0,628,5,208,S241
Mk115,S220,343379,1,0,743,36,201,S241
Mk118,S220,347475,1,0,1098,28,208,S241
Mk121,S220,352659,1,0,549,17,201,S241
Mk124,S220,356587,1,0,822,26,201,S241
Mk127,S220,360523,1,0,985,3,205,S241
Mk130,S221,366311,1,0,1220,15,204,S241
Mk133,S220,370203,1,0,938,20,207,S241
Mk136,S220,374347,1,0,1037,16,204,S241
Mk139,S220,379859,1,0,1079,25,203,S241
Mk142,S221,384161,1,0,1220,31,202,S241
Mk145,S220,387852,1,0,620,31,207,S241
Mk148,S220,393228,1,0,800,10,205,S241
Mk151,S220,396996,1,0,710,48,201,S241
Mk154,S220,400812,1,0,730,6,208,S241
Mk157,S220,405852,1,0,621,26,207,S241
Mk160,S220,409989,1,0,1141,18,205,S241
Mk163,S220,413844,1,0,754,7,206,S241
Mk166,S221,419661,1,0,1220,24,201,S241
Mk169,S220,423301,1,0,704,10,208,S241
Mk172,S220,427132,1,0,746,6,201,S241
Mk175,S220,432357,1,0,611,23,201,S241
Mk178,S220,435980,1,0,563,44,202,S241
Mk181,S220,439637,1,0,555,7,201,S241
Mk184,S220,445493,1,0,1218,23,205,S241
Mk187,S220,449341,1,0,943,21,203,S241
Mk190,S221,453638,1,0,1220,48,202,S241
Mk193,S220,458805,1,0,645,37,207,S241
Mk196,S220,462485,1,0,696,5,201,S241
Mk199,S220,466253,1,0,674,37,201,S241
Mk202,S220,471526,1,0,851,20,205,S241
Mk205,S220,475245,1,0,697,29,207,S241
Mk208,S220,478893,1,0,614,20,201,S241
Mk211,S220,483965,1,0,545,36,202,S241
Mk214,S220,487685,1,0,616,3,201,S241
Mk217,S221,491470,1,0,830,8,204,S241
Mk220,S220,496686,1,0,663,21,202,S241
Mk223,S220,500334,1,0,628,25,207,S241
Mk226,S220,504022,1,0,586,7,202,S241
Mk229,S220,519542,1,0,1016,21,207,S241
Mk232,S220,523470,1,0,837,42,201,S241
Mk235,S220,527526,1,0,1085,10,206,S241
Mk238,S220,532719,1,0,665,26,208,S241
Mk241,S220,536422,1,0,643,38,201,S241
Mk244,S220,539967,1,0,629,2,201,S241
Mk247,S220,545303,1,0,691,14,205,S241
Mk250,S220,549279,1,0,947,25,205,S241
Mk253,S220,553407,1,0,969,17,204,S241
Mk256,S220,559031,1,0,1102,22,206,S241
Mk259,S220,563143,1,0,1056,22,203,S241
Mk262,S220,566767,1,0,583,9,202,S241
Mk265,S220,572431,1,0,1082,36,207,S241
Mk268,S220,576160,1,0,725,39,208,S241
Mk271,S220,579703,1,0,639,7,205,S241
Mk274,S220,584631,1,0,501,49,202,S241
Mk277,S220,588168,1,0,602,34,207,S241
Mk280,S220,591872,1,0,700,20,206,S241
Mk283,S220,597200,1,0,888,42,208,S241
Mk286,S220,600944,1,0,807,23,202,S241
Mk289,S220,604688,1,0,706,17,202,S241
Mk292,S220,610168,1,0,994,7,203,S241
Mk295,S220,614384,1,0,1111,33,202,S241
Mk298,S221,618716,1,0,1221,7,204,S241
Mk301,S220,623912,1,0,551,40,202,S241
Mk304,S220,627608,1,0,572,49,201,S241
Mk307,S220,631632,1,0,945,6,205,S241
Mk310,S220,637072,1,0,809,6,203,S241
Mk313,S220,640913,1,0,887,25,201,S241
Mk316,S220,644640,1,0,819,20,202,S241
Mk319,S220,650465,1,0,1183,19,208,S241
Mk322,S220,654113,1,0,725,19,203,S241
Mk325,S221,658257,1,0,1220,9,204,S241
Mk328,S220,663529,1,0,743,1,206,S241
Mk331,S220,667273,1,0,735,24,206,S241
Mk334,S220,671105,1,0,714,32,207,S241
Mk337,S220,676330,1,0,782,27,208,S241
Mk340,S220,679849,1,0,527,4,207,S241
Mk343,S220,683594,1,0,737,5,204,S241
Mk346,S220,689553,1,0,866,23,206,S241
Mk349,S220,693466,1,0,783,6,204,S241
Mk352,S220,696898,1,0,504,37,202,S241
Mk355,S220,702394,1,0,884,24,204,S241
Mk358,S220,706074,1,0,634,20,208,S241
Mk361,S220,709730,1,0,644,10,203,S241
Mk364,S220,714754,1,0,633,46,207,S241
Mk367,S220,718354,1,0,686,12,205,S241
Mk370,S220,722218,1,0,857,27,201,S241
Mk373,S220,727394,1,0,691,45,208,S241
Mk376,S220,731226,1,0,735,14,206,S241
Mk379,S220,734922,1,0,638,1,202,S241
Mk382,S220,740211,1,0,741,20,204,S241
Mk385,S220,743899,1,0,686,11,203,S241
Mk388,S220,747723,1,0,832,17,203,S241
Mk391,S221,753557,1,0,1221,14,204,S241
Mk394,S220,757355,1,0,703,31,201,S241
Mk397,S220,760811,1,0,481,4,205,S241
Mk400,S220,766163,1,0,741,6,202,S241
Mk403,S220,770131,1,0,977,18,204,S241
Mk406,S220,773851,1,0,612,20,203,S241
Mk409,S220,779163,1,0,738,35,208,S241
Mk412,S220,782971,1,0,847,14,201,S241
Mk415,S220,786587,1,0,612,10,202,S241
Mk418,S220,791740,1,0,563,15,202,S241
Mk421,S220,795468,1,0,640,44,201,S241
Mk424,S220,799340,1,0,911,16,205,S241
Mk427,S220,804964,1,0,1050,19,205,S241
Mk430,S221,809160,1,0,1221,22,205,S241
Mk433,S220,812644,1,0,568,9,207,S241
Mk436,S220,817836,1,0,622,30,208,S241
Mk439,S220,821556,1,0,810,12,208,S241
Mk442,S220,825436,1,0,851,22,207,S241
Mk445,S220,830564,1,0,630,43,201,S241
Mk448,S220,834301,1,0,678,1,204,S241
Mk451,S220,837965,1,0,698,41,201,S241
Mk454,S220,849197,1,0,653,8,201,S241
Mk457,S220,852957,1,0,690,24,202,S241
Mk460,S220,856949,1,0,889,31,208,S241
Mk463,S220,862133,1,0,560,49,207,S241
Mk466,S220,866045,1,0,967,10,204,S241
Mk469,S220,869765,1,0,590,27,202,S241
Mk472,S220,874933,1,0,668,34,208,S241
Mk475,S220,878549,1,0,645,15,205,S241
Mk478,S220,882461,1,0,803,17,206,S241
Mk481,S220,887661,1,0,680,50,208,S241
Mk484,S220,891430,1,0,671,50,201,S241
Mk487,S220,895046,1,0,609,23,204,S241
Mk490,S220,900302,1,0,791,33,201,S241
Mk493,S221,904030,1,0,681,2,202,S241
Mk496,S220,907702,1,0,597,33,208,S241
Mk499,S220,912822,1,0,557,50,207,S241
Mk502,S220,916486,1,0,712,23,203,S241
Mk505,S220,920038,1,0,646,1,208,S241
Mk508,S220,925254,1,0,708,21,208,S241
Mk511,S221,929599,1,0,1221,16,203,S241
Mk514,S220,933166,1,0,611,45,201,S241
Mk517,S220,938542,1,0,814,19,206,S241
Mk520,S220,942262,1,0,750,4,202,S241
Mk523,S220,945863,1,0,593,44,207,S241
Mk526,S220,951023,1,0,729,32,208,S241
Mk529,S221,954919,1,0,842,15,201,S241
Mk532,S220,958415,1,0,590,8,208,S241
Mk535,S220,963847,1,0,1038,13,202,S241
Mk538,S220,967743,1,0,948,3,204,S241
Mk541,S220,971504,1,0,645,43,208,S241
Mk544,S220,976736,1,0,639,19,201,S241
Mk547,S220,980672,1,0,846,7,208,S241
Mk550,S220,984496,1,0,724,45,207,S241
Mk553,S220,989544,1,0,598,25,204,S241
Mk556,S220,993496,1,0,963,13,206,S241
Mk559,S220,997200,1,0,600,21,201,S241
Mk562,S220,1002344,1,0,635,13,208,S241
Mk565,S220,1005840,1,0,457,42,207,S241
Mk568,S220,1009392,1,0,553,2,207,S241
Mk571,S220,1014728,1,0,766,8,202,S241
Mk574,S220,1018504,1,0,651,3,208,S241
Mk577,S220,1022248,1,0,694,21,206,S241
Mk580,S220,1027632,1,0,655,8,205,S241
Mk583,S220,1031272,1,0,709,12,207,S241
Mk586,S220,1034960,1,0,708,26,202,S241
Mk589,S220,1040113,1,0,585,16,201,S241
Mk592,S220,1043977,1,0,899,16,208,S241
Mk595,S220,1047561,1,0,632,43,207,S241
Mk598,S220,1052681,1,0,633,47,207,S241
Mk601,S220,1056177,1,0,604,10,201,S241
Mk604,S220,1060281,1,0,1064,14,203,S241
Mk607,S220,1065401,1,0,635,43,202,S241
Mk610,S220,1068953,1,0,631,25,208,S241
Mk613,S220,1072497,1,0,637,30,202,S241
Mk616,S220,1077801,1,0,703,12,206,S241
Mk619,S220,1081553,1,0,751,40,207,S241
Mk622,S220,1085242,1,0,747,46,202,S241
Mk625,S220,1090258,1,0,607,28,201,S241
Mk628,S220,1093754,1,0,539,14,207,S241
Mk631,S220,1097506,1,0,695,29,208,S241
Mk634,S221,1102450,1,0,531,15,203,S241
Mk637,S220,1106194,1,0,621,18,201,S241
Mk640,S220,1109858,1,0,760,11,204,S241
Mk643,S220,1115170,1,0,770,18,208,S241
Mk646,S220,1118722,1,0,535,17,207,S241
Mk649,S220,1122771,1,0,1007,15,207,S241
Mk652,S220,1128394,1,0,1126,18,207,S241
Mk655,S220,1132482,1,0,990,13,201,S241
Mk658,S221,1136689,1,0,1221,5,206,S241
Mk661,S220,1142019,1,0,758,6,207,S241
Mk664,S220,1145971,1,0,1006,47,201,S241
Mk667,S220,1149691,1,0,753,13,205,S241
Mk670,S220,1154923,1,0,739,33,207,S241
Mk673,S220,1158867,1,0,930,11,207,S241
Mk676,S220,1162779,1,0,774,8,206,S241
Mk679,S220,1177035,1,0,1176,29,201,S241
Mk682,S220,1180659,1,0,652,2,204,S241
Mk685,S220,1184356,1,0,744,37,208,S241
Mk688,S220,1189451,1,0,621,22,201,S241
Mk691,S220,1193188,1,0,749,39,202,S241
Mk694,S220,1196948,1,0,782,35,201,S241
Mk697,S220,1202436,1,0,999,4,204,S241
Mk700,S220,1206148,1,0,617,5,202,S241
Mk703,S220,1209820,1,0,610,15,208,S241
Mk706,S220,1214964,1,0,578,10,207,S241
Mk709,S220,1218532,1,0,652,41,202,S241
Mk712,S220,1222541,1,0,953,30,201,S241
Mk715,S220,1227796,1,0,602,35,207,S241
Mk718,S220,1231564,1,0,868,34,202,S241
Mk721,S220,1235125,1,0,631,5,207,S241
Mk724,S220,1240141,1,0,610,27,207,S241
Mk727,S220,1243613,1,0,554,14,208,S241
Mk730,S220,1247278,1,0,593,19,202,S241
Mk733,S220,1252213,1,0,507,30,207,S241
Mk736,S220,1255853,1,0,714,2,205,S241
Mk739,S220,1259517,1,0,743,45,202,S241
Mk742,S220,1264757,1,0,657,17,205,S241
Mk745,S220,1268381,1,0,628,11,202,S241
Mk748,S220,1272093,1,0,772,12,204,S241
Mk751,S220,1277182,1,0,629,24,207,S241
Mk754,S220,1281214,1,0,1090,32,201,S241
Mk757,S220,1284989,1,0,705,4,201,S241
Mk760,S220,1290054,1,0,554,28,207,S241
Mk763,S221,1294197,1,0,1221,2,203,S241
Mk766,S220,1297798,1,0,679,50,202,S241
Mk769,S220,1302798,1,0,592,48,207,S241
Mk772,S220,1306406,1,0,658,16,207,S241
Mk775,S220,1310150,1,0,646,16,202,S241
Mk778,S220,1315390,1,0,703,9,205,S241
Mk781,S220,1319102,1,0,705,48,208,S241
Mk784,S220,1322902,1,0,770,46,208,S241
Mk787,S220,1328454,1,0,943,38,208,S241
Mk790,S220,1332262,1,0,841,12,201,S241
Mk793,S220,1336047,1,0,688,9,201,S241
Mk796,S220,1341415,1,0,840,7,207,S241
Mk799,S220,1345175,1,0,810,9,208,S241
Mk802,S221,1348655,1,0,536,12,203,S241
Mk805,S220,1353863,1,0,805,4,203,S241
Mk808,S220,1357567,1,0,710,13,204,S241
Mk811,S220,1361135,1,0,563,13,203,S241
Mk814,S220,1366079,1,0,551,38,207,S241
Mk817,S220,1369839,1,0,784,1,205,S241
Mk820,S220,1373407,1,0,569,13,207,S241
Mk823,S220,1378583,1,0,756,8,203,S241
Mk826,S220,1381976,1,0,493,41,207,S241
Mk829,S220,1385599,1,0,668,3,203,S241
Mk832,S220,1390912,1,0,835,22,202,S241
Mk835,S220,1394552,1,0,660,3,202,S241
Mk838,S220,1398224,1,0,579,49,208,S241
Mk841,S220,1403336,1,0,721,46,201,S241
Mk844,S220,1406936,1,0,552,44,208,S241
Mk847,S220,1410800,1,0,977,23,207,S241
Mk850,S220,1416200,1,0,767,11,205,S241
Mk853,S221,1420384,1,0,1222,24,203,S241
Mk856,S221,1424608,1,0,1160,14,202,S241
Mk859,S220,1430064,1,0,868,21,205,S241
Mk862,S220,1433784,1,0,733,9,203,S241
Mk865,S220,1437736,1,0,854,35,202,S241
Mk868,S220,1443097,1,0,702,2,208,S241
Mk871,S220,1446737,1,0,553,3,207,S241
Mk874,S220,1450265,1,0,514,1,207,S241
Mk877,S220,1455721,1,0,858,40,201,S241
Mk880,S220,1459337,1,0,709,3,206,S241
Mk883,S220,1462873,1,0,519,34,201,S241
Mk886,S220,1468010,1,0,633,29,202,S241
Mk889,S220,1471697,1,0,586,38,202,S241
Mk892,S220,1475177,1,0,535,39,201,S241
Mk895,S220,1480665,1,0,897,6,206,S241
Mk898,S220,1484562,1,0,904,41,208,S241
Mk901,S220,1488306,1,0,688,1,203,S241
Mk4,S221,220815,1,0,1220,20,203,S242
Mk7,S220,224989,1,0,1083,7,203,S242
Mk10,S220,229189,1,0,1067,1,202,S242
Mk13,S220,234973,1,0,1190,37,202,S242
Mk16,S220,239198,1,0,1095,9,206,S242
Mk19,S221,243497,1,0,1220,24,201,S242
Mk22,S221,249172,1,0,1220,25,205,S242
Mk25,S220,253262,1,0,977,36,201,S242
Mk28,S221,257460,1,0,1220,26,202,S242
Mk31,S220,263046,1,0,995,23,204,S242
Mk34,S221,267251,1,0,1222,27,202,S242
Mk37,S221,271482,1,0,1221,12,205,S242
Mk40,S221,277253,1,0,1220,19,204,S242
Mk43,S221,281480,1,0,1221,18,208,S242
Mk46,S220,285622,1,0,1106,10,203,S242
Mk49,S220,291070,1,0,1019,22,204,S242
Mk52,S220,294815,1,0,748,41,202,S242
Mk55,S221,299090,1,0,1222,13,205,S242
Mk58,S220,304679,1,0,1040,18,201,S242
Mk61,S220,308407,1,0,798,9,207,S242
Mk64,S220,312695,1,0,1203,12,201,S242
Mk67,S220,318079,1,0,737,20,207,S242
Mk70,S220,321959,1,0,763,31,207,S242
Mk73,S220,326159,1,0,1119,9,203,S242
Mk76,S220,331615,1,0,806,15,202,S242
Mk79,S221,335986,1,0,1220,3,205,S242
Mk82,S220,339872,1,0,845,22,207,S242
Mk85,S220,345424,1,0,1056,9,202,S242
Mk88,S220,349200,1,0,702,46,207,S242
Mk91,S221,353352,1,0,1220,4,205,S242
Mk94,S220,359008,1,0,1003,42,201,S242
Mk97,S220,362688,1,0,723,7,201,S242
Mk100,S221,367084,1,0,1220,16,205,S242
Mk103,S221,372892,1,0,1221,27,208,S242
Mk106,S220,376696,1,0,777,22,201,S242
Mk109,S220,380488,1,0,823,48,201,S242
Mk112,S220,385841,1,0,775,39,202,S242
Mk115,S220,389464,1,0,667,17,207,S242
Mk118,S220,393505,1,0,968,37,208,S242
Mk121,S220,398769,1,0,764,38,207,S242
Mk124,S220,402585,1,0,866,41,207,S242
Mk127,S220,406377,1,0,823,35,202,S242
Mk130,S220,411921,1,0,915,29,201,S242
Mk133,S221,416105,1,0,1221,31,208,S242
Mk136,S221,420423,1,0,1220,7,208,S242
Mk139,S221,426041,1,0,997,23,207,S242
Mk142,S220,429833,1,0,683,42,202,S242
Mk145,S220,434193,1,0,1217,21,204,S242
Mk148,S221,439968,1,0,1221,1,204,S242
Mk151,S221,444184,1,0,1220,11,204,S242
Mk154,S220,448274,1,0,1010,15,208,S242
Mk157,S220,453594,1,0,720,30,207,S242
Mk160,S220,457226,1,0,699,21,207,S242
Mk163,S220,461538,1,0,1162,21,202,S242
Mk166,S220,466706,1,0,629,36,207,S242
Mk169,S220,470594,1,0,865,25,203,S242
Mk172,S221,474878,1,0,1221,13,203,S242
Mk175,S221,480529,1,0,1221,1,206,S242
Mk178,S220,484410,1,0,877,19,207,S242
Mk181,S221,488773,1,0,1221,11,208,S242
Mk184,S221,494437,1,0,1221,30,201,S242
Mk187,S220,498603,1,0,1013,12,203,S242
Mk190,S220,502563,1,0,1031,48,202,S242
Mk193,S220,507723,1,0,629,7,207,S242
Mk196,S220,511803,1,0,1109,16,201,S242
Mk199,S221,515995,1,0,1220,29,202,S242
Mk202,S220,521651,1,0,1015,45,201,S242
Mk205,S221,525915,1,0,1183,23,205,S242
Mk208,S220,529667,1,0,845,13,208,S242
Mk211,S220,535227,1,0,938,43,208,S242
Mk214,S220,538971,1,0,611,37,207,S242
Mk217,S221,543143,1,0,1221,19,206,S242
Mk220,S221,548871,1,0,1220,24,203,S242
Mk223,S220,552732,1,0,778,10,201,S242
Mk226,S220,556588,1,0,800,40,207,S242
Mk229,S221,594267,1,0,1221,12,204,S242
Mk232,S220,598029,1,0,819,4,208,S242
Mk235,S220,602061,1,0,1126,28,208,S242
Mk238,S220,607389,1,0,667,8,207,S242
Mk241,S220,611541,1,0,1088,13,206,S242
Mk244,S220,615301,1,0,641,13,207,S242
Mk247,S220,620517,1,0,803,6,207,S242
Mk250,S221,624733,1,0,1220,21,206,S242
Mk253,S221,628927,1,0,1221,45,208,S242
Mk256,S221,634814,1,0,1221,11,206,S242
Mk259,S221,639113,1,0,1221,5,205,S242
Mk262,S220,643302,1,0,1079,19,203,S242
Mk265,S221,648964,1,0,1220,32,202,S242
Mk268,S220,652710,1,0,815,36,208,S242
Mk271,S220,656358,1,0,687,35,208,S242
Mk274,S220,661766,1,0,935,9,208,S242
Mk277,S220,665774,1,0,1010,7,202,S242
Mk280,S220,669558,1,0,727,44,207,S242
Mk283,S220,674926,1,0,958,10,204,S242
Mk286,S220,678830,1,0,804,28,201,S242
Mk289,S220,682702,1,0,908,8,202,S242
Mk292,S220,688166,1,0,811,2,208,S242
Mk295,S220,692102,1,0,810,25,201,S242
Mk298,S220,696135,1,0,1126,33,202,S242
Mk301,S220,701495,1,0,719,11,201,S242
Mk304,S221,705814,1,0,1221,44,208,S242
Mk307,S220,709631,1,0,889,4,206,S242
Mk310,S220,714807,1,0,657,17,201,S242
Mk313,S220,718839,1,0,974,15,204,S242
Mk316,S221,723036,1,0,1221,6,208,S242
Mk319,S220,728207,1,0,715,11,202,S242
Mk322,S220,732135,1,0,970,49,201,S242
Mk325,S221,736419,1,0,1220,44,201,S242
Mk328,S220,741888,1,0,936,40,202,S242
Mk331,S221,746253,1,0,1221,30,208,S242
Mk334,S220,750088,1,0,891,25,204,S242
Mk337,S220,755272,1,0,749,34,201,S242
Mk340,S220,759288,1,0,963,3,203,S242
Mk343,S221,763494,1,0,1220,40,208,S242
Mk346,S220,768824,1,0,876,2,201,S242
Mk349,S220,772752,1,0,811,7,206,S242
Mk352,S220,776800,1,0,970,21,201,S242
Mk355,S220,782521,1,0,1176,40,201,S242
Mk358,S221,786666,1,0,1220,33,201,S242
Mk361,S220,790881,1,0,1171,49,207,S242
Mk364,S220,796377,1,0,990,18,205,S242
Mk367,S220,800353,1,0,853,23,208,S242
Mk370,S220,803969,1,0,668,1,207,S242
Mk373,S220,809746,1,0,1162,6,201,S242
Mk376,S220,813889,1,0,1031,1,205,S242
Mk379,S220,817921,1,0,1009,24,208,S242
Mk382,S220,823618,1,0,1040,12,207,S242
Mk385,S220,827482,1,0,886,30,202,S242
Mk388,S220,831361,1,0,823,49,202,S242
Mk391,S220,836650,1,0,816,47,208,S242
Mk394,S220,840722,1,0,1064,1,203,S242
Mk397,S220,844402,1,0,747,22,206,S242
Mk400,S220,849882,1,0,885,23,202,S242
Mk403,S220,853946,1,0,988,23,203,S242
Mk406,S220,857986,1,0,1102,37,201,S242
Mk409,S220,863194,1,0,754,16,207,S242
Mk412,S220,867106,1,0,800,5,206,S242
Mk415,S220,871091,1,0,912,2,205,S242
Mk418,S220,876547,1,0,1006,4,203,S242
Mk421,S220,880778,1,0,1214,19,205,S242
Mk424,S220,884698,1,0,966,3,207,S242
Mk427,S220,890107,1,0,849,3,201,S242
Mk430,S220,894131,1,0,1038,34,207,S242
Mk433,S220,898211,1,0,1088,3,206,S242
Mk436,S220,903427,1,0,685,29,207,S242
Mk439,S220,907187,1,0,741,50,207,S242
Mk442,S220,911299,1,0,1151,2,204,S242
Mk445,S220,916603,1,0,815,20,206,S242
Mk448,S220,920395,1,0,898,10,208,S242
Mk451,S220,924379,1,0,921,49,208,S242
Mk454,S221,998341,1,0,1054,31,202,S242
Mk457,S220,1002045,1,0,625,6,204,S242
Mk460,S220,1005685,1,0,712,5,202,S242
Mk463,S220,1010965,1,0,718,11,203,S242
Mk466,S220,1015054,1,0,1074,28,202,S242
Mk469,S220,1018693,1,0,616,39,208,S242
Mk472,S221,1024197,1,0,1079,18,204,S242
Mk475,S220,1027941,1,0,592,45,202,S242
Mk478,S220,1031758,1,0,762,24,205,S242
Mk481,S220,1037182,1,0,880,3,204,S242
Mk484,S220,1041430,1,0,1095,6,206,S242
Mk487,S220,1045366,1,0,918,42,208,S242
Mk490,S220,1050598,1,0,787,4,207,S242
Mk493,S220,1054654,1,0,1009,17,204,S242
Mk496,S220,1058278,1,0,605,13,202,S242
Mk499,S220,1063382,1,0,600,26,207,S242
Mk502,S220,1067030,1,0,636,14,202,S242
Mk505,S220,1071246,1,0,1149,25,206,S242
Mk508,S220,1076895,1,0,1175,43,201,S242
Mk511,S220,1080710,1,0,753,50,208,S242
Mk514,S220,1084638,1,0,803,10,206,S242
Mk517,S220,1089903,1,0,742,46,201,S242
Mk520,S220,1093567,1,0,604,14,207,S242
Mk523,S221,1097871,1,0,1221,35,201,S242
Mk526,S220,1103303,1,0,884,22,205,S242
Mk529,S221,1107303,1,0,1101,2,206,S242
Mk532,S220,1111071,1,0,651,44,202,S242
Mk535,S220,1116695,1,0,1011,14,205,S242
Mk538,S220,1120727,1,0,1015,39,201,S242
Mk541,S220,1124879,1,0,1100,32,201,S242
Mk544,S220,1130439,1,0,955,47,201,S242
Mk547,S220,1134232,1,0,815,8,201,S242
Mk550,S220,1138016,1,0,685,6,202,S242
Mk553,S220,1143544,1,0,1014,41,208,S242
Mk556,S220,1147632,1,0,1062,9,205,S242
Mk559,S220,1151384,1,0,733,21,203,S242
Mk562,S220,1156696,1,0,743,16,204,S242
Mk565,S220,1160512,1,0,896,43,207,S242
Mk568,S220,1164656,1,0,1155,24,204,S242
Mk571,S220,1170289,1,0,1026,18,203,S242
Mk574,S220,1174104,1,0,757,45,207,S242
Mk577,S220,1177912,1,0,891,24,202,S242
Mk580,S220,1183361,1,0,807,14,208,S242
Mk583,S220,1187321,1,0,893,7,205,S242
Mk586,S220,1190937,1,0,687,35,207,S242
Mk589,S220,1196201,1,0,845,48,207,S242
Mk592,S220,1200385,1,0,1208,15,201,S242
Mk595,S220,1204017,1,0,725,32,208,S242
Mk598,S220,1209273,1,0,701,13,201,S242
Mk601,S220,1212993,1,0,754,17,205,S242
Mk604,S221,1217230,1,0,1222,15,205,S242
Mk607,S220,1222890,1,0,1004,15,203,S242
Mk610,S220,1226922,1,0,930,4,202,S242
Mk613,S220,1230850,1,0,898,16,208,S242
Mk616,S220,1236474,1,0,1128,14,206,S242
Mk619,S220,1240434,1,0,878,18,207,S242
Mk622,S220,1244682,1,0,1114,9,201,S242
Mk625,S220,1250226,1,0,934,17,202,S242
Mk628,S220,1254163,1,0,951,12,208,S242
Mk631,S220,1257930,1,0,742,16,203,S242
Mk634,S220,1263114,1,0,709,25,202,S242
Mk637,S220,1267170,1,0,966,25,208,S242
Mk640,S220,1271234,1,0,1140,12,202,S242
Mk643,S221,1276961,1,0,1222,47,207,S242
Mk646,S221,1281074,1,0,1221,29,208,S242
Mk649,S220,1285195,1,0,1174,21,208,S242
Mk652,S221,1291051,1,0,1221,23,206,S242
Mk655,S220,1295035,1,0,858,6,205,S242
Mk658,S220,1299027,1,0,888,26,201,S242
Mk661,S221,1304744,1,0,1221,5,201,S242
Mk664,S220,1308603,1,0,748,38,208,S242
Mk667,S220,1312699,1,0,1112,8,206,S242
Mk670,S220,1317868,1,0,627,23,201,S242
Mk673,S220,1321732,1,0,799,20,208,S242
Mk676,S220,1325484,1,0,736,50,202,S242
