SubjID,z_vcb,z_spl,z_art,Dim.1,Dim.2,correct,response_time,trial_type,complexity,target,ItemID,word_trig,cond_trig,base,affix,FS,BF,LogFS,LogBF,BaseLength,WholeFormLength,List
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,555,NW,SIMP,jawla,57,7,205,jaw,ly,7,414,1.9459101490553132,6.03,3,5,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,773,NW,SIMP,thrillange,522,22,205,thrill,ance,4,307,1.3862943611198906,5.73,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,599,NW,COMP,stirance,41,1,204,stir,ance,12,841,2.4849066497880004,6.73,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,745,NW,SIMP,helmetoes,514,14,205,helmet,ous,6,242,1.791759469228055,5.49,6,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,562,NW,SIMP,baskody,510,10,205,bask,ory,1,68,0,4.22,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,572,NW,COMP,elmist,310,10,203,elm,ist,2,175,0.6931471805599453,5.16,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,723,NW,SIMP,towerla,615,15,206,tower,ly,9,1180,2.1972245773362196,7.07,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,825,NW,SIMP,schemenels,515,15,205,scheme,ness,3,1619,1.0986122886681098,7.39,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,612,NW,SIMP,pickenge,65,5,206,pick,ence,20,3385,2.995732273553991,8.13,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,571,NW,SIMP,earilt,612,12,206,ear,ist,16,1711,2.772588722239781,2.77,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,676,NW,SIMP,nextnels,59,9,205,next,ness,4,7415,1.3862943611198906,8.91,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,542,NW,SIMP,tiltady,517,17,205,tilt,ary,3,328,1.0986122886681098,5.79,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,645,NW,SIMP,gumfil,52,2,205,gum,ful,2,57,0.6931471805599453,4.04,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,702,NW,SIMP,acremant,516,16,205,acre,ment,3,708,1.0986122886681098,6.56,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,613,NW,SIMP,prayange,61,1,206,pray,ance,9,1055,2.1972245773362196,6.96,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,667,NW,SIMP,growilt,620,20,206,grow,ic,14,8545,2.6390573296152584,9.05,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,774,NW,COMP,addment,413,13,204,add,ment,10,5883,2.302585092994046,8.68,3,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,610,NW,COMP,weldic,321,21,203,weld,ic,3,129,1.0986122886681098,4.86,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,717,NW,COMP,sheeter,45,5,204,sheet,er,14,1009,2.6390573296152584,6.92,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,807,NW,COMP,coldity,410,10,204,cold,ity,14,3585,2.6390573296152584,8.18,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,597,NW,SIMP,aidig,54,4,205,aid,ic,4,1159,1.3862943611198906,7.06,3,5,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,662,NW,COMP,ripence,44,4,204,rip,ence,8,471,2.0794415416798357,6.15,3,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,784,NW,COMP,kingism,419,19,204,king,ish,11,2275,2.3978952727983707,7.73,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,618,NW,COMP,breakity,423,23,204,break,ity,43,6366,3.7612001156935624,8.76,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,842,NW,COMP,northize,420,20,204,north,ize,30,2541,3.4011973816621555,7.84,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,686,NW,COMP,ejectence,320,20,203,eject,ence,5,66,1.6094379124341003,4.19,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,826,NW,SIMP,criticange,622,22,206,critic,ize,11,2720,2.3978952727983707,7.91,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,760,NW,SIMP,yieldilt,520,20,205,yield,ist,4,613,1.3862943611198906,6.42,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,594,NW,SIMP,advertisela,525,25,205,advertise,ly,4,4.76,1.3862943611198906,1.56,9,11,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,741,NW,SIMP,shootmant,616,16,206,shoot,ment,23,1828,3.1354942159291497,7.51,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,870,NW,SIMP,smoothfil,619,19,206,smooth,ful,12,1042,2.4849066497880004,6.95,6,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,701,NW,SIMP,warnody,512,12,205,warn,ory,5,1697,1.6094379124341003,7.44,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,958,NW,COMP,employness,421,21,204,employ,ness,12,4622,2.4849066497880004,8.44,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,812,NW,SIMP,elbowilm,610,10,206,elbow,ish,18,1756,2.8903717578961645,7.47,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,827,NW,SIMP,pooridy,613,13,206,poor,ity,11,4350,2.3978952727983707,8.38,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,584,NW,COMP,tripary,42,2,204,trip,ary,9,1382,2.1972245773362196,7.23,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,790,NW,COMP,passment,414,14,204,pass,ment,43,10035,3.7612001156935624,9.21,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,741,NW,SIMP,bloodel,624,24,206,blood,er,53,3988,3.970291913552122,8.29,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,657,NW,SIMP,zoomfil,519,19,205,zoom,ful,2,34,0.6931471805599453,3.53,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,867,NW,SIMP,opposemant,58,8,205,oppose,ment,1,994,0,6.9,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,691,NW,SIMP,medicalady,518,18,205,medical,ary,3,1323,1.0986122886681098,7.19,7,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,579,NW,COMP,yankory,323,23,203,yank,ory,2,51,0.6931471805599453,3.93,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,675,NW,COMP,freeness,415,15,204,free,ness,88,7277,4.477336814478207,8.89,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,781,NW,SIMP,feverime,524,24,205,fever,ize,4,594,1.3862943611198906,6.39,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,735,NW,SIMP,rampime,56,6,205,ramp,ize,1,95,0,4.55,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,793,NW,SIMP,longnels,617,17,206,long,ness,59,19076,4.07753744390572,9.86,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,698,NW,SIMP,taxfil,66,6,206,tax,ful,14,2763,2.6390573296152584,7.92,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,650,NW,COMP,pillize,313,13,203,pill,ize,5,537,1.6094379124341003,6.29,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,889,NW,COMP,mudly,412,12,204,mud,ly,16,912,2.772588722239781,6.82,3,5,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,827,NW,SIMP,witchith,611,11,206,witch,ish,11,890,2.3978952727983707,6.79,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,835,NW,COMP,bindic,422,22,204,bind,ic,14,451,2.6390573296152584,6.11,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,581,NW,COMP,flipory,416,16,204,flip,ory,10,184,2.302585092994046,5.21,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,774,NW,COMP,heightence,318,18,203,height,ence,2,912,0.6931471805599453,6.82,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,578,NW,COMP,illist,49,9,204,ill,ist,27,2375,3.295836866004329,7.77,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,725,NW,COMP,beerer,35,5,203,beer,er,2,853,0.6931471805599453,6.75,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,569,NW,SIMP,begenge,64,4,206,beg,ence,8,604,2.0794415416798357,6.4,3,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,662,NW,SIMP,nutla,614,14,206,nut,ly,31,946,3.4339872044851463,6.85,3,5,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,579,NW,SIMP,digody,511,11,205,dig,ory,3,777,1.0986122886681098,6.66,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,570,NW,COMP,pitchory,425,25,204,pitch,ory,10,610,2.302585092994046,6.41,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,630,NW,COMP,curtity,311,11,203,curt,ity,3,88,1.0986122886681098,4.48,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,624,NW,COMP,fanful,36,6,203,fan,ful,4,473,1.3862943611198906,6.16,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,802,NW,SIMP,validel,623,23,206,valid,er,13,618,2.5649493574615367,6.43,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,609,NW,COMP,inkism,48,8,204,ink,ish,12,290,2.4849066497880004,5.67,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,624,NW,SIMP,urnilt,55,5,205,urn,ist,2,68,0.6931471805599453,4.22,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,626,NW,SIMP,habitig,67,7,206,habit,ic,16,2066,2.772588722239781,7.63,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,615,NW,SIMP,classoes,618,18,206,class,ous,29,6216,3.367295829986474,8.73,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,552,NW,COMP,aridism,39,9,203,arid,ish,3,100,1.0986122886681098,4.61,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,670,NW,SIMP,nullith,523,23,205,null,ish,4,45,1.3862943611198906,3.81,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,526,NW,SIMP,wigith,69,9,206,wig,ish,8,262,2.0794415416798357,5.57,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,558,NW,COMP,antism,38,8,203,ant,ish,1,206,0,5.33,3,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,590,NW,SIMP,bandady,63,3,206,band,ary,26,981,3.258096538021482,6.89,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,580,NW,COMP,dumbity,312,12,203,dumb,ity,6,244,1.791759469228055,5.5,4,7,AB
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,813,NW,COMP,yieldist,520,20,205,yield,ist,4,613,1.3862943611198906,6.42,5,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,960,NW,COMP,valider,623,23,206,valid,er,13,618,2.5649493574615367,6.43,5,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,737,NW,COMP,prayance,61,1,206,pray,ance,9,1055,2.1972245773362196,6.96,4,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,788,NW,SIMP,curtidy,311,11,203,curt,ity,3,88,1.0986122886681098,4.48,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,739,NW,COMP,bogary,62,2,206,bog,ary,12,259,2.4849066497880004,5.56,3,6,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,951,NW,COMP,jawly,57,7,205,jaw,ly,7,414,1.9459101490553132,6.03,3,5,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,712,NW,COMP,boltous,513,13,205,bolt,ous,6,348,1.791759469228055,5.85,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,883,NW,SIMP,meltange,31,1,203,melt,ance,5,429,1.6094379124341003,6.06,4,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,752,NW,COMP,baskory,510,10,205,bask,ory,1,68,0,4.22,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,641,NW,SIMP,ripenge,44,4,204,rip,ence,8,471,2.0794415416798357,6.15,3,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,800,NW,COMP,thrillance,522,22,205,thrill,ance,4,307,1.3862943611198906,5.73,6,10,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,951,NW,COMP,nextness,59,9,205,next,ness,4,7415,1.3862943611198906,8.91,4,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,676,NW,SIMP,freenels,415,15,204,free,ness,88,7277,4.477336814478207,8.89,4,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,681,NW,SIMP,pillime,313,13,203,pill,ize,5,537,1.6094379124341003,6.29,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,863,NW,COMP,feverize,524,24,205,fever,ize,4,594,1.3862943611198906,6.39,5,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,772,NW,SIMP,treasonime,314,14,203,treason,ize,4,138,1.3862943611198906,4.93,7,10,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,778,NW,COMP,witchish,611,11,206,witch,ish,11,890,2.3978952727983707,6.79,5,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,984,NW,COMP,beanish,68,8,206,bean,ish,9,425,2.1972245773362196,6.05,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,781,NW,SIMP,dumbidy,312,12,203,dumb,ity,6,244,1.791759469228055,5.5,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,834,NW,SIMP,tripady,42,2,204,trip,ary,9,1382,2.1972245773362196,7.23,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,957,NW,COMP,rampize,56,6,205,ramp,ize,1,95,0,4.55,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,557,NW,COMP,tiltary,517,17,205,tilt,ary,3,328,1.0986122886681098,5.79,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,741,NW,COMP,opposement,58,8,205,oppose,ment,1,994,0,6.9,6,10,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,691,NW,SIMP,ime,NA,20,204,NA,NA,NA,NA,NA,NA,NA,NA,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,802,NW,SIMP,fanfil,36,6,203,fan,ful,4,473,1.3862943611198906,6.16,3,6,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,533,NW,COMP,gumful,52,2,205,gum,ful,2,57,0.6931471805599453,4.04,3,6,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,622,NW,COMP,begence,64,4,206,beg,ence,8,604,2.0794415416798357,6.4,3,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,902,NW,SIMP,happenange,32,2,203,happen,ance,3,6982,1.0986122886681098,8.85,6,10,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,757,NW,SIMP,weldig,321,21,203,weld,ic,3,129,1.0986122886681098,4.86,4,6,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,774,NW,COMP,nutly,614,14,206,nut,ly,31,946,3.4339872044851463,6.85,3,5,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,613,NW,SIMP,yankody,323,23,203,yank,ory,2,51,0.6931471805599453,3.93,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,840,NW,COMP,nullish,523,23,205,null,ish,4,45,1.3862943611198906,3.81,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,690,NW,SIMP,fiendilm,324,24,203,fiend,ism,4,53,1.3862943611198906,3.97,5,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,925,NW,COMP,towerly,615,15,206,tower,ly,9,1180,2.1972245773362196,7.07,5,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,765,NW,COMP,medicalary,518,18,205,medical,ary,3,1323,1.0986122886681098,7.19,7,10,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,674,NW,SIMP,flipody,416,16,204,flip,ory,10,184,2.302585092994046,5.21,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,877,NW,COMP,zoomful,519,19,205,zoom,ful,2,34,0.6931471805599453,3.53,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,855,NW,COMP,elbowism,610,10,206,elbow,ish,18,1756,2.8903717578961645,7.47,5,8,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,649,NW,SIMP,debtith,322,22,203,debt,ish,4,656,1.3862943611198906,6.49,4,7,BA
S119,0.3440529250050639,-0.5572870884239571,1.0853494986470198,0.6097650678442574,-1.0036445763827926,1,729,NW,SIMP,fellowoes,417,17,204,fellow,ous,11,1324,2.3978952727983707,7.19,6,9,BA
