SubjID,value,chindex,chlabel,bini,complexity,base_frequency,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S176,-5.692,12,P3,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-7.683,13,P7,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-10.697,14,O1,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-4.439,15,O2,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,3.241,16,P4,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,6.655,17,P8,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,3.188,18,CP6,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-2.728,19,CP2,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.544,20,CZ,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.021,21,C4,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,0.719,22,T8,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,1.245,23,FC6,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-2.633,24,FC2,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.457,25,F4,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,3.644,26,F8,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.449,27,FP2,21,Simple,High,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.379,1,FP1,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-5.927,2,Fz,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.187,3,F3,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.406,4,F7,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.292,5,FC5,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-6.297,6,FC1,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.661,7,C3,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.302,8,T7,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,0.102,9,CP5,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-4.327,10,CP1,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.22,11,Pz,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-2.875,12,P3,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-2.498,13,P7,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-7.722,14,O1,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-4.287,15,O2,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,3.276,16,P4,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,0.181,17,P8,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-1.882,18,CP6,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,0.341,19,CP2,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.007,20,CZ,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-9.052,21,C4,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-2.805,22,T8,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.938,23,FC6,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-5.304,24,FC2,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-5.914,25,F4,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-4.403,26,F8,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S176,-3.071,27,FP2,22,Simple,Low,AB,N400,0.6932409682937858,1.1868582761832387,-1.215027620563287,0.2677510199111017,1.2624332620013872
S105,-27.89,1,FP1,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-19.553,2,Fz,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-25.103,3,F3,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-24.742,4,F7,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-18.696,5,FC5,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-18.332,6,FC1,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-10.061,7,C3,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-15.401,8,T7,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-2.511,9,CP5,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,8.55,10,CP1,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,24.405,11,Pz,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,23.555,12,P3,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,17.287,13,P7,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,41.546,14,O1,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,22.296,15,O2,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,28.915,16,P4,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,26.24,17,P8,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,16.035,18,CP6,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,15.192,19,CP2,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-3.213,20,CZ,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,2.61,21,C4,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,2.627,22,T8,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-4.117,23,FC6,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-8.75,24,FC2,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-6.823,25,F4,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-7.545,26,F8,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-17.612,27,FP2,19,Complex,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-36.523,1,FP1,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-31.64,2,Fz,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-34.302,3,F3,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-30.123,4,F7,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-27.171,5,FC5,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-26.857,6,FC1,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-21.715,7,C3,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-23.042,8,T7,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-13.79,9,CP5,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-2.89,10,CP1,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,13.596,11,Pz,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,10.181,12,P3,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,7.237,13,P7,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,28.935,14,O1,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,14.798,15,O2,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,23.906,16,P4,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,25.241,17,P8,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,14.705,18,CP6,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,10.957,19,CP2,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-12.479,20,CZ,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-1.172,21,C4,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,2.26,22,T8,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-8.917,23,FC6,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-16.947,24,FC2,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-18.605,25,F4,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-14.853,26,F8,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-26.062,27,FP2,20,Complex,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-34.372,1,FP1,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-29.165,2,Fz,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-31.284,3,F3,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-31.629,4,F7,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-25.854,5,FC5,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-23.211,6,FC1,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-15.392,7,C3,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-20.502,8,T7,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-9.295,9,CP5,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,1.942,10,CP1,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,15.642,11,Pz,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,13.72,12,P3,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,10.183,13,P7,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,33.45,14,O1,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,14.815,15,O2,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,18.986,16,P4,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,24.935,17,P8,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,9.667,18,CP6,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,4.053,19,CP2,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-9.934,20,CZ,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-4.624,21,C4,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,1.315,22,T8,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-6.445,23,FC6,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-16.837,24,FC2,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-19.636,25,F4,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-15.815,26,F8,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-26.732,27,FP2,21,Simple,High,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-47.399,1,FP1,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-43.645,2,Fz,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-45.507,3,F3,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-36.897,4,F7,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-34.017,5,FC5,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-38.855,6,FC1,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-28.049,7,C3,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-23.217,8,T7,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-15.114,9,CP5,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-6.582,10,CP1,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,15.06,11,Pz,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,11.241,12,P3,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,12.321,13,P7,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,37.483,14,O1,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,19.506,15,O2,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,21.335,16,P4,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,27.814,17,P8,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,9.178,18,CP6,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,5.627,19,CP2,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-20.462,20,CZ,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-8.47,21,C4,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,0.357,22,T8,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-13.71,23,FC6,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-26.972,24,FC2,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-23.529,25,F4,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-14.91,26,F8,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S105,-34.905,27,FP2,22,Simple,Low,BA,N400,-1.5764813130829065,-0.08161107989472187,0.31855712557691757,-0.8258044315481203,0.3296197259925228
S107,-4.225,1,FP1,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-4.771,2,Fz,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,0.083,3,F3,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-6.243,4,F7,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,0.399,5,FC5,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-0.777,6,FC1,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,1.392,7,C3,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-2.843,8,T7,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,1.029,9,CP5,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,0.72,10,CP1,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,7.258,11,Pz,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,1.768,12,P3,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-2.774,13,P7,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-9.855,14,O1,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-3.142,15,O2,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,7.404,16,P4,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,11.133,17,P8,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,8.855,18,CP6,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,0.849,19,CP2,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,1.183,20,CZ,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,8.341,21,C4,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,12.254,22,T8,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,9.285,23,FC6,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-0.16,24,FC2,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,2.255,25,F4,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,7.571,26,F8,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-3.705,27,FP2,19,Complex,High,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-7.251,1,FP1,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-6.739,2,Fz,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-4.858,3,F3,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-11.035,4,F7,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-3.769,5,FC5,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-3.691,6,FC1,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-0.01,7,C3,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
S107,-8.127,8,T7,20,Complex,Low,BA,N400,-0.5289171832167407,0.5526235981442584,-0.8316314340282359,-0.5704277789435946,0.9665754514310148
